Mean_A,Radius_A,Mean_B,Radius_B,overlap,r,r_wuchs,t,t_wuchs,SGC,SSGC,p,p_GLK
VALK_Q2,C,VNW_Q1,C,207,0.83764136,0.84460929,22.01018269,22.58749423,0.89320388,0.03398058,0.0000000000,NULL
VALK_Q2,C,VNW_Q1,M,207,0.51296135,0.74823750,8.57674756,16.14807146,0.81067961,0.06310680,0.0000000000,NULL
VALK_Q2,M,195_Q1,C,152,0.24217378,0.58238124,3.06718240,8.77419829,0.70860927,0.07284768,0.0000002946,NULL
VALK_Q2,M,195_Q1,M,152,0.15119577,0.58859849,1.87953216,8.91712306,0.70198675,0.07284768,0.0000006902,NULL
VALK_Q2,M,1TN_Q1,C,207,0.34013543,0.62454454,5.19139088,11.44973195,0.73300971,0.05825243,0.0000000000,NULL
VALK_Q2,M,HOL_MRBR,H,138,0.33044474,0.64199518,4.09795795,9.76496841,0.71532847,0.08759124,0.0000004638,NULL
VALK_Q2,M,HOL_TRRB,H,81,0.16074801,0.71737760,1.45671786,9.15219303,0.76250000,0.07500000,0.0000026564,NULL
VALK_Q2,M,VDM2W_Q1,C,207,0.36053227,0.64303837,5.54771341,12.02206847,0.70388350,0.08737864,0.0000000048,NULL
VALK_Q2,M,VDMLR_Q1,C,207,0.36455101,0.61154254,5.61896960,11.06651775,0.70388350,0.07281553,0.0000000048,NULL
VALK_Q2,M,VDMLR_Q1,M,207,0.66728956,0.67431885,12.85905974,13.07455244,0.71844660,0.05339806,0.0000000004,NULL
VALK_Q2,M,VNW_Q1,C,207,0.52787217,0.84109935,8.92049736,22.26500426,0.83980583,0.07281553,0.0000000000,NULL
VALK_Q2,M,VNW_Q1,M,207,0.77991284,0.81638318,17.88475348,20.24002342,0.83980583,0.02427184,0.0000000000,NULL
VDM2W_Q1,C,1TN_Q1,C,255,0.57100345,0.57080970,11.08511283,11.05770173,0.70472441,0.06299213,0.0000000001,NULL
VDM2W_Q1,C,VALK_Q2,C,207,0.61540689,0.63827494,11.20609365,11.87140258,0.70388350,0.09708738,0.0000000048,NULL
VDM2W_Q1,C,VALK_Q2,M,207,0.36053227,0.64303837,5.54771341,12.02206847,0.70388350,0.08737864,0.0000000048,NULL
VDM2W_Q1,C,VDMLR_Q1,M,235,0.31656733,0.67079298,5.10510427,13.80608685,0.70512821,0.07692308,0.0000000003,NULL
VDM2W_Q1,C,VNW_Q1,M,227,0.44635851,0.69782686,7.49869607,14.61383885,0.70353982,0.07964602,0.0000000009,NULL
VDM2W_Q1,M,HOK_Q1,C,83,0.32436980,0.53461187,3.10519000,5.69343254,0.71951220,0.03658537,0.0000702212,NULL
VDM2W_Q1,M,HOK_Q1,M,83,-0.30070146,0.51023359,-2.85510670,5.33943117,0.73170732,0.01219512,0.0000271194,NULL
VDM2W_Q1,M,VALK_Q1,C,127,0.29013213,0.60043457,3.40310414,8.39475027,0.71428571,0.03968254,0.0000015040,NULL
VDM2W_Q1,M,VALK_Q1,M,127,0.09394191,0.56212245,1.05917932,7.59892333,0.70634921,0.02380952,0.0000036123,NULL
VDM2W_Q1,M,VDMLR_Q2,C,122,0.32194854,0.62711899,3.74059371,8.81953703,0.74380165,0.04132231,0.0000000816,NULL
VDM2W_Q1,M,VDMLR_Q2,M,122,0.38824803,0.62537320,4.63426349,8.77917932,0.71900826,0.03305785,0.0000014487,NULL
VDM2W_Q1,M,VDMWL_Q1,C,123,0.31672990,0.52940756,3.68828452,6.86433916,0.72131148,0.04098361,0.0000010139,NULL
VDM2W_Q1,M,VDMWL_Q1,M,123,-0.32883814,0.60009779,-3.84602778,8.25210119,0.72131148,0.04098361,0.0000010139,NULL
VDM2W_Q1,M,VDMWL_Q3,M,98,0.24835692,0.58680843,2.52514845,7.10058257,0.71134021,0.02061856,0.0000314204,NULL
VDM2W_Q1,M,VNW_Q1,M,227,0.20975626,0.70249813,3.22507400,14.80635835,0.72566372,0.05752212,0.0000000000,NULL
VDM2W_Q1,M,VRW_Q1,C,167,0.30176148,0.59127801,4.07802823,9.41773925,0.72891566,0.04819277,0.0000000037,NULL
VDM2W_Q1,M,VRW_Q1,M,167,0.73445724,0.59771633,13.94349131,9.57681404,0.70481928,0.04216867,0.0000001307,NULL
VDMLR_Q1,C,VALK_Q2,C,207,0.56339577,0.58164699,9.78743196,10.23788371,0.71359223,0.07281553,0.0000000009,NULL
VDMLR_Q1,C,VALK_Q2,M,207,0.36455101,0.61154254,5.61896960,11.06651775,0.70388350,0.07281553,0.0000000048,NULL
VDMLR_Q1,C,VNW_Q1,C,208,0.59779333,0.62220165,10.72880372,11.40728573,0.71497585,0.07729469,0.0000000006,NULL
VDMLR_Q1,M,VALK_Q2,C,207,0.40436015,0.63934740,6.34557296,11.90512069,0.72815534,0.05339806,0.0000000001,NULL
VDMLR_Q1,M,VALK_Q2,M,207,0.66728956,0.67431885,12.85905974,13.07455244,0.71844660,0.05339806,0.0000000004,NULL
VDMLR_Q1,M,VDM2W_Q1,C,235,0.31656733,0.67079298,5.10510427,13.80608685,0.70512821,0.07692308,0.0000000003,NULL
VDMLR_Q1,M,VNW_Q1,C,208,0.43618144,0.68095250,6.97393685,13.34581283,0.72946860,0.05797101,0.0000000000,NULL
VDMLR_Q1,M,VNW_Q1,M,208,0.44727325,0.66323622,7.19494676,12.71927001,0.70531401,0.04830918,0.0000000035,NULL
VDMLR_Q2,C,068_Q3,C,89,0.63586421,0.62464008,7.72859252,7.46082659,0.75000000,0.06818182,0.0000027265,NULL
VDMLR_Q2,C,068_Q3,M,89,0.39240210,0.62791099,4.00204706,7.52521593,0.76136364,0.04545455,0.0000009409,NULL
VDMLR_Q2,C,VALK_Q1,C,122,0.52537618,0.52611450,6.79203349,6.77704902,0.73553719,0.04132231,0.0000002197,NULL
VDMLR_Q2,C,VALK_Q1,M,122,0.43657977,0.53211074,5.33795861,6.88455745,0.75206612,0.03305785,0.0000000293,NULL
VDMLR_Q2,C,VDM2W_Q1,M,122,0.32194854,0.62711899,3.74059371,8.81953703,0.74380165,0.04132231,0.0000000816,NULL
VDMLR_Q2,C,VNW_Q1,M,121,0.49561657,0.63330772,6.25094821,8.92695544,0.74166667,0.05000000,0.0000001192,NULL
VDMLR_Q2,M,068_Q3,C,89,0.37477352,0.56184878,3.79206674,6.33501379,0.71590909,0.05681818,0.0000510399,NULL
VDMLR_Q2,M,068_Q3,M,89,0.57016309,0.59707438,6.51052790,6.94245458,0.71590909,0.03409091,0.0000510399,NULL
VDMLR_Q2,M,VDM2W_Q1,M,122,0.38824803,0.62537320,4.63426349,8.77917932,0.71900826,0.03305785,0.0000014487,NULL
VDMM_Q1,C,ALC_Q1,C,177,0.50784928,0.57220863,7.82101554,9.23001346,0.71022727,0.03977273,0.0000000243,NULL
VDMM_Q1,C,ALC_Q1,M,177,0.39507505,0.55373390,5.70540395,8.79700562,0.71590909,0.03409091,0.0000000101,NULL
VDMM_Q1,C,SPR_Q1,M,147,0.43048775,0.50008916,5.76293372,6.95387096,0.70547945,0.02739726,0.0000006848,NULL
VDMM_Q1,M,ALC_Q1,C,177,0.41895283,0.54264079,6.12113253,8.54614661,0.72159091,0.03409091,0.0000000041,NULL
VDMM_Q1,M,ALC_Q1,M,177,0.26185731,0.54556662,3.59952962,8.61167909,0.73295455,0.02840909,0.0000000006,NULL
VDMM_Q1,M,IJS_Q1,C,137,0.43802325,0.53489753,5.68230439,7.35569080,0.70588235,0.02941176,0.0000015712,NULL
VDMWL_Q1,C,VDM2W_Q1,M,123,0.31672990,0.52940756,3.68828452,6.86433916,0.72131148,0.04098361,0.0000010139,NULL
VDMWL_Q1,C,VNW_Q1,C,122,0.62892965,0.61202749,8.89847245,8.47763778,0.70247934,0.02479339,0.0000084071,NULL
VDMWL_Q1,M,NEW_Q1,M,123,-0.20164748,0.63686356,-2.27398096,9.08652716,0.73770492,0.04918033,0.0000001512,NULL
VDMWL_Q1,M,VDM2W_Q1,M,123,-0.32883814,0.60009779,-3.84602778,8.25210119,0.72131148,0.04098361,0.0000010139,NULL
VDMWL_Q2,M,C5A_Q1,C,159,0.52788169,0.60520679,7.81258675,9.52584002,0.72151899,0.05063291,0.0000000256,NULL
VDMWL_Q2,M,C5A_Q1,M,159,0.54992471,0.63173639,8.27625557,10.21130661,0.74683544,0.03797468,0.0000000005,NULL
VDMWL_Q2,M,SPR_Q1,C,159,0.50119773,0.55745232,7.28038720,8.41337286,0.70886076,0.08227848,0.0000001515,NULL
VDMWL_Q2,M,SPR_Q1,M,159,0.61434791,0.59889304,9.78693073,9.37042500,0.74050633,0.04430380,0.0000000015,NULL
VDMWL_Q3,M,IWRD_Q1,C,82,0.36725259,0.51275149,3.55359402,5.34186457,0.74074074,0.01234568,0.0000146868,NULL
VDMWL_Q3,M,VALK_Q1,M,98,0.27295569,0.62341049,2.79441515,7.81198574,0.73195876,0.00000000,0.0000048992,NULL
VDMWL_Q3,M,VDM2W_Q1,M,98,0.24835692,0.58680843,2.52514845,7.10058257,0.71134021,0.02061856,0.0000314204,NULL
VDMWL_Q3,M,VNW_Q1,C,97,0.45445789,0.58652045,4.99878600,7.05821861,0.70833333,0.03125000,0.0000445571,NULL
VDMWL_Q3,M,VNW_Q1,M,97,0.38911865,0.57736723,4.13875344,6.89232815,0.71875000,0.03125000,0.0000181423,NULL
VEL_Q1,M,DIF_Q1,C,109,0.29369770,0.50785763,3.19301320,6.09829354,0.71296296,0.05555556,0.0000095840,NULL
VEL_Q1,M,DIF_Q1,M,109,0.07422844,0.51391121,0.77353859,6.19686422,0.72222222,0.02777778,0.0000038596,NULL
VEL_Q2,C,ALC_Q1,C,117,0.72185648,0.67032692,11.23432288,9.68708473,0.75000000,0.04310345,0.0000000724,NULL
VEL_Q2,C,ALC_Q1,M,117,0.48808589,0.71384824,6.02299764,10.93126482,0.78448276,0.03448276,0.0000000009,NULL
VEL_Q2,C,C5A_Q1,C,117,0.66577832,0.67553246,9.61020687,9.82501211,0.70689655,0.03448276,0.0000083236,NULL
VEL_Q2,C,C5A_Q1,M,117,0.38810393,0.62404024,4.53552134,8.56431111,0.71551724,0.01724138,0.0000034441,NULL
VEL_Q2,C,NWH_Q1,C,117,0.64279410,0.57483945,9.03753513,7.53357057,0.70689655,0.06896552,0.0000083236,NULL
VEL_Q2,C,SPR_Q1,C,117,0.69487533,0.63537709,10.40706691,8.82367569,0.73275862,0.06896552,0.0000005337,NULL
VEL_Q2,C,SPR_Q1,M,117,0.47837181,0.62129768,5.86708272,8.50292374,0.73275862,0.01724138,0.0000005337,NULL
VEL_Q2,M,ALC_Q1,C,117,0.47705418,0.63696406,5.84615249,8.86072924,0.75000000,0.04310345,0.0000000724,NULL
VEL_Q2,M,ALC_Q1,M,117,0.67598949,0.67011020,9.87992715,9.68139951,0.78448276,0.03448276,0.0000000009,NULL
VEL_Q2,M,C5A_Q1,C,117,0.39804030,0.59386520,4.67317978,7.91545539,0.71551724,0.03448276,0.0000034441,NULL
VEL_Q2,M,C5A_Q1,M,117,0.53673076,0.55895232,6.85125068,7.22877151,0.72413793,0.01724138,0.0000013786,NULL
VEL_Q2,M,SPR_Q1,C,117,0.41906328,0.59779299,4.97099473,7.99677115,0.74137931,0.06896552,0.0000001999,NULL
VEL_Q2,M,SPR_Q1,M,117,0.43370769,0.55285022,5.18412521,7.11483964,0.74137931,0.01724138,0.0000001999,NULL
VEN_Q1,C,1TN_Q1,C,180,0.69472040,0.72285040,12.92226523,13.95653204,0.75418994,0.06145251,0.0000000000,NULL
VEN_Q1,C,HOL_TRRB,H,68,0.36624370,0.64958998,3.22167950,6.94120736,0.76119403,0.02985075,0.0000190341,NULL
VEN_Q1,M,1TN_Q1,C,180,0.43423744,0.71374562,6.44950158,13.59578245,0.75418994,0.04469274,0.0000000000,NULL
VEND_Q1,C,DAMP_Q1,M,220,0.35641228,0.53556540,5.64514342,9.36363154,0.71689498,0.04566210,0.0000000001,NULL
VEND_Q1,C,HOL_TITE,H,84,0.44264638,0.55807446,4.49728705,6.09018414,0.72289157,0.04819277,0.0000488049,NULL
VEND_Q1,M,WARC_Q1,M,104,0.34240265,0.54629306,3.69857391,6.58706811,0.70873786,0.00970874,0.0000226611,NULL
VEND_Q3,C,HOL_MBUF,H,78,0.38104095,0.55025297,3.61645256,5.74491699,0.72727273,0.00000000,0.0000664587,NULL
VEND_Q3,C,HOL_TITE,H,84,0.49753896,0.54018957,5.22547622,5.81268273,0.72289157,0.01204819,0.0000488049,NULL
VEND_Q3,M,HOL_MBUF,H,78,0.20673146,0.51767625,1.85411430,5.27480175,0.72727273,0.02597403,0.0000664587,NULL
VFH_Q1,C,BECRWE,B,170,0.34158907,0.53078439,4.72486104,8.11763540,0.72781065,0.04733728,0.0000000032,NULL
VFH_Q2,C,068_Q1,C,233,0.70638978,0.71416617,15.20070374,15.50679297,0.75431034,0.03879310,0.0000000000,NULL
VFH_Q2,C,068_Q1,M,233,0.27029570,0.63679330,4.27619266,12.55251145,0.70689655,0.04741379,0.0000000003,NULL
VFH_Q2,C,202_Q1,C,101,0.57800626,0.62868280,7.08312938,8.04374671,0.71000000,0.04000000,0.0000266915,NULL
VFH_Q2,C,C4A_Q1,C,302,0.58865499,0.63305889,12.63357222,14.16464292,0.73754153,0.03322259,0.0000000000,NULL
VFH_Q2,C,C4A_Q1,M,302,0.34301861,0.60361474,6.33553624,13.11329095,0.73754153,0.03986711,0.0000000000,NULL
VFH_Q2,C,DMN1_Q3,C,216,0.66113343,0.67505554,12.92086901,13.38527265,0.73023256,0.04651163,0.0000000000,NULL
VFH_Q2,C,DMN1_Q3,M,216,0.38160720,0.64988542,6.05356605,12.50868582,0.71627907,0.08372093,0.0000000002,NULL
VFH_Q2,C,HOL_KBMB,H,313,0.40948669,0.64786564,7.92814809,14.99857635,0.70192308,0.04166667,0.0000000000,NULL
VFH_Q2,C,HOL_MBUF,H,124,0.34270367,0.68484569,4.04576469,10.38080311,0.73983740,0.04065041,0.0000001039,NULL
VFH_Q2,C,HOL_MRBR,H,138,0.38903449,0.68159357,4.94291932,10.86284294,0.75182482,0.05839416,0.0000000037,NULL
VFH_Q2,C,HOL_TRRB,H,98,0.48266596,0.72639419,5.42781899,10.35560160,0.77319588,0.05154639,0.0000000739,NULL
VFH_Q2,C,HOL_TRRS,H,262,0.42128707,0.61943169,7.50457130,12.72279299,0.70498084,0.03831418,0.0000000000,NULL
VFH_Q2,C,VALK_Q2,C,207,0.50909603,0.56200105,8.48939246,9.72829787,0.70873786,0.06310680,0.0000000021,NULL
VFH_Q2,M,068_Q1,C,233,0.37708002,0.73510746,6.20128650,16.48005911,0.74568966,0.06896552,0.0000000000,NULL
VFH_Q2,M,068_Q1,M,233,0.75753800,0.67441923,17.67560181,13.88271660,0.70689655,0.06896552,0.0000000003,NULL
VFH_Q2,M,195_Q1,M,169,0.16942065,0.59790842,2.22815316,9.63949930,0.70238095,0.04166667,0.0000001552,NULL
VFH_Q2,M,C4A_Q1,M,302,0.72912083,0.60918041,18.48341776,13.30503513,0.70764120,0.06312292,0.0000000000,NULL
VFH_Q2,M,DMN1_Q3,C,216,0.37091946,0.66533500,5.85652169,13.03740958,0.73023256,0.06046512,0.0000000000,NULL
VFH_Q2,M,DMN1_Q3,M,216,0.75881506,0.65680814,17.08323019,12.74209443,0.71162791,0.08837209,0.0000000005,NULL
VFH_Q2,M,HOL_MBRU,H,100,0.72037828,0.73382222,10.33429326,10.69339746,0.71717172,0.08080808,0.0000154858,NULL
VFH_Q2,M,HOL_MBUF,H,124,0.83146221,0.65900128,16.59768233,9.67757263,0.72357724,0.02439024,0.0000007079,NULL
VFH_Q2,M,HOL_MRBR,H,138,0.82078457,0.67473091,16.81792800,10.66120131,0.75182482,0.05839416,0.0000000037,NULL
VFH_Q2,M,HOL_TRRB,H,98,-0.18718544,0.72813751,-1.87673482,10.40842999,0.79381443,0.03092784,0.0000000071,NULL
VIGN_Q1,C,FLEV1_Q2,M,63,0.37588378,0.53412670,3.19393317,4.93451734,0.75806452,0.03225806,0.0000482380,NULL
VIGN_Q1,M,FLEV1_Q2,M,63,0.50444571,0.51071676,4.60019664,4.63952297,0.75806452,0.01612903,0.0000482380,NULL
VIGO_Q1,C,FLEV1_Q1,C,61,0.72394278,0.77454568,8.12865863,9.40589580,0.80000000,0.05000000,0.0000033585,NULL
VIGO_Q1,C,FLEV1_Q1,M,61,0.55372559,0.69010102,5.15088760,7.32440357,0.80000000,0.03333333,0.0000033585,NULL
VNW_Q1,C,1TN_Q1,C,227,0.62363921,0.64119182,11.99335486,12.53338546,0.72566372,0.04867257,0.0000000000,NULL
VNW_Q1,C,HOL_MRBR,H,138,0.22279353,0.60033426,2.67496492,8.75404491,0.75182482,0.04379562,0.0000000037,NULL
VNW_Q1,C,VALK_Q1,C,126,0.75946221,0.75102569,13.05207472,12.66607668,0.76800000,0.05600000,0.0000000021,NULL
VNW_Q1,C,VALK_Q1,M,126,0.59853505,0.69574419,8.35333115,10.78600994,0.72800000,0.04000000,0.0000003428,NULL
VNW_Q1,C,VALK_Q2,C,207,0.83764136,0.84460929,22.01018269,22.58749423,0.89320388,0.03398058,0.0000000000,NULL
VNW_Q1,C,VALK_Q2,M,207,0.52787217,0.84109935,8.92049736,22.26500426,0.83980583,0.07281553,0.0000000000,NULL
VNW_Q1,C,VDMLR_Q1,C,208,0.59779333,0.62220165,10.72880372,11.40728573,0.71497585,0.07729469,0.0000000006,NULL
VNW_Q1,C,VDMLR_Q1,M,208,0.43618144,0.68095250,6.97393685,13.34581283,0.72946860,0.05797101,0.0000000000,NULL
VNW_Q1,C,VDMWL_Q1,C,122,0.62892965,0.61202749,8.89847245,8.47763778,0.70247934,0.02479339,0.0000084071,NULL
VNW_Q1,C,VDMWL_Q3,M,97,0.45445789,0.58652045,4.99878600,7.05821861,0.70833333,0.03125000,0.0000445571,NULL
VNW_Q1,C,VRW_Q1,C,166,0.59986227,0.62254605,9.63046965,10.18738934,0.72727273,0.06060606,0.0000000053,NULL
VNW_Q1,M,1TN_Q1,C,227,0.40671989,0.63199271,6.69292454,12.23252221,0.70353982,0.05309735,0.0000000009,NULL
VNW_Q1,M,HOL_MRBR,H,138,0.02450044,0.60024948,0.28685646,8.75211222,0.74452555,0.06569343,0.0000000104,NULL
VNW_Q1,M,HOL_TRRB,H,81,0.16493729,0.66125322,1.49572935,7.83476251,0.72500000,0.06250000,0.0000569941,NULL
VNW_Q1,M,VALK_Q1,C,126,0.67409341,0.84137006,10.20325343,17.33543651,0.83200000,0.04800000,0.0000000000,NULL
VNW_Q1,M,VALK_Q1,M,126,0.76355613,0.86274853,13.22017790,19.00025637,0.84000000,0.03200000,0.0000000000,NULL
VNW_Q1,M,VALK_Q2,C,207,0.51296135,0.74823750,8.57674756,16.14807146,0.81067961,0.06310680,0.0000000000,NULL
VNW_Q1,M,VALK_Q2,M,207,0.77991284,0.81638318,17.88475348,20.24002342,0.83980583,0.02427184,0.0000000000,NULL
VNW_Q1,M,VDM2W_Q1,C,227,0.44635851,0.69782686,7.49869607,14.61383885,0.70353982,0.07964602,0.0000000009,NULL
VNW_Q1,M,VDM2W_Q1,M,227,0.20975626,0.70249813,3.22507400,14.80635835,0.72566372,0.05752212,0.0000000000,NULL
VNW_Q1,M,VDMLR_Q1,M,208,0.44727325,0.66323622,7.19494676,12.71927001,0.70531401,0.04830918,0.0000000035,NULL
VNW_Q1,M,VDMLR_Q2,C,121,0.49561657,0.63330772,6.25094821,8.92695544,0.74166667,0.05000000,0.0000001192,NULL
VNW_Q1,M,VDMWL_Q3,M,97,0.38911865,0.57736723,4.13875344,6.89232815,0.71875000,0.03125000,0.0000181423,NULL
VNW_Q1,M,VRW_Q1,C,166,0.45705737,0.62522467,6.60081249,10.25925503,0.73333333,0.05454545,0.0000000020,NULL
VNW_Q1,M,VRW_Q1,M,166,0.57167526,0.61048039,8.95000702,9.87077518,0.72121212,0.04848485,0.0000000132,NULL
VOW_Q1,C,NWH_Q1,M,71,0.46227770,0.66652330,4.36172232,7.42679505,0.74285714,0.08571429,0.0000482849,NULL
VOW_Q1,M,ALC_Q1,C,78,0.49580645,0.53475893,5.00980929,5.51703499,0.75324675,0.01298701,0.0000088112,NULL
VOW_Q1,M,IWRD_Q1,M,76,0.04792916,0.50000567,0.41555625,4.96662995,0.73333333,0.02666667,0.0000531213,NULL
VOW_Q1,M,NWH_Q1,C,71,0.41948529,0.63731017,3.86628345,6.86977053,0.74285714,0.07142857,0.0000482849,NULL
VOW_Q1,M,NWH_Q1,M,71,0.60996396,0.63700082,6.44010203,6.86415790,0.78571429,0.02857143,0.0000017450,NULL
VOW_Q1,M,SWP_Q1,C,52,0.44960453,0.50902166,3.59462487,4.18159877,0.80392157,0.00000000,0.0000141921,NULL
VRIG_Q1,M,563_Q1,C,96,0.48720121,0.54738677,5.43765684,6.34154615,0.70526316,0.05263158,0.0000629913,NULL
VRIG_Q1,M,563_Q1,M,96,0.48617626,0.52818123,5.42267162,6.03075731,0.70526316,0.05263158,0.0000629913,NULL
VRIG_Q1,M,MAP_Q1,C,121,0.44858067,0.51425091,5.49817858,6.54099225,0.72500000,0.05000000,0.0000008244,NULL
VRW_Q1,C,1GDGem,M,167,0.31385879,0.54951644,4.25899604,8.44860666,0.70481928,0.04216867,0.0000001307,NULL
VRW_Q1,C,VALK_Q1,C,127,0.55710587,0.57556699,7.53032934,7.86915086,0.71428571,0.05555556,0.0000015040,NULL
VRW_Q1,C,VALK_Q1,M,127,0.43599460,0.55283047,5.43811452,7.41735148,0.70634921,0.03968254,0.0000036123,NULL
VRW_Q1,C,VDM2W_Q1,M,167,0.30176148,0.59127801,4.07802823,9.41773925,0.72891566,0.04819277,0.0000000037,NULL
VRW_Q1,C,VNW_Q1,C,166,0.59986227,0.62254605,9.63046965,10.18738934,0.72727273,0.06060606,0.0000000053,NULL
VRW_Q1,C,VNW_Q1,M,166,0.45705737,0.62522467,6.60081249,10.25925503,0.73333333,0.05454545,0.0000000020,NULL
VRW_Q1,M,VDM2W_Q1,M,167,0.73445724,0.59771633,13.94349131,9.57681404,0.70481928,0.04216867,0.0000001307,NULL
VRW_Q1,M,VNW_Q1,M,166,0.57167526,0.61048039,8.95000702,9.87077518,0.72121212,0.04848485,0.0000000132,NULL
VZS_Q1,C,C5A_Q1,C,136,0.60134295,0.62523780,8.74474618,9.27387586,0.71111111,0.08148148,0.0000009306,NULL
VZS_Q1,C,C5A_Q1,M,136,0.39122217,0.62147219,4.93926910,9.18270126,0.70370370,0.05185185,0.0000022052,NULL
VZS_Q1,M,C5A_Q1,C,136,0.56752184,0.64537255,8.00867330,9.78012919,0.73333333,0.08148148,0.0000000589,NULL
VZS_Q1,M,C5A_Q1,M,136,0.62812566,0.65189927,9.37932007,9.95150236,0.74814815,0.05185185,0.0000000081,NULL
WARC_Q1,M,VEND_Q1,M,104,0.34240265,0.54629306,3.69857391,6.58706811,0.70873786,0.00970874,0.0000226611,NULL
ZLF_Q1,C,CAO_Q1,C,243,0.42987188,0.56087022,7.40648128,10.51698038,0.71900826,0.06611570,0.0000000000,NULL
ZLF_Q1,C,CAO_Q1,M,243,0.21329814,0.55848169,3.39629885,10.45182776,0.71074380,0.05785124,0.0000000001,NULL
ZLF_Q1,M,CAO_Q1,C,243,0.32737993,0.53175205,5.38985640,9.74732650,0.73140496,0.03719008,0.0000000000,NULL
ZLF_Q1,M,CAO_Q1,M,243,0.12056952,0.53723768,1.88940505,9.88838752,0.74793388,0.02066116,0.0000000000,NULL
