Series_A,Radius_A,Series_B,Radius_B,overlap,r,r_wuchs,t,t_wuchs,SGC,SSGC,p
CUY0089,1,CUY0098,1,50,-0.03021298,0.58046183,-0.21158742,4.93874423,0.79591837,0.00000000,0.0000343006
CUY0089,1,D2B0101,A,67,-0.10582640,0.54736748,-0.86459276,5.27310066,0.75757576,0.00000000,0.0000285027
CUY0089,1,D2B0101,G,66,-0.17458736,0.66129693,-1.42952336,7.05266571,0.75384615,0.00000000,0.0000425559
CUY0093,0,CUY0033,1,74,0.64839563,0.56966470,7.27685376,5.88137165,0.73972603,0.00000000,0.0000419552
CUY0092,1,CUY0034,1,52,0.73451442,0.60354652,7.72993761,5.35252678,0.80392157,0.00000000,0.0000141921
CUY0092,1,CUY0034,3,53,0.72949337,0.57041832,7.69085487,4.95961544,0.78846154,0.00000000,0.0000317897
CUY0093,0,CUY0020,1,54,0.50145667,0.56500165,4.21952433,4.93798978,0.79245283,0.00000000,0.0000206100
CUY0093,0,CUY0088,1,51,0.52915853,0.63907758,4.40968123,5.81627510,0.78000000,0.00000000,0.0000750132
CUY0093,0,CUY0035,1,67,0.53748124,0.64644156,5.17804349,6.83096702,0.81818182,0.01515152,0.0000002343
CUY0093,0,CUY0038,1,92,0.59247920,0.56181268,7.01587810,6.44270746,0.71428571,0.01098901,0.0000434526
CUY0093,0,CUY0043,1,60,0.46820870,0.55566279,4.07006151,5.08992334,0.77966102,0.00000000,0.0000173724
CUY0093,0,CUY0051,1,66,0.47742934,0.50135910,4.38066362,4.63556477,0.80000000,0.00000000,0.0000013158
CUY0093,1,CUY0038,1,66,0.39911090,0.58657529,3.50935285,5.79408946,0.75384615,0.00000000,0.0000425559
CUY0095,1,CUY0028,1,60,0.59393704,0.58576111,5.67066702,5.50414936,0.76271186,0.01694915,0.0000544035
CUY0093,2,CUY0035,1,67,0.43450033,0.64188985,3.91918332,6.74896016,0.78787879,0.01515152,0.0000029043
CUY0093,2,CUY0043,1,60,0.57195183,0.57455434,5.35574043,5.34618807,0.76271186,0.00000000,0.0000544035
CUY0093,2,CUY0051,1,66,0.46925808,0.54993970,4.28427854,5.26759413,0.80000000,0.00000000,0.0000013158
CUY0095,1,CUY0058,1,79,0.54372778,0.53939310,5.72178392,5.62096349,0.73076923,0.01282051,0.0000457782
CUY0095,1,CUY0108,1,59,0.66088153,0.50617498,6.70644792,4.43112333,0.75862069,0.01724138,0.0000817561
CUY0096,0,CUY0001,2,59,0.80786457,0.56300256,10.43916809,5.14314189,0.75862069,0.00000000,0.0000817561
CUY0096,0,CUY0100,1,59,0.87896824,0.56039275,14.03711280,5.10834882,0.77586207,0.03448276,0.0000264794
CUY0097,1,1AH_QT1,R,66,0.57523278,0.50544512,5.66960021,4.68623743,0.78461538,0.01538462,0.0000044477
CUY0097,1,CUY0037,0,59,0.80769168,0.50009817,10.43274027,4.36004012,0.75862069,0.00000000,0.0000817561
CUY0097,1,GEN_QT1,R,62,0.65096816,0.51837147,6.69765525,4.69538920,0.75409836,0.00000000,0.0000721315
CUY0097,1,CUY0086,1,66,0.29085882,0.56874304,2.45094285,5.53174452,0.81538462,0.00000000,0.0000003668
CUY0100,1,CUY0086,1,59,0.79967335,0.56591058,10.14285960,5.18217600,0.77586207,0.03448276,0.0000264794
CUY0098,1,CUY0028,1,52,0.00771553,0.73838935,0.05510158,7.74228570,0.80392157,0.00000000,0.0000141921
CUY0098,1,CUY0089,1,50,-0.03021298,0.58046183,-0.21158742,4.93874423,0.79591837,0.00000000,0.0000343006
CUY0100,1,CUY0096,0,59,0.87896824,0.56039275,14.03711280,5.10834882,0.77586207,0.03448276,0.0000264794
CUY0102,1,CUY0072,1,53,0.72300505,0.64110781,7.54681674,5.96575751,0.78846154,0.01923077,0.0000317897
CUY0101,1,CUY0001,2,65,0.73668398,0.54727830,8.71509588,5.19013471,0.79687500,0.03125000,0.0000020342
CUY0103,1,CUY0061,1,52,0.79981397,0.68629730,9.51575778,6.67223119,0.80392157,0.03921569,0.0000141921
CUY0108,1,CUY0095,1,59,0.66088153,0.50617498,6.70644792,4.43112333,0.75862069,0.01724138,0.0000817561
CUY0108,1,202018,0,59,0.63331060,0.67111695,6.23228331,6.83457427,0.75862069,0.03448276,0.0000817561
CUY0108,1,202018,B,59,0.68116763,0.64008949,7.08567600,6.28994848,0.82758621,0.01724138,0.0000006049
D2A_QT1,R,IJS0002,1,80,-0.02477821,0.58541330,-0.22030116,6.37721353,0.77215190,0.02531646,0.0000013123
D2A_QT2,R,1890204,L,51,0.26948953,0.52057842,1.97878733,4.26796643,0.78000000,0.02000000,0.0000750132
D2B0103,Z,CUY0044,1,82,0.66076615,0.54313120,7.92294165,5.78565546,0.72839506,0.03703704,0.0000393760
D2B0101,A,CUY0089,1,67,-0.10582640,0.54736748,-0.86459276,5.27310066,0.75757576,0.00000000,0.0000285027
D2B0101,G,CUY0089,1,66,-0.17458736,0.66129693,-1.42952336,7.05266571,0.75384615,0.00000000,0.0000425559
D2B0103,Z,CUY0033,1,80,0.74560049,0.55192615,9.94464243,5.84544990,0.74683544,0.02531646,0.0000114480
D2B0103,Z,GEN0011,1,71,0.56777253,0.59475370,5.77066271,6.14547356,0.78571429,0.01428571,0.0000017450
D2B0103,Z,GEN0012,1,90,0.54530804,0.53858537,6.13720644,5.99638365,0.73033708,0.06741573,0.0000138648
D2B0103,Z,CUY0049,1,65,0.83198938,0.55159242,11.99714565,5.24883917,0.75000000,0.03125000,0.0000633425
D2B0103,Z,CUY0058,1,79,0.59322496,0.53315323,6.50805205,5.52990222,0.76923077,0.02564103,0.0000019789
DAAH01,X,BHC0067,1,77,0.23498448,0.55470370,2.10756072,5.77355533,0.73684211,0.00000000,0.0000363580
DAAH01,M,BHC_QT4,R,88,0.38529829,0.53908213,3.89451022,5.93555708,0.73563218,0.00000000,0.0000110436
DAAH01,X,BHC_QT4,R,78,0.38764216,0.55684902,3.69007324,5.84447017,0.74025974,0.00000000,0.0000248078
DAAH15A,M,BGA0003,0,65,-0.09761383,0.57298230,-0.78465786,5.54915209,0.78125000,0.03125000,0.0000067953
DAAH15A,M,BGA0003,1,65,-0.14666535,0.52032906,-1.18614963,4.83624010,0.75000000,0.01562500,0.0000633425
DAAH15A,M,OSD_QT1,R,64,0.42837585,0.60713741,3.76286574,6.01639021,0.74603175,0.01587302,0.0000939791
DAMB110,T,SILL120,T,56,0.34791250,0.53249951,2.75212145,4.62301056,0.76363636,0.01818182,0.0000921590
DAMB110,T,VLD0001,2,59,0.16347117,0.54776330,1.26193473,4.94305205,0.79310345,0.00000000,0.0000080286
DAMB112,T,1TN0072,A,56,-0.04611639,0.58509676,-0.34237259,5.30179920,0.76363636,0.01818182,0.0000921590
DAMP_QT2,R,DAMP102,T,124,0.79960793,0.65653163,14.76727729,9.61373894,0.74796748,0.00000000,0.0000000379
DAMP108,T,SILL_QT6,R,62,0.64217436,0.63416435,6.54293364,6.35311286,0.77049180,0.03278689,0.0000238711
DAMP102,T,DAMP_QT2,R,124,0.79960793,0.65653163,14.76727729,9.61373894,0.74796748,0.00000000,0.0000000379
DAMP103,T,VEND175,T,50,0.46087393,0.60926826,3.63520278,5.32323458,0.79591837,0.00000000,0.0000343006
DAMP105,T,VEND196,T,56,0.47821544,0.59324668,4.03822455,5.41533261,0.76363636,0.01818182,0.0000921590
DIF0025,1,DIFO015,1,178,0.65120239,0.55760941,11.41604622,8.91156956,0.64971751,0.02824859,0.0000678437
DEU0019,1,BAW0002,1,87,0.32102850,0.52823523,3.14348179,5.73560144,0.74418605,0.00000000,0.0000059270
DEU0019,1,NEW0011,1,138,-0.03528084,0.53221036,-0.41320894,7.33108543,0.70072993,0.01459854,0.0000026148
DEU0019,1,NEW0011,Q,138,-0.03528084,0.53221036,-0.41320894,7.33108543,0.70072993,0.01459854,0.0000026148
DEU0019,Q,NEW0011,1,116,-0.00680806,0.51953429,-0.07301000,6.49202512,0.68695652,0.00869565,0.0000607777
DEU0019,Q,NEW0011,Q,116,-0.00680806,0.51953429,-0.07301000,6.49202512,0.68695652,0.00869565,0.0000607777
DIF0025,1,DIFO063,1,173,0.12671314,0.54413070,1.67533137,8.48084420,0.66279070,0.02906977,0.0000195508
DIF0025,1,DMN1036,1,59,0.40936811,0.54694364,3.41709720,4.93249482,0.75862069,0.03448276,0.0000817561
DEU0019,1,OSD_QT2,R,62,0.42125566,0.53820825,3.62769846,4.94646941,0.80327869,0.00000000,0.0000021652
DEU0019,Q,BAW0002,1,87,0.32102850,0.52823523,3.14348179,5.73560144,0.74418605,0.00000000,0.0000059270
DIF0015,1,DIFO039,1,137,0.30140976,0.51077572,3.68645108,6.90308347,0.66911765,0.00735294,0.0000799775
DIF0015,1,DIFO043,0,146,0.39824916,0.52026350,5.22803201,7.31044450,0.66206897,0.05517241,0.0000949537
DIF0015,1,DIFO043,2,146,0.36892956,0.55482537,4.77967077,8.00260792,0.66206897,0.02068966,0.0000949537
DIF0015,1,DIFO062,1,75,0.66388060,0.51591520,7.63656346,5.14566579,0.77027027,0.04054054,0.0000033209
DIF0015,1,WEF0013,1,132,0.45508167,0.66852518,5.84945767,10.24938452,0.77099237,0.02290076,0.0000000006
DIF0015,1,WEF0013,Q,126,0.47790290,0.69934178,6.08269564,10.89490399,0.77600000,0.02400000,0.0000000007
DIF0025,1,DIFO017,0,253,0.65111419,0.52448182,13.61843552,9.75938870,0.68253968,0.02380952,0.0000000068
DIFO003,1,DIFO009,1,91,0.38283647,0.66315777,3.93141619,8.35856800,0.73333333,0.03333333,0.0000095469
DIF0025,1,VILE101,T,56,0.70402058,0.54207403,7.35188187,4.74029351,0.80000000,0.00000000,0.0000085983
DIFO003,1,DIFO062,1,83,0.67519928,0.58205103,8.28890515,6.44216287,0.71951220,0.03658537,0.0000702212
DIFO017,1,DIFO015,1,178,0.64336531,0.52490517,11.18060807,8.18136208,0.64971751,0.03954802,0.0000678437
DIFO009,1,DIFO003,1,91,0.38283647,0.66315777,3.93141619,8.35856800,0.73333333,0.03333333,0.0000095469
DIFO013,1,DIFO049,1,130,0.38845503,0.63451278,4.78801498,9.28784803,0.67441860,0.04651163,0.0000743155
DIFO015,1,DIF0025,1,178,0.65120239,0.55760941,11.41604622,8.91156956,0.64971751,0.02824859,0.0000678437
DIFO015,1,DIFO017,0,178,0.67194632,0.59690329,12.07084260,9.86998228,0.67231638,0.03954802,0.0000045390
DIFO015,1,DIFO017,1,178,0.64336531,0.52490517,11.18060807,8.18136208,0.64971751,0.03954802,0.0000678437
DIFO015,1,DIFO022,1,178,0.53502006,0.52505038,8.42524548,8.18448653,0.66101695,0.06214689,0.0000183248
DIFO017,0,ABF0006,1,172,0.40957944,0.54605552,5.87098111,8.49859921,0.68421053,0.03508772,0.0000014520
DIFO017,0,DIF0025,1,253,0.65111419,0.52448182,13.61843552,9.75938870,0.68253968,0.02380952,0.0000000068
DIFO017,0,DIFO015,1,178,0.67194632,0.59690329,12.07084260,9.86998228,0.67231638,0.03954802,0.0000045390
DIFO017,0,DIFO018,X,75,0.53928673,0.59044234,5.50884393,6.25061036,0.74324324,0.01351351,0.0000285273
DIFO017,0,DIFO022,1,228,0.57107611,0.52200166,10.48137325,9.20037120,0.67400881,0.05726872,0.0000001576
DIFO017,0,DIFO026,1,151,0.46888256,0.58082355,6.50160971,8.70958001,0.66666667,0.04666667,0.0000445571
DIFO017,0,DIFO035,1,127,0.62442609,0.53617397,8.97363978,7.10171070,0.67460317,0.03174603,0.0000886109
DIFO017,0,DIFO044,1,154,0.12348469,0.50387643,1.53920161,7.19191972,0.67973856,0.03267974,0.0000087286
DIFO017,0,DIFO044,Q,105,0.59917566,0.55522008,7.63212906,6.77509306,0.71153846,0.01923077,0.0000159925
DIFO017,0,DIFO063,Q,138,0.44126817,0.60530262,5.75557589,8.86811734,0.67883212,0.05109489,0.0000283473
DIFO017,1,DIFO018,X,75,0.45979528,0.57663114,4.45405120,6.03024576,0.72972973,0.02702703,0.0000773649
DIFO017,1,DIFO044,Q,105,0.57064470,0.51795596,7.08655337,6.14523504,0.70192308,0.02884615,0.0000381448
DIFO017,2,ABF0006,1,162,0.36967938,0.50310122,5.04833255,7.36355074,0.66459627,0.05590062,0.0000295398
DIFO017,1,WOE0002,1,76,0.29861944,0.51398839,2.70976041,5.15447669,0.76000000,0.00000000,0.0000066896
DIFO018,1,DIFO017,4,75,0.75198383,0.66080940,9.81339587,7.52238988,0.72972973,0.04054054,0.0000773649
DIFO017,4,DIFO018,1,75,0.75198383,0.66080940,9.81339587,7.52238988,0.72972973,0.04054054,0.0000773649
DIFO017,4,DIFO018,X,75,0.75198383,0.66080940,9.81339587,7.52238988,0.72972973,0.04054054,0.0000773649
DIFO020,1,DIFO047,1,179,0.04677745,0.53842363,0.62477299,8.50062765,0.68539326,0.02808989,0.0000007540
DIFO018,X,DIFO017,0,75,0.53928673,0.59044234,5.50884393,6.25061036,0.74324324,0.01351351,0.0000285273
DIFO018,X,DIFO017,1,75,0.45979528,0.57663114,4.45405120,6.03024576,0.72972973,0.02702703,0.0000773649
DIFO018,X,DIFO017,4,75,0.75198383,0.66080940,9.81339587,7.52238988,0.72972973,0.04054054,0.0000773649
DIFO018,X,DIFO043,2,75,-0.33740068,0.54626758,-3.08322732,5.57217343,0.74324324,0.02702703,0.0000285273
DIFO026,1,DIFO044,Q,201,0.52860228,0.58879525,8.80649386,10.27608789,0.69000000,0.03000000,0.0000000770
DIFO022,1,DIFO015,1,178,0.53502006,0.52505038,8.42524548,8.18448653,0.66101695,0.06214689,0.0000183248
DIFO022,1,DIFO017,0,228,0.57107611,0.52200166,10.48137325,9.20037120,0.67400881,0.05726872,0.0000001576
DIFO022,1,DIFO039,0,196,0.55539684,0.53885415,9.32639564,8.90951814,0.64102564,0.07179487,0.0000819476
DIFO022,1,DIFO039,2,166,0.66994711,0.50318908,11.59149262,7.45677014,0.66666667,0.07878788,0.0000185434
DIFO026,1,DIFO017,0,151,0.46888256,0.58082355,6.50160971,8.70958001,0.66666667,0.04666667,0.0000445571
DIFO026,1,DIFO036,1,120,0.68250315,0.60742585,10.18662904,8.30630646,0.70588235,0.01680672,0.0000070616
DIFO026,1,DIFO054,1,192,0.54684228,0.50112920,9.02674274,7.98221522,0.69109948,0.03664921,0.0000001277
DIFO026,1,DIFO054,Q,152,0.46775730,0.53519293,6.50319939,7.75957895,0.72185430,0.01986755,0.0000000497
DIFO035,1,DIFO017,0,127,0.62442609,0.53617397,8.97363978,7.10171070,0.67460317,0.03174603,0.0000886109
DIFO035,1,DIFO044,1,217,0.55049363,0.53340457,9.69117102,9.24649945,0.68518519,0.03240741,0.0000000523
DIFO035,1,DIFO044,Q,195,0.60975299,0.59481603,10.71532616,10.27968718,0.70103093,0.03092784,0.0000000214
DIFO035,1,F1B0101,Z,72,0.16675675,0.50518959,1.42507106,4.89765737,0.73239437,0.01408451,0.0000898887
DIFO035,1,TROY083,T,67,0.33405330,0.51477922,2.87926347,4.84098041,0.74242424,0.03030303,0.0000818466
DIFO036,1,DIFO026,1,120,0.68250315,0.60742585,10.18662904,8.30630646,0.70588235,0.01680672,0.0000070616
DIFO036,1,DIFO044,1,192,0.67980366,0.52745774,12.81040136,8.55774884,0.65968586,0.02617801,0.0000101569
DIFO036,1,DIFO044,Q,190,0.68204508,0.54300623,12.82160495,8.86634758,0.66666667,0.02645503,0.0000045928
DIFO036,1,DIFO054,1,187,0.57028389,0.51705214,9.46820532,8.21617778,0.67204301,0.03225806,0.0000026961
DIFO036,1,DIFO054,Q,187,0.57028389,0.51705214,9.46820532,8.21617778,0.67204301,0.03225806,0.0000026961
DIFO043,0,DIF0015,1,146,0.39824916,0.52026350,5.22803201,7.31044450,0.66206897,0.05517241,0.0000949537
DIFO039,0,DIFO022,1,196,0.55539684,0.53885415,9.32639564,8.90951814,0.64102564,0.07179487,0.0000819476
DIFO039,0,DIFO057,1,166,0.75820232,0.59656741,14.93711032,9.51924112,0.66060606,0.07272727,0.0000369056
DIFO039,0,DIFO063,Q,138,0.30482150,0.51883724,3.74612414,7.07781119,0.68613139,0.04379562,0.0000131722
DIFO039,1,185349,B,50,0.37204728,0.62718811,2.80574473,5.57897832,0.79591837,0.00000000,0.0000343006
DIFO039,1,DIF0015,1,137,0.30140976,0.51077572,3.68645108,6.90308347,0.66911765,0.00735294,0.0000799775
DIFO039,2,DIFO022,1,166,0.66994711,0.50318908,11.59149262,7.45677014,0.66666667,0.07878788,0.0000185434
DIFO043,0,DIFO057,1,105,0.33308015,0.56510550,3.60247076,6.95159360,0.69230769,0.06730769,0.0000876994
DIFO044,1,NEW0005,1,128,0.37747769,0.50872384,4.59381393,6.63284180,0.68503937,0.00787402,0.0000303831
DIFO043,Q,DIFO057,1,105,0.33308015,0.56510550,3.60247076,6.95159360,0.69230769,0.06730769,0.0000876994
DIFO044,1,DIFO017,0,154,0.12348469,0.50387643,1.53920161,7.19191972,0.67973856,0.03267974,0.0000087286
DIFO044,1,DIFO035,1,217,0.55049363,0.53340457,9.69117102,9.24649945,0.68518519,0.03240741,0.0000000523
DIFO044,1,DIFO036,1,192,0.67980366,0.52745774,12.81040136,8.55774884,0.65968586,0.02617801,0.0000101569
DIFO043,2,DIF0015,1,146,0.36892956,0.55482537,4.77967077,8.00260792,0.66206897,0.02068966,0.0000949537
DIFO043,2,DIFO018,X,75,-0.33740068,0.54626758,-3.08322732,5.57217343,0.74324324,0.02702703,0.0000285273
DIFO043,2,DIFO046,Q,97,0.63875512,0.50199882,8.13414902,5.65736912,0.70833333,0.02083333,0.0000445571
DIFO043,2,DIFO057,1,89,0.32468790,0.56062057,3.22031527,6.31480770,0.71590909,0.04545455,0.0000510399
DIFO044,Q,ABC0006,1,76,0.26226840,0.56999632,2.35370241,5.96763853,0.73333333,0.00000000,0.0000531213
DIFO044,1,VOW0028,1,64,0.13327111,0.60771492,1.06732763,6.02546161,0.74603175,0.01587302,0.0000939791
DIFO044,1,VRW0001,2,53,-0.23657146,0.58491163,-1.75578047,5.14994428,0.78846154,0.01923077,0.0000317897
DIFO044,1,VRW0001,Q,51,-0.30180400,0.58087034,-2.23845575,4.99522349,0.78000000,0.02000000,0.0000750132
DIFO044,Q,ABC0006,Q,76,0.26226840,0.56999632,2.35370241,5.96763853,0.73333333,0.00000000,0.0000531213
DIFO044,Q,VOW0028,1,64,0.13327111,0.60771492,1.06732763,6.02546161,0.74603175,0.01587302,0.0000939791
DIFO044,Q,DIFO017,0,105,0.59917566,0.55522008,7.63212906,6.77509306,0.71153846,0.01923077,0.0000159925
DIFO044,Q,DIFO017,1,105,0.57064470,0.51795596,7.08655337,6.14523504,0.70192308,0.02884615,0.0000381448
DIFO044,Q,DIFO026,1,201,0.52860228,0.58879525,8.80649386,10.27608789,0.69000000,0.03000000,0.0000000770
DIFO044,Q,DIFO035,1,195,0.60975299,0.59481603,10.71532616,10.27968718,0.70103093,0.03092784,0.0000000214
DIFO044,Q,DIFO036,1,190,0.68204508,0.54300623,12.82160495,8.86634758,0.66666667,0.02645503,0.0000045928
DIFO044,Q,NEW0005,1,128,0.37747769,0.50872384,4.59381393,6.63284180,0.68503937,0.00787402,0.0000303831
DIFO044,Q,VRW0001,2,53,-0.23657146,0.58491163,-1.75578047,5.14994428,0.78846154,0.01923077,0.0000317897
DIFO044,Q,VRW0001,Q,51,-0.30180400,0.58087034,-2.23845575,4.99522349,0.78000000,0.02000000,0.0000750132
DIFO049,1,DIFO013,1,130,0.38845503,0.63451278,4.78801498,9.28784803,0.67441860,0.04651163,0.0000743155
DIFO047,1,DIFO020,1,179,0.04677745,0.53842363,0.62477299,8.50062765,0.68539326,0.02808989,0.0000007540
DIFO047,1,DIFO051,1,206,0.48924369,0.51676105,8.03179111,8.62115216,0.64878049,0.04390244,0.0000204039
DIFO047,1,DIFO051,Q,203,0.51299911,0.53454062,8.49391828,8.96703057,0.65841584,0.04455446,0.0000066993
DIFO046,Q,DIFO043,2,97,0.63875512,0.50199882,8.13414902,5.65736912,0.70833333,0.02083333,0.0000445571
DIFO054,1,DIFO026,1,192,0.54684228,0.50112920,9.02674274,7.98221522,0.69109948,0.03664921,0.0000001277
DIFO051,1,DIFO047,1,206,0.48924369,0.51676105,8.03179111,8.62115216,0.64878049,0.04390244,0.0000204039
DIFO051,Q,DIFO047,1,203,0.51299911,0.53454062,8.49391828,8.96703057,0.65841584,0.04455446,0.0000066993
DIFO054,1,5851806,L,51,0.56768566,0.50718916,4.87599902,4.11949515,0.78000000,0.02000000,0.0000750132
DIFO054,1,DIFO036,1,187,0.57028389,0.51705214,9.46820532,8.21617778,0.67204301,0.03225806,0.0000026961
DIFO054,Q,5851806,L,51,0.56768566,0.50718916,4.87599902,4.11949515,0.78000000,0.02000000,0.0000750132
DIFO054,1,SILL_QT1,R,73,-0.00366678,0.53514514,-0.03111386,5.33786205,0.77777778,0.01388889,0.0000024285
DIFO063,Q,DIFO017,0,138,0.44126817,0.60530262,5.75557589,8.86811734,0.67883212,0.05109489,0.0000283473
DIFO054,Q,DIFO026,1,152,0.46775730,0.53519293,6.50319939,7.75957895,0.72185430,0.01986755,0.0000000497
DIFO054,Q,DIFO036,1,187,0.57028389,0.51705214,9.46820532,8.21617778,0.67204301,0.03225806,0.0000026961
DIFO054,Q,SILL_QT1,R,73,-0.00366678,0.53514514,-0.03111386,5.33786205,0.77777778,0.01388889,0.0000024285
DIFO057,1,DIFO039,0,166,0.75820232,0.59656741,14.93711032,9.51924112,0.66060606,0.07272727,0.0000369056
DIFO057,1,DIFO043,0,105,0.33308015,0.56510550,3.60247076,6.95159360,0.69230769,0.06730769,0.0000876994
DIFO057,1,DIFO043,2,89,0.32468790,0.56062057,3.22031527,6.31480770,0.71590909,0.04545455,0.0000510399
DIFO057,1,DIFO043,Q,105,0.33308015,0.56510550,3.60247076,6.95159360,0.69230769,0.06730769,0.0000876994
DIFO057,1,DIFO063,1,118,0.65201709,0.66024654,9.30177188,9.46818833,0.71794872,0.03418803,0.0000024177
DIFO057,1,DIFO063,Q,118,0.65201709,0.66024654,9.30177188,9.46818833,0.71794872,0.03418803,0.0000024177
DIFO062,1,DIF0015,1,75,0.66388060,0.51591520,7.63656346,5.14566579,0.77027027,0.04054054,0.0000033209
DIFO062,1,DIFO003,1,83,0.67519928,0.58205103,8.28890515,6.44216287,0.71951220,0.03658537,0.0000702212
DIFO063,1,DIF0025,1,173,0.12671314,0.54413070,1.67533137,8.48084420,0.66279070,0.02906977,0.0000195508
DIFO063,1,DIFO057,1,118,0.65201709,0.66024654,9.30177188,9.46818833,0.71794872,0.03418803,0.0000024177
DIFO063,1,KNES30a,H,103,0.18690338,0.50881558,1.92149154,5.93992171,0.71568627,0.00000000,0.0000132069
DIFO063,1,KNES30a,Q,103,0.18690338,0.50881558,1.92149154,5.93992171,0.71568627,0.00000000,0.0000132069
DIFO063,Q,KNES30a,H,103,0.18690338,0.50881558,1.92149154,5.93992171,0.71568627,0.00000000,0.0000132069
DIFO063,Q,KNES30a,Q,103,0.18690338,0.50881558,1.92149154,5.93992171,0.71568627,0.00000000,0.0000132069
DIFO063,Q,DIFO039,0,138,0.30482150,0.51883724,3.74612414,7.07781119,0.68613139,0.04379562,0.0000131722
DIFO063,Q,DIFO057,1,118,0.65201709,0.66024654,9.30177188,9.46818833,0.71794872,0.03418803,0.0000024177
DMN1_QT1,R,F1B0603,D,70,-0.11826342,0.50635483,-0.98931250,4.84215095,0.76811594,0.00000000,0.0000084177
DMN1_QT1,R,F1B0603,Y,70,-0.12267612,0.51865403,-1.02677988,5.00235047,0.73913043,0.01449275,0.0000710526
DMN1_QT2,R,388009,L,84,0.29647885,0.62698627,2.82820876,7.28803762,0.77108434,0.02409639,0.0000007837
DMN1_QT1,R,VDMW002,1,72,0.30064112,0.53970184,2.65612658,5.36370620,0.77464789,0.00000000,0.0000036842
DMN1_QT2,R,EL_QT1,R,142,0.26786739,0.51371132,3.30139595,7.08458711,0.67375887,0.00000000,0.0000368255
DMN1001,0,POM4_QT1,R,52,-0.20292153,0.53357999,-1.47993976,4.46110797,0.82352941,0.01960784,0.0000038203
DMN1001,0,388010,L,77,0.09159727,0.53135494,0.80189752,5.43194548,0.73684211,0.02631579,0.0000363580
DMN1_QT2,R,IWRD543,B,62,0.12182266,0.50397998,0.95860518,4.51979019,0.75409836,0.00000000,0.0000721315
DMN1001,1,388010,L,77,0.17121321,0.53394462,1.51497225,5.46894100,0.77631579,0.02631579,0.0000014520
DMN1001,1,POM4_QT1,R,52,-0.20332931,0.53664521,-1.48304184,4.49705941,0.80392157,0.01960784,0.0000141921
DMN1001,Q,388010,L,77,0.09159727,0.53135494,0.80189752,5.43194548,0.73684211,0.02631579,0.0000363580
DMN1001,Q,POM4_QT1,R,52,-0.20292153,0.53357999,-1.47993976,4.46110797,0.82352941,0.01960784,0.0000038203
DMN1008,1,DMN4009,1,53,0.48437268,0.67463094,3.99247193,6.52685052,0.80769231,0.01923077,0.0000090967
DMN1008,Q,DMN4009,1,53,0.48437268,0.67463094,3.99247193,6.52685052,0.80769231,0.01923077,0.0000090967
DMN1036,0,VFH0037,Q,57,0.52681053,0.57114409,4.63808130,5.16016183,0.76785714,0.01785714,0.0000609974
DMN1025,1,VFH0041,0,184,0.42179027,0.56090544,6.29305649,9.14024881,0.64480874,0.14754098,0.0000893338
DMN1030,1,068089,A,92,0.33966582,0.51811022,3.44502531,5.74669180,0.72527473,0.09890110,0.0000172371
DMN1030,1,068089,Q,92,0.33966582,0.51811022,3.44502531,5.74669180,0.72527473,0.09890110,0.0000172371
DMN1030,1,OFBG212,T,130,0.55958087,0.53642459,7.66868111,7.19114164,0.70542636,0.09302326,0.0000030654
DMN1036,1,DIF0025,1,59,0.40936811,0.54694364,3.41709720,4.93249482,0.75862069,0.03448276,0.0000817561
DMN1036,2,VFH0037,0,72,0.64406135,0.60211937,7.09430459,6.30968661,0.76056338,0.02816901,0.0000112783
DMN1036,2,VFH0037,Q,57,0.56762558,0.61823368,5.15946666,5.83330358,0.80357143,0.01785714,0.0000055343
DMN1037,0,388_QT1,R,92,0.18929706,0.60372090,1.83902874,7.18443271,0.73626374,0.02197802,0.0000065557
DMN1037,0,388009,L,78,0.61102816,0.50430980,6.77323189,5.09132002,0.74025974,0.03896104,0.0000248078
DMN1037,0,388010,L,89,0.33244018,0.50756174,3.30663218,5.49458706,0.76136364,0.03409091,0.0000009409
DMN1037,0,600M1,L,56,0.38922785,0.64098101,3.13371070,6.13665277,0.76363636,0.01818182,0.0000921590
DMN1037,0,388015,L,90,0.16685990,0.55601854,1.59653559,6.27539133,0.76404494,0.02247191,0.0000006293
DMN1037,0,388015,Q,90,0.16685990,0.55601854,1.59653559,6.27539133,0.76404494,0.02247191,0.0000006293
DMN1037,1,388_QT1,R,91,0.25745855,0.60449426,2.52767591,7.15882432,0.74444444,0.01111111,0.0000035178
DMN1037,1,388015,L,90,0.19088135,0.55394604,1.83450180,6.24161717,0.74157303,0.01123596,0.0000051645
DMN1037,1,388015,Q,90,0.19088135,0.55394604,1.83450180,6.24161717,0.74157303,0.01123596,0.0000051645
DMN1037,2,600M1,L,56,0.44583376,0.65401091,3.69381449,6.35303850,0.80000000,0.00000000,0.0000085983
DMN4_QT1,R,IALP065,G,119,0.43289279,0.60969736,5.21653255,8.32021180,0.74576271,0.04237288,0.0000000933
DMN4001,0,DMN4013,1,180,0.66833342,0.56027192,12.02063505,9.02436411,0.68156425,0.00558659,0.0000011838
DMN4001,1,DMN4013,1,180,0.64973688,0.53261962,11.43561387,8.39604451,0.66480447,0.00558659,0.0000103434
DMN4002,2,HOK0002,1,55,-0.17571446,0.52866793,-1.31163987,4.53420164,0.77777778,0.01851852,0.0000445571
