Series_A,Radius_A,Series_B,Radius_B,overlap,r,r_wuchs,t,t_wuchs,SGC,SSGC,p
FLEV_QT3,R,FLEV_QT1,R,56,0.48580957,0.78758641,4.12196061,9.39226688,0.78181818,0.01818182,0.0000291459
FLEV_QT3,R,FLEV_QT2,R,51,0.92228640,0.79332659,16.87303627,9.12174780,0.76000000,0.00000000,0.0002360344
FLEV_QT3,R,FLEV101,T,56,0.86204026,0.72034239,12.61357438,7.63159099,0.76363636,0.00000000,0.0000921590
FLEV_QT3,R,FLEV103,T,54,0.12937998,0.62055843,0.94988418,5.70662779,0.73584906,0.00000000,0.0005947133
FLEV_QT3,R,FLEV106,T,63,0.73637328,0.83885909,8.56993657,12.03585087,0.75806452,0.01612903,0.0000482380
FLEV_QT3,R,TROY008,T,61,0.29144836,0.57003920,2.36000522,5.32918814,0.80000000,0.00000000,0.0000033585
FLEV_QT3,R,TROY105,T,68,0.55411172,0.56311751,5.44854562,5.53595900,0.71641791,0.00000000,0.0003957319
FLEV_QT3,R,TROY176,T,63,0.24837983,0.59322888,2.01901522,5.75536760,0.70967742,0.01612903,0.0009599694
FLEV_QT3,R,TROY020,T,57,0.81673952,0.59420938,10.59246008,5.47894778,0.73214286,0.03571429,0.0005120045
FLEV_QT3,R,TROY168,T,68,0.44581451,0.54237907,4.07669045,5.24476923,0.71641791,0.00000000,0.0003957319
FLEV_QT3,R,TROY172,T,68,0.43970021,0.67028311,4.00726268,7.33777861,0.74626866,0.00000000,0.0000554004
FLEV_QT3,R,TROY217,T,52,0.39564759,0.60316514,3.07652605,5.34720948,0.70588235,0.00000000,0.0032758975
FLEV_QT3,R,TROY221,T,58,0.43514904,0.57623550,3.64888372,5.27619927,0.77192982,0.00000000,0.0000402482
FLEV_QT3,R,TROY173,T,68,0.39211079,0.55280262,3.48896870,5.38932422,0.73134328,0.02985075,0.0001523221
FLEV_QT3,R,VFH0051,0,68,0.24404360,0.52721049,2.05986452,5.04048875,0.70149254,0.02985075,0.0009717692
FLEV_QT3,R,VFH0051,Q,68,0.24404360,0.52721049,2.05986452,5.04048875,0.70149254,0.02985075,0.0009717692
FLEV101,T,MMB0003,1,57,0.12460321,0.56769520,0.93976895,5.11411773,0.73214286,0.00000000,0.0005120045
FLEV101,T,FLEV_QT3,R,56,0.86204026,0.72034239,12.61357438,7.63159099,0.76363636,0.00000000,0.0000921590
FLEV101,T,FLEV103,T,51,0.06948333,0.60451098,0.49251166,5.31206855,0.72000000,0.00000000,0.0018628463
FLEV101,T,FLEV106,T,56,0.67526704,0.71189813,6.78971729,7.44908164,0.74545455,0.01818182,0.0002719197
FLEV101,T,FLEV150,T,55,0.91421770,0.72201701,16.57875857,7.59726948,0.81481481,0.00000000,0.0000037133
FLEV101,T,195047,C,57,0.48554253,0.62356473,4.15627247,5.91538379,0.71428571,0.01785714,0.0013406411
FLEV101,T,MMB0003,Q,52,0.09795433,0.58527283,0.70291422,5.10399352,0.72549020,0.00000000,0.0012790283
FLEV101,T,TROY172,T,57,0.51772747,0.58946976,4.52847592,5.41183023,0.71428571,0.00000000,0.0013406411
FLEV101,T,TROY092,T,57,0.17978713,0.50390176,1.36768947,4.32646952,0.71428571,0.00000000,0.0013406411
FLEV101,T,TROY168,T,56,0.81065981,0.58618915,10.26786516,5.31687238,0.70909091,0.00000000,0.0019266038
FLEV101,T,TROY176,T,57,0.06047059,0.53136660,0.45335013,4.65178241,0.71428571,0.01785714,0.0013406411
FLEV103,T,195007,1,51,0.19320325,0.60486024,1.39238760,5.31690745,0.80000000,0.02000000,0.0000220905
FLEV103,T,195035,A,54,0.58284223,0.53823604,5.22179673,4.60524715,0.71698113,0.00000000,0.0015815242
FLEV103,T,195047,0,54,0.46633344,0.61153382,3.83780698,5.57347216,0.73584906,0.03773585,0.0005947133
FLEV103,T,195047,A,54,0.44494959,0.53500025,3.61706397,4.56641172,0.75471698,0.03773585,0.0002082971
FLEV103,T,195047,C,54,0.42759651,0.59227315,3.44364372,5.30066396,0.79245283,0.01886792,0.0000206100
FLEV103,T,195047,Q,54,0.46633344,0.61153382,3.83780698,5.57347216,0.73584906,0.03773585,0.0005947133
FLEV103,T,195050,0,54,0.30688720,0.54624515,2.34744649,4.70261524,0.71698113,0.00000000,0.0015815242
FLEV103,T,195050,A,54,0.27336645,0.51766694,2.06894393,4.36305160,0.73584906,0.00000000,0.0005947133
FLEV103,T,195050,B,54,0.27579903,0.50470396,2.08886315,4.21580408,0.71698113,0.03773585,0.0015815242
FLEV103,T,195007,G,51,0.16178653,0.53462916,1.15927605,4.42842582,0.74000000,0.00000000,0.0006885139
FLEV103,T,195009,0,54,0.43762106,0.50803698,3.54323054,4.25328777,0.73584906,0.01886792,0.0005947133
FLEV103,T,C4A_QT2,R,54,0.34023664,0.56859114,2.63411159,4.98427912,0.77358491,0.00000000,0.0000679202
FLEV103,T,C4A0601,C,50,0.40048250,0.60353160,3.05943905,5.24417989,0.75510204,0.00000000,0.0003550394
FLEV103,T,C4A0601,Q,50,0.40048250,0.60353160,3.05943905,5.24417989,0.75510204,0.00000000,0.0003550394
FLEV103,T,C4A0601,Z,50,0.40576126,0.50846420,3.10765181,4.09106060,0.73469388,0.02040816,0.0010172414
FLEV103,T,FLEV109,T,51,0.16245964,0.77630821,1.16422968,8.62080934,0.80000000,0.06000000,0.0000220905
FLEV103,T,FLEV112,T,54,0.33405940,0.61071117,2.58021740,5.56151013,0.77358491,0.00000000,0.0000679202
FLEV103,T,FLEV115,T,54,0.40193651,0.71749841,3.19563797,7.42786478,0.73584906,0.01886792,0.0005947133
FLEV103,T,FLEV117,T,53,0.46588817,0.60878467,3.79679231,5.48014311,0.78846154,0.00000000,0.0000317897
FLEV103,T,FLEV127,T,51,0.32360403,0.69855627,2.41835125,6.83370676,0.84000000,0.00000000,0.0000015220
FLEV103,T,FLEV128,T,53,0.20040297,0.63093365,1.47504988,5.80762287,0.80769231,0.01923077,0.0000090967
FLEV103,T,FLEV129,T,54,0.52915278,0.63466528,4.53997613,5.92224705,0.79245283,0.01886792,0.0000206100
FLEV103,T,FLEV150,T,50,0.06447709,0.57854386,0.45228071,4.91419506,0.77551020,0.00000000,0.0001147201
FLEV103,T,SARR609,T,54,0.37862053,0.59555195,2.97811367,5.34606797,0.81132075,0.00000000,0.0000058180
FLEV103,T,FLEV_QT1,R,51,0.32181359,0.77513562,2.40342037,8.58815024,0.82000000,0.00000000,0.0000060258
FLEV103,T,FLEV_QT3,R,54,0.12937998,0.62055843,0.94988418,5.70662779,0.73584906,0.00000000,0.0005947133
FLEV103,T,FLEV101,T,51,0.06948333,0.60451098,0.49251166,5.31206855,0.72000000,0.00000000,0.0018628463
FLEV103,T,FLEV106,T,54,0.37592228,0.59962089,2.95338257,5.40299030,0.77358491,0.00000000,0.0000679202
FLEV103,T,MRW0002,0,54,0.40568892,0.59868412,3.23131698,5.38982796,0.81132075,0.01886792,0.0000058180
FLEV103,T,MRW0002,1,54,0.41300955,0.58515703,3.30148978,5.20350633,0.75471698,0.01886792,0.0002082971
FLEV103,T,MRW0002,3,54,0.38903067,0.58045088,3.07437012,5.14026174,0.75471698,0.05660377,0.0002082971
FLEV103,T,SILL146,T,51,0.32088735,0.55275296,2.39570750,4.64305899,0.70000000,0.00000000,0.0046777350
FLEV103,T,TROY018,T,54,0.30231470,0.55568851,2.30892298,4.81978863,0.71698113,0.00000000,0.0015815242
FLEV103,T,TROY018,X,54,0.30231470,0.55568851,2.30892298,4.81978863,0.71698113,0.00000000,0.0015815242
FLEV103,T,TROY020,T,52,0.13036905,0.51572539,0.93903541,4.25644867,0.70588235,0.03921569,0.0032758975
FLEV103,T,VFH0023,0,54,0.14019456,0.58684992,1.03081214,5.22645094,0.75471698,0.03773585,0.0002082971
FLEV103,T,VFH0023,Q,54,0.14019456,0.58684992,1.03081214,5.22645094,0.75471698,0.03773585,0.0002082971
FLEV103,T,VFH0041,0,54,-0.00964786,0.51417619,-0.07024076,4.32300792,0.71698113,0.01886792,0.0015815242
FLEV104,T,ABC0004,1,58,0.44484896,0.51488134,3.75001668,4.49456704,0.70175439,0.00000000,0.0023158069
FLEV104,T,195004,A,58,0.35960880,0.50350306,2.90963211,4.36099596,0.73684211,0.00000000,0.0003485752
FLEV104,T,195006,B,58,0.47257268,0.58815288,4.04842743,5.44214452,0.73684211,0.03508772,0.0003485752
FLEV104,T,195007,F,58,0.35548089,0.62836002,2.87136952,6.04458003,0.71929825,0.01754386,0.0009285334
FLEV104,T,195007,G,58,0.30419955,0.57391467,2.41091345,5.24448028,0.71929825,0.01754386,0.0009285334
FLEV104,T,BOUX101,T,58,0.41563507,0.62723938,3.45010162,6.02679751,0.78947368,0.01754386,0.0000123703
FLEV104,T,195028,0,58,0.44125840,0.60718814,3.71239333,5.71862519,0.75438596,0.01754386,0.0001224623
FLEV104,T,FLEV107,T,51,0.71212342,0.83420596,7.17248379,10.58919198,0.80000000,0.00000000,0.0000220905
FLEV104,T,FLEV118,T,58,0.43975809,0.73746978,3.69673827,8.17127752,0.77192982,0.03508772,0.0000402482
FLEV104,T,FLEV119,T,58,0.53848083,0.59607886,4.82466044,5.55548875,0.75438596,0.01754386,0.0001224623
FLEV104,T,FLEV120,T,58,0.70057233,0.79027312,7.41219585,9.65127137,0.84210526,0.00000000,0.0000002396
FLEV104,T,FLEV121,T,58,0.71294496,0.74026212,7.67607373,8.23957033,0.78947368,0.01754386,0.0000123703
FLEV104,T,FLEV122,T,57,0.65264571,0.75215463,6.44607398,8.46470546,0.78571429,0.05357143,0.0000190128
FLEV104,T,FLEV133,T,56,0.43806541,0.54814933,3.61399968,4.81605982,0.72727273,0.01818182,0.0007489604
FLEV104,T,TROY224,T,58,0.61362155,0.57363421,5.86719801,5.24066010,0.75438596,0.00000000,0.0001224623
FLEV104,T,TROY019,T,58,0.46531020,0.64603368,3.96884617,6.33357397,0.73684211,0.01754386,0.0003485752
FLEV104,T,TROY036,Q,58,0.53156217,0.50989707,4.73803425,4.43566976,0.70175439,0.00000000,0.0023158069
FLEV104,T,TROY036,T,58,0.53156217,0.50989707,4.73803425,4.43566976,0.70175439,0.00000000,0.0023158069
FLEV104,T,TROY096,T,58,0.38156442,0.52977643,3.11653850,4.67434179,0.73684211,0.01754386,0.0003485752
FLEV104,T,SILL_QT6,R,58,0.62662401,0.68630656,6.07054496,7.06140600,0.78947368,0.00000000,0.0000123703
FLEV104,T,TROY172,T,53,0.47254717,0.68762692,3.86652144,6.76336680,0.76923077,0.00000000,0.0001032174
FLEV104,T,TROY174,Q,58,0.42327539,0.53403264,3.52721342,4.72679495,0.70175439,0.00000000,0.0023158069
FLEV104,T,TROY174,T,58,0.42327539,0.53403264,3.52721342,4.72679495,0.70175439,0.00000000,0.0023158069
FLEV104,T,VEND172,T,58,0.09650220,0.50269050,0.73199201,4.35157572,0.75438596,0.00000000,0.0001224623
FLEV106,T,195007,0,50,0.24728262,0.51243490,1.78645971,4.13432556,0.71428571,0.02040816,0.0026997961
FLEV104,T,VEND255,T,58,0.46466037,0.61142028,3.96177588,5.78215030,0.71929825,0.00000000,0.0009285334
FLEV106,T,195035,A,63,0.53199838,0.50445511,4.94713005,4.56306156,0.72580645,0.01612903,0.0003765390
FLEV106,T,195007,1,55,0.28124021,0.52086660,2.15361032,4.44212384,0.72222222,0.01851852,0.0010908352
FLEV106,T,195008,A,63,0.47936322,0.53739888,4.30086417,4.97697041,0.70967742,0.01612903,0.0009599694
FLEV106,T,195053,0,63,0.19832449,0.55985956,1.59325641,5.27722526,0.72580645,0.03225806,0.0003765390
FLEV106,T,195014,0,63,0.47624254,0.56237649,4.26461732,5.31188793,0.70967742,0.01612903,0.0009599694
FLEV106,T,DIFO063,1,63,0.35338232,0.52017723,2.97444964,4.75695141,0.70967742,0.01612903,0.0009599694
FLEV106,T,FLEV117,T,58,0.11237632,0.65512083,0.85383101,6.48884029,0.71929825,0.01754386,0.0009285334
FLEV106,T,FLEV127,T,55,0.00542239,0.73582042,0.03984683,7.91056943,0.75925926,0.00000000,0.0001387885
FLEV106,T,FLEV128,T,58,0.01490783,0.63862861,0.11256418,6.21048103,0.73684211,0.03508772,0.0003485752
FLEV106,T,FLEV129,T,63,0.27104167,0.62554662,2.21717850,6.26218669,0.77419355,0.03225806,0.0000157446
FLEV106,T,FLEV137,T,54,0.72119227,0.76577330,7.57917441,8.58650098,0.79245283,0.01886792,0.0000206100
FLEV106,T,FLEV150,T,55,0.71723099,0.82219798,7.56354955,10.51594279,0.85185185,0.01851852,0.0000002327
FLEV106,T,HORB336,T,52,0.63974513,0.63055414,5.94427601,5.74466054,0.70588235,0.03921569,0.0032758975
FLEV106,T,IALP062,C,63,0.42916070,0.60597349,3.74126370,5.94958451,0.70967742,0.03225806,0.0009599694
FLEV106,T,IALP062,F,63,0.40678025,0.58995380,3.50618459,5.70655845,0.70967742,0.01612903,0.0009599694
FLEV106,T,FLEV_QT1,R,55,0.19673846,0.78415139,1.47454502,9.19914302,0.77777778,0.01851852,0.0000445571
FLEV106,T,FLEV_QT2,R,51,0.84301265,0.80549987,11.08211382,9.51491344,0.84000000,0.02000000,0.0000015220
FLEV106,T,FLEV_QT3,R,63,0.73637328,0.83885909,8.56993657,12.03585087,0.75806452,0.01612903,0.0000482380
FLEV106,T,FLEV101,T,56,0.67526704,0.71189813,6.78971729,7.44908164,0.74545455,0.01818182,0.0002719197
FLEV106,T,FLEV103,T,54,0.37592228,0.59962089,2.95338257,5.40299030,0.77358491,0.00000000,0.0000679202
FLEV106,T,MEH0001,2,63,0.02231716,0.53449681,0.17576928,4.93930352,0.72580645,0.01612903,0.0003765390
FLEV106,T,MMB0003,1,63,0.37893338,0.59520171,3.22417026,5.78498115,0.72580645,0.01612903,0.0003765390
FLEV106,T,MMB0003,Q,59,0.38770232,0.61627534,3.20319171,5.90805715,0.75862069,0.00000000,0.0000817561
FLEV106,T,DIFO063,Q,63,0.35338232,0.52017723,2.97444964,4.75695141,0.70967742,0.01612903,0.0009599694
FLEV106,T,TROY020,T,57,0.63429497,0.63632837,6.13980512,6.11748181,0.71428571,0.05357143,0.0013406411
FLEV106,T,TROY090,T,53,0.43885907,0.53666009,3.52193756,4.54198422,0.75000000,0.01923077,0.0003114910
FLEV106,T,TROY105,T,63,0.44553333,0.56549000,3.91853983,5.35506581,0.70967742,0.01612903,0.0009599694
FLEV106,T,TROY117,Q,63,0.57167938,0.58883579,5.48632976,5.68999590,0.74193548,0.03225806,0.0001389647
FLEV106,T,TROY008,T,56,0.26328491,0.58054897,2.02398303,5.23951542,0.76363636,0.00000000,0.0000921590
FLEV106,T,TROY217,T,52,0.46189762,0.60395011,3.71911729,5.35816021,0.70588235,0.01960784,0.0032758975
FLEV106,T,TROY221,T,53,0.17553262,0.60032061,1.28574671,5.36054528,0.71153846,0.00000000,0.0022819373
FLEV106,T,TROY117,T,63,0.57167938,0.58883579,5.48632976,5.68999590,0.74193548,0.03225806,0.0001389647
FLEV106,T,TROY125,T,63,0.33803181,0.55271509,2.82814479,5.17998180,0.72580645,0.01612903,0.0003765390
FLEV106,T,TROY127,T,63,0.43921699,0.68186787,3.84958945,7.28057107,0.70967742,0.01612903,0.0009599694
FLEV106,T,TROY172,T,63,0.37887461,0.76491080,3.22358643,9.27465984,0.74193548,0.01612903,0.0001389647
FLEV106,T,TROY180,T,63,0.55359152,0.73023813,5.23420388,8.34807231,0.72580645,0.01612903,0.0003765390
FLEV106,T,VFH0051,0,63,0.20182455,0.57327638,1.62255755,5.46453376,0.70967742,0.03225806,0.0009599694
FLEV106,T,VFH0051,Q,63,0.20182455,0.57327638,1.62255755,5.46453376,0.70967742,0.03225806,0.0009599694
FLEV107,T,VITT107,T,51,0.47794996,0.57876334,3.84752541,4.96795280,0.74000000,0.02000000,0.0006885139
FLEV106,T,VIGO102,T,51,0.24798618,0.62710228,1.81006714,5.63552178,0.70000000,0.00000000,0.0046777350
FLEV107,T,TROY018,Q,72,0.35114155,0.56422161,3.15999203,5.71763928,0.71830986,0.02816901,0.0002341290
FLEV107,T,TROY018,T,72,0.35114155,0.56422161,3.15999203,5.71763928,0.71830986,0.02816901,0.0002341290
FLEV107,T,TROY019,T,51,0.46764765,0.60083510,3.74104794,5.26143079,0.70000000,0.02000000,0.0046777350
FLEV107,T,TROY099,T,58,-0.04005145,0.52316501,-0.30262462,4.59383261,0.77192982,0.01754386,0.0000402482
FLEV107,T,FLEV104,T,51,0.71212342,0.83420596,7.17248379,10.58919198,0.80000000,0.00000000,0.0000220905
FLEV107,T,FLEV118,T,75,0.42704683,0.62707217,4.06268066,6.87801560,0.71621622,0.02702703,0.0001992824
FLEV107,T,FLEV119,T,75,0.59147632,0.64365942,6.31022026,7.18586409,0.70270270,0.02702703,0.0004876881
FLEV107,T,FLEV120,T,53,0.59384938,0.69318178,5.32244014,6.86815135,0.75000000,0.00000000,0.0003114910
FLEV107,T,FLEV121,T,75,0.62713446,0.70350260,6.92609867,8.45756401,0.72972973,0.04054054,0.0000773649
FLEV109,T,195007,1,56,0.48137344,0.51926060,4.07290068,4.46489506,0.76363636,0.07272727,0.0000921590
FLEV109,T,068129,B,56,0.60932151,0.71483628,5.69897430,7.51181692,0.76363636,0.05454545,0.0000921590
FLEV109,T,195007,F,51,0.54639384,0.58559208,4.61308302,5.05688959,0.74000000,0.06000000,0.0006885139
FLEV109,T,195014,0,56,0.41028906,0.54070216,3.33654987,4.72333167,0.76363636,0.05454545,0.0000921590
FLEV109,T,195008,D,56,0.05848835,0.54948289,0.43450501,4.83283555,0.70909091,0.05454545,0.0019266038
FLEV109,T,195014,A,56,0.35862742,0.51655116,2.84917719,4.43308880,0.70909091,0.05454545,0.0019266038
FLEV109,T,FLEV113,T,56,0.82042626,0.67193288,10.64174709,6.66702367,0.76363636,0.07272727,0.0000921590
FLEV109,T,195027,0,56,0.45877692,0.62238095,3.82913180,5.84318729,0.70909091,0.09090909,0.0019266038
FLEV109,T,195031,Q,56,0.00296000,0.56139763,0.02195201,4.98511527,0.70909091,0.05454545,0.0019266038
FLEV109,T,195050,0,56,0.26268727,0.55040076,2.01904781,4.84441268,0.70909091,0.05454545,0.0019266038
FLEV109,T,195050,A,56,0.30124792,0.51352285,2.34295431,4.39775406,0.74545455,0.05454545,0.0002719197
FLEV109,T,FLEV115,T,56,0.10624190,0.62205730,0.79239573,5.83822987,0.72727273,0.09090909,0.0007489604
FLEV109,T,FLEV117,T,50,0.29858343,0.68790284,2.18998333,6.56642651,0.73469388,0.06122449,0.0010172414
FLEV109,T,FLEV_QT1,R,56,0.91730041,0.83831592,17.08425980,11.29954321,0.83636364,0.07272727,0.0000006067
FLEV109,T,FLEV103,T,51,0.16245964,0.77630821,1.16422968,8.62080934,0.80000000,0.06000000,0.0000220905
FLEV109,T,FLEV127,T,56,0.86649623,0.77277996,12.87323509,8.94750600,0.80000000,0.05454545,0.0000085983
FLEV109,T,FLEV128,T,50,0.39158700,0.71967160,2.97900948,7.18122739,0.75510204,0.08163265,0.0003550394
FLEV109,T,FLEV112,T,56,0.14947547,0.56504209,1.12113522,5.03258426,0.72727273,0.05454545,0.0007489604
FLEV109,T,METZ647,T,53,0.57308110,0.59071002,5.04277400,5.22815384,0.71153846,0.07692308,0.0022819373
FLEV109,T,MRW0002,0,56,0.13148800,0.63391477,0.98368166,6.02312592,0.81818182,0.07272727,0.0000023654
FLEV109,T,MRW0002,1,56,0.05127713,0.61808212,0.38078231,5.77773715,0.78181818,0.07272727,0.0000291459
FLEV109,T,MRW0002,3,56,0.16548118,0.61112443,1.24439782,5.67357314,0.76363636,0.10909091,0.0000921590
FLEV109,T,NHO0003,1,56,0.25570947,0.55768324,1.96160843,4.93717142,0.72727273,0.05454545,0.0007489604
FLEV109,T,VFH0023,0,56,0.64971879,0.58567508,6.33860071,5.30977348,0.78181818,0.05454545,0.0000291459
FLEV109,T,VFH0023,Q,56,0.64971879,0.58567508,6.33860071,5.30977348,0.78181818,0.05454545,0.0000291459
FLEV109,T,VFH0051,0,56,0.72565954,0.57951234,7.82153089,5.22542268,0.70909091,0.05454545,0.0019266038
FLEV109,T,VFH0051,Q,56,0.72565954,0.57951234,7.82153089,5.22542268,0.70909091,0.05454545,0.0019266038
FLEV112,T,FLEV109,T,56,0.14947547,0.56504209,1.12113522,5.03258426,0.72727273,0.05454545,0.0007489604
FLEV112,T,FLEV128,T,58,0.00310693,0.65251963,0.02345689,6.44390530,0.75438596,0.01754386,0.0001224623
FLEV112,T,FLEV137,T,54,0.80697310,0.70859698,9.94746053,7.24159333,0.71698113,0.00000000,0.0015815242
FLEV112,T,FLEV_QT1,R,56,0.21957430,0.58947380,1.66914064,5.36246238,0.72727273,0.01818182,0.0007489604
FLEV112,T,FLEV_QT2,R,51,0.88075781,0.77128914,13.15103971,8.48256366,0.72000000,0.00000000,0.0018628463
FLEV112,T,FLEV103,T,54,0.33405940,0.61071117,2.58021740,5.56151013,0.77358491,0.00000000,0.0000679202
FLEV112,T,TROY030,T,52,0.62892919,0.53900802,5.77706614,4.52494289,0.78431373,0.00000000,0.0000489023
FLEV112,T,SPR0002,3,52,0.52911673,0.51301876,4.45307117,4.22610205,0.78431373,0.00000000,0.0000489023
FLEV112,T,TROY217,T,52,0.48378436,0.53380863,3.94762538,4.46378106,0.70588235,0.00000000,0.0032758975
FLEV112,T,TROY066,T,65,0.38521708,0.54551441,3.33945588,5.16630352,0.75000000,0.01562500,0.0000633425
FLEV113,T,195004,A,57,0.25545644,0.52197151,1.97726552,4.53835002,0.71428571,0.05357143,0.0013406411
FLEV113,T,195007,0,52,0.46574969,0.59709307,3.75868007,5.26331730,0.78431373,0.05882353,0.0000489023
FLEV113,T,195007,1,57,0.39639088,0.51317508,3.23099486,4.43420654,0.80357143,0.03571429,0.0000055343
FLEV113,T,195007,F,52,0.43406268,0.55800433,3.44087823,4.75476697,0.76470588,0.01960784,0.0001563527
FLEV113,T,195008,0,57,0.02233786,0.53779640,0.16720293,4.73078443,0.73214286,0.03571429,0.0005120045
FLEV113,T,195014,0,57,0.35079534,0.61936741,2.80325260,5.85064850,0.80357143,0.01785714,0.0000055343
FLEV113,T,195014,A,57,0.28210530,0.57019903,2.20045775,5.14750496,0.73214286,0.01785714,0.0005120045
FLEV113,T,195014,B,57,0.38088859,0.59541411,3.08267862,5.49614764,0.76785714,0.01785714,0.0000609974
FLEV113,T,FLEV_QT1,R,56,0.83979964,0.70474157,11.47202353,7.29955432,0.72727273,0.03636364,0.0007489604
FLEV113,T,FLEV109,T,56,0.82042626,0.67193288,10.64174709,6.66702367,0.76363636,0.07272727,0.0000921590
FLEV113,T,FLEV127,T,57,0.83960818,0.69215847,11.56689778,7.11218042,0.75000000,0.01785714,0.0001828106
FLEV113,T,FLEV128,T,50,0.43845915,0.67627495,3.41497666,6.36038116,0.77551020,0.04081633,0.0001147201
FLEV113,T,IALP062,0,57,0.58493803,0.50179819,5.39686130,4.30231289,0.71428571,0.05357143,0.0013406411
FLEV113,T,IALP062,A,57,0.60694927,0.61415927,5.71506298,5.77145260,0.75000000,0.01785714,0.0001828106
FLEV113,T,IALP062,F,57,0.55999525,0.50986612,5.05810726,4.39552668,0.71428571,0.01785714,0.0013406411
FLEV113,T,MRW0002,0,57,0.12817198,0.53304734,0.96712822,4.67232356,0.75000000,0.03571429,0.0001828106
FLEV113,T,MRW0002,1,57,0.06609560,0.54413601,0.49569812,4.80981519,0.71428571,0.03571429,0.0013406411
FLEV112,T,TROY172,T,71,0.30106569,0.53406615,2.64145057,5.24729432,0.71428571,0.00000000,0.0003361935
FLEV113,T,195022,A,57,0.24338520,0.52989863,1.87779390,4.63390423,0.80357143,0.01785714,0.0000055343
FLEV113,T,195024,0,57,0.31115132,0.57038983,2.45006348,5.15005777,0.73214286,0.03571429,0.0005120045
FLEV113,T,195031,Q,57,0.01295974,0.62500597,0.09698997,5.93780391,0.78571429,0.01785714,0.0000190128
FLEV113,T,195043,A,57,0.13014537,0.55927282,0.98227309,5.00332930,0.76785714,0.01785714,0.0000609974
FLEV113,T,195047,A,57,0.05991019,0.55264713,0.44913358,4.91776492,0.73214286,0.03571429,0.0005120045
FLEV113,T,METZ647,T,53,0.57383719,0.63328750,5.05269037,5.84375263,0.78846154,0.03846154,0.0000317897
FLEV113,T,SILL139,T,57,0.57127624,0.54360704,5.20864939,4.80317679,0.78571429,0.01785714,0.0000190128
FLEV113,T,TROY226,T,51,0.37731521,0.53602819,2.88096849,4.44467778,0.70000000,0.00000000,0.0046777350
FLEV114,T,FLEV120,T,51,0.60980168,0.58021879,5.44057409,4.98677445,0.74000000,0.00000000,0.0006885139
FLEV113,T,VFH0023,0,57,0.61004117,0.55963624,5.76136367,5.00806238,0.76785714,0.05357143,0.0000609974
FLEV113,T,VFH0023,Q,57,0.61004117,0.55963624,5.76136367,5.00806238,0.76785714,0.05357143,0.0000609974
FLEV113,T,VFH0027,0,57,0.59860699,0.52994430,5.59216576,4.63445962,0.71428571,0.05357143,0.0013406411
FLEV113,T,VFH0051,0,57,0.70783563,0.51370404,7.49876545,4.44041443,0.71428571,0.03571429,0.0013406411
FLEV113,T,VFH0051,Q,57,0.70783563,0.51370404,7.49876545,4.44041443,0.71428571,0.03571429,0.0013406411
FLEV114,T,C5A0101,B,51,0.32848120,0.54288270,2.45917095,4.52505392,0.72000000,0.04000000,0.0018628463
FLEV114,T,C5A0101,Q,51,0.32848120,0.54288270,2.45917095,4.52505392,0.72000000,0.04000000,0.0018628463
FLEV115,T,HORB324,T,50,0.03155921,0.51873176,0.22102455,4.20367685,0.73469388,0.02040816,0.0010172414
FLEV115,T,FLEV103,T,54,0.40193651,0.71749841,3.19563797,7.42786478,0.73584906,0.01886792,0.0005947133
FLEV115,T,FLEV109,T,56,0.10624190,0.62205730,0.79239573,5.83822987,0.72727273,0.09090909,0.0007489604
FLEV115,T,FLEV_QT1,R,56,0.14525695,0.61819214,1.08880223,5.77940172,0.70909091,0.05454545,0.0019266038
FLEV115,T,HORB336,T,56,0.25712302,0.63044802,1.97321757,5.96835873,0.72727273,0.03636364,0.0007489604
FLEV117,T,TROY168,T,58,-0.20869288,0.54022918,-1.61107047,4.80406283,0.70175439,0.00000000,0.0023158069
FLEV117,T,068129,B,64,0.43033181,0.62345088,3.78394085,6.27867044,0.73015873,0.00000000,0.0002585320
FLEV117,T,195008,A,64,0.09129929,0.57266424,0.72770489,5.50038745,0.74603175,0.00000000,0.0000939791
FLEV117,T,FLEV_QT1,R,50,0.40523612,0.80846168,3.10283904,9.51694518,0.83673469,0.00000000,0.0000024256
FLEV117,T,FLEV_QT2,R,51,0.05326387,0.64875171,0.37716781,5.96749168,0.76000000,0.00000000,0.0002360344
FLEV117,T,FLEV_QT3,R,58,-0.00881440,0.66031285,-0.06654982,6.57974765,0.77192982,0.00000000,0.0000402482
FLEV117,T,FLEV103,T,53,0.46588817,0.60878467,3.79679231,5.48014311,0.78846154,0.00000000,0.0000317897
FLEV117,T,FLEV106,T,58,0.11237632,0.65512083,0.85383101,6.48884029,0.71929825,0.01754386,0.0009285334
FLEV117,T,FLEV109,T,50,0.29858343,0.68790284,2.18998333,6.56642651,0.73469388,0.06122449,0.0010172414
FLEV117,T,FLEV127,T,50,0.49547143,0.69776626,3.99286579,6.74870067,0.71428571,0.00000000,0.0026997961
FLEV117,T,FLEV128,T,63,0.62427501,0.71119056,6.29226448,7.90125401,0.70967742,0.01612903,0.0009599694
FLEV117,T,FLEV129,T,63,0.80306078,0.74414395,10.61140706,8.70027274,0.80645161,0.01612903,0.0000013930
FLEV117,T,FLEV150,T,55,-0.19508895,0.65914638,-1.46169073,6.38106985,0.72222222,0.00000000,0.0010908352
