"Series_A","Series_B"
"SILL139","FLEV113"
"195007","FLEV113"
"FLEV109","FLEV113"
"METZ647","FLEV113"
"VFH0039","VFH0050"
"SIVR107","SIVR102"
"SIVR101","SIVR102"
"SIVR104","SIVR102"
"F1B0301","MEH0011"
"068156","VDMLR16"
"56302004","56302005"
"VEND195","VEND194"
"FLEV137","TROY018"
"TROY197","TROY018"
"TROY176","TROY018"
"068065","068063"
"56304003","068063"
"068094","068063"
"068093","068063"
"VEND180","VEND049"
"VEND217","VEND049"
"VEND066","VEND049"
"VEND232","VEND049"
"NOVY114","NOVY_QT6"
"STF0010","STF0014"
"STF0015","STF0014"
"185350","185322"
"185343","185322"
"185325","185322"
"185_QT3","185322"
"185321","185322"
"185334","185322"
"185330","185322"
"185332","185322"
"185108","185322"
"185336","185322"
"ELT0003","ELT0002"
"PLIC101","ATT_QT1"
"SILL_QT1","ATT_QT1"
"LAMA102","ATT_QT1"
"202031","ATT_QT1"
"FLEV120","FLEV119"
"FLEV118","FLEV119"
"BJG0004","IJS0003"
"SPR0003","IJS0003"
"C5A0104","IJS0003"
"SPR0002","IJS0003"
"VAL0011","IJS0003"
"UDP0002","IJS0003"
"FLEV103","FLEV127"
"MRW0002","FLEV127"
"FLEV_QT1","FLEV127"
"VFH0023","FLEV127"
"FLEV109","FLEV127"
"FLEV128","FLEV127"
"FLEV117","FLEV_QT3"
"TROY221","FLEV_QT3"
"FLEV_QT1","FLEV_QT3"
"FLEV106","FLEV_QT3"
"TROY172","FLEV_QT3"
"TROY008","FLEV_QT3"
"FLEV101","FLEV_QT3"
"OSN0003","SILL_QT7"
"SILL139","SILL_QT7"
"METZ647","SILL_QT7"
"185006","185_QT1"
"185372","185_QT1"
"185002","185_QT1"
"185003","185_QT1"
"185009","185_QT1"
"202108","202019"
"202046","202019"
"202029","202019"
"VEND094","VEND004"
"TROY055","VEND004"
"SILL_QT6","DAMP108"
"FLEV103","FLEV_QT1"
"FLEV117","FLEV_QT1"
"068143","FLEV_QT1"
"MRW0002","FLEV_QT1"
"MEH0001","FLEV_QT1"
"FLEV129","FLEV_QT1"
"FLEV127","FLEV_QT1"
"FLEV_QT3","FLEV_QT1"
"FLEV106","FLEV_QT1"
"FLEV109","FLEV_QT1"
"TROY008","FLEV_QT1"
"FLEV128","FLEV_QT1"
"185350","185323"
"185343","185323"
"185325","185323"
"185092","185323"
"185342","185323"
"185321","185323"
"185334","185323"
"ZLF0036","ZLF2001"
"ZLF2009","ZLF2001"
"ZLF0003","ZLF2001"
"ZLF2007","ZLF2001"
"DAMB112","1TN0072"
"ELS0007","1TN0072"
"202018","202110"
"202101","202110"
"202070","202110"
"202039","202110"
"202_QT1","202110"
"202034","202110"
"CUY0098","CUY0028"
"CUY0095","CUY0028"
"1AH_QT1","CUY0028"
"CUY0089","CUY0028"
"FLEV103","C4A_QT2"
"VIGO102","C4A_QT2"
"195031","C4A_QT2"
"HORB105","C4A_QT2"
"FLEV137","C4A_QT2"
"195008","C4A_QT2"
"195049","C4A_QT2"
"TROY208","C4A_QT2"
"OFBG209","C4A_QT2"
"195014","C4A_QT2"
"FLEV128","C4A_QT2"
"VNW0001","C4A_QT2"
"VEND174","VEND142"
"VEND107","VEND142"
"VEND157","VEND142"
"VEND187","VEND142"
"NOVY124","NOVY130"
"NOVY117","NOVY130"
"NOVY105","NOVY130"
"NOVY_QT3","NOVY130"
"NOVY120","NOVY130"
"NOVY126","NOVY130"
"VEND053","NOVY130"
"NOVY150","NOVY130"
"1890308","MELINP5"
"1890301","MELINP5"
"1890304","MELINP5"
"MMB_QT1","MRW0001"
"VDMWL43","MRW0001"
"ZLF0037","ZLF0013"
"563M4SEQ","563011"
"563014","563011"
"NWH0012","NWH0007"
"1DH0039","C4A0901"
"1DH0015","C4A0901"
"C4A0201","C4A0901"
"068_QT06","068032"
"BHC0056","068032"
"ELT0003","068032"
"068082","068032"
"068_QT01","068032"
"HOK0023","HOK0025"
"NOVY126","NOVY123"
"VEND120","VEND262"
"202108","202029"
"202019","202029"
"SILL_QT3","SILL102"
"185321","185329"
"185330","185329"
"BAW0002","BAW0001"
"HRW2004","HRW2001"
"HRW2003","HRW2001"
"CUY0080","HRW2001"
"202105","202034"
"202101","202034"
"202042","202034"
"202070","202034"
"202068","202034"
"202023","202034"
"202_QT1","202034"
"202110","202034"
"202067","202034"
"202081","202034"
"195035","195014"
"MAP0003","195014"
"195025","195014"
"195012","195014"
"195003","195014"
"195031","195014"
"195005","195014"
"HORB306","195014"
"HORB105","195014"
"HORB328","195014"
"195010","195014"
"195036","195014"
"195008","195014"
"195015","195014"
"195049","195014"
"195053","195014"
"195050","195014"
"195028","195014"
"195022","195014"
"FLEV113","195014"
"C4A_QT2","195014"
"VFH0023","195014"
"195023","195014"
"195043","195014"
"195007","195014"
"FLEV109","195014"
"195021","195014"
"HORB311","195014"
"HORB102","195014"
"195024","195014"
"195016","195014"
"195026","195014"
"195048","195014"
"195029","195014"
"195033","195014"
"VFH0015","195014"
"VFH0047","195014"
"1TN0100","195014"
"195009","195014"
"202018","202067"
"202105","202067"
"202101","202067"
"202042","202067"
"202070","202067"
"202023","202067"
"202034","202067"
"202040","202067"
"202117","202067"
"202081","202067"
"POM3011","5851808"
"NLF0002","NKF0002"
"VIGO102","VFH0023"
"FLEV113","VFH0023"
"FLEV127","VFH0023"
"195014","VFH0023"
"VFH0004","VFH0023"
"VFH0054","VFH0023"
"FLEV109","VFH0023"
"068_QT06","068115"
"068072","068115"
"ELT0003","068115"
"068082","068115"
"068022","068115"
"068_QT01","068115"
"STF0004","STF0010"
"STF0014","STF0010"
"1TN0085","STF0010"
"STF0022","STF0010"
"TROY117","TROY125"
"TROY039","TROY125"
"TROY180","TROY125"
"TROY105","TROY125"
"TROY127","TROY125"
"TROY102","TROY125"
"TROY074","TROY125"
"IJS0002","IJS0001"
"VDMM002","IJS0001"
"VEND034","SILL123"
"SILL_QT6","SILL123"
"MRW0002","TREM101"
"195015","TREM101"
"FLEV122","TREM101"
"ZLF0023","ZLF0001"
"ZLF0049","ZLF0001"
"ZLF0026","ZLF0001"
"OKF0011","C5A_QT1"
"C5A0307","C5A_QT1"
"VOW0006","C5A_QT1"
"VDM0001","C5A_QT1"
"ALC0002","C5A_QT1"
"C5A0305","C5A_QT1"
"VOW0001","C5A_QT1"
"C5A0104","C5A_QT1"
"VAL0022","C5A_QT1"
"VDMWL07","C5A_QT1"
"C5A0203","C5A_QT1"
"LRB0025","C5A_QT1"
"VOW0039","C5A_QT1"
"C5A0202","C5A_QT1"
"ALC0047","C5A_QT1"
"C5A_QT2","C5A_QT1"
"GVE0001","GVE0003"
"GVE0004","GVE0003"
"HORB307","HORB309"
"F1B0503","F1B0502"
"F1B0301","F1B0502"
"F1B0401","F1B0502"
"F1B0402","F1B0502"
"F1B0302","F1B0502"
"LRC0028","LRC0026"
"TROY055","VL00373"
"195006","SPR0002"
"SPR0003","SPR0002"
"FLEV112","SPR0002"
"C5A0104","SPR0002"
"IJS0003","SPR0002"
"LRB0032","SPR0002"
"SPR0001","SPR0002"
"ELT0005","OFBG_QT3"
"OFBG209","OFBG_QT3"
"SAND101","OFBG_QT3"
"ALC_QT1","UDP0001"
"VDMM002","UDP0001"
"C5A0202","UDP0001"
"OSP_QT1","1VL0029"
"DAMP103","VEND175"
"STF0017","STF0011"
"1890208","1890207"
"195004","195019"
"195025","195019"
"195031","195019"
"195036","195019"
"195008","195019"
"195053","195019"
"195022","195019"
"195047","195019"
"195023","195019"
"195007","195019"
"195021","195019"
"195026","195019"
"195018","195019"
"202048","1DH0015"
"VFH0027","1DH0015"
"C4A0901","1DH0015"
"185350","185342"
"185343","185342"
"185325","185342"
"185_QT3","185342"
"185096","185342"
"185_QT5","185342"
"185323","185342"
"185321","185342"
"185330","185342"
"185332","185342"
"185023","185342"
"185331","185342"
"185336","185342"
"185337","185342"
"TROY164","TROY130"
"185150","068031"
"VEND227","VEND070"
"TROY090","IALP062"
"NOVY122","IALP062"
"TROY226","IALP062"
"OFBG218","OFBG207"
"ERST201","ERST202"
"ERST205","ERST202"
"SARR217","SARR204"
"068089","065169"
"068034","065169"
"VEND095","VEND073"
"VEND059","VEND073"
"SILL_QT3","SILL_QT5"
"SILL_QT2","SILL_QT5"
"202018","202040"
"202042","202040"
"202070","202040"
"202023","202040"
"202067","202040"
"202116","202040"
"202081","202040"
"185143","185111"
"185060","185111"
"185_QT2","185111"
"185092","185111"
"185030","185111"
"185039","185111"
"HORB310","HORB312"
"HORB101","HORB312"
"VDMWL03","ALB0001"
"068_QT06","068_QT01"
"068075","068_QT01"
"068072","068_QT01"
"ELT0003","068_QT01"
"068082","068_QT01"
"068_QT02","068_QT01"
"068022","068_QT01"
"068032","068_QT01"
"068115","068_QT01"
"068120","068_QT01"
"WKN0002","SWP0005"
"195008","VNW0004"
"195021","VNW0004"
"VEND036","VEND250"
"VAL0014","1DH0034"
"068083","1DH0034"
"ALC0103","VLD0001"
"195035","VLD0001"
"MRW0002","VLD0001"
"1TN0096","VLD0001"
"DAMB110","VLD0001"
"SILL151","VLD0001"
"TROY170","VLD0001"
"TROY150","VLD0001"
"195009","VLD0001"
"FLOR103","VLD0001"
"BHC0030","563007"
"56302002","563007"
"563004a","563007"
"56304003","56304001"
"56304004","56304001"
"BHC0064","BHC0028"
"SILL_QT1","BHC0028"
"CUY0088","CUY0093"
"CUY0033","CUY0093"
"CUY0035","CUY0093"
"CUY0051","CUY0093"
"CUY0038","CUY0093"
"CUY0043","CUY0093"
"CUY0020","CUY0093"
"NOVY_QT6","NOVY114"
"5851806","VEN0006"
"388_QT2","388019"
"388013","388019"
"388008","388019"
"388001","388019"
"388009","388019"
"MELINP5","1890304"
"SILL110","SILL111"
"VFH0023","VFH0004"
"068085","068096"
"068015","068096"
"VFH_QT2","068096"
"VFH0054","068096"
"068_QT04","068096"
"TROY214","SILL115"
"TROY143","SILL115"
"VEND096","SILL115"
"TROY032","SILL115"
"TROY172","SILL115"
"SAUL_QT2","SILL115"
"195035","SILL151"
"SILL120","SILL151"
"MRW0002","SILL151"
"BAR0006","SILL151"
"OFBG209","SILL151"
"VLD0001","SILL151"
"SILL150","SILL151"
"195021","SILL151"
"SILL146","SILL151"
"195009","SILL151"
"VEND176","VEND213"
"195025","VEND213"
"195023","VEND213"
"VEND255","VEND213"
"VEND238","VEND213"
"VEND228","VEND232"
"VEND217","VEND232"
"VEND062","VEND232"
"VEND241","VEND232"
"VEND181","VEND232"
"VEND049","VEND232"
"VEND226","VEND232"
"VEND220","VEND232"
"VEND248","VEND232"
"TROY095","TROY203"
"TROY001","TROY171"
"CUY0030","IBYK008"
"CUY0038","IBYK008"
"BAW0001","BAW0002"
"DEU0019","BAW0002"
"BAW0003","BAW0002"
"VDM2W05","VNW0005"
"VDM2W13","VNW0005"
"VDM2W03","VNW0005"
"IWRD578","VNW0005"
"IWRD577","VNW0005"
"1890102","VEND061"
"VEND025","VEND061"
"CUY0089","D2B0101"
"TROY039","TROY033"
"TROY176","TROY033"
"TROY172","TROY033"
"DIF0015","WEF0013"
"WEF0017","WEF0013"
"VEND033","VEND047"
"VEND071","VEND047"
"VEND185","VEND047"
"VEND039","VEND047"
"VEND174","VEND047"
"NOVY_QT3","VEND047"
"VEND187","VEND047"
"VEND042","VEND047"
"195035","195023"
"195025","195023"
"195012","195023"
"195003","195023"
"195031","195023"
"195005","195023"
"195017","195023"
"195011","195023"
"195010","195023"
"195036","195023"
"195008","195023"
"195015","195023"
"195050","195023"
"195022","195023"
"195014","195023"
"195019","195023"
"VEND213","195023"
"195043","195023"
"195007","195023"
"195021","195023"
"195016","195023"
"195026","195023"
"195018","195023"
"VFH0015","195023"
"195052","195023"
"195001","195023"
"195009","195023"
"NWH0004","NWH0008"
"METZ621","METZ625"
"METZ618","METZ625"
"BHC0040","BHC0086"
"VEND232","VEND226"
"SILL_QT6","VEND226"
"NOVY125","NOVY_QT3"
"NOVY118","NOVY_QT3"
"NOVY141","NOVY_QT3"
"NOVY130","NOVY_QT3"
"VEND047","NOVY_QT3"
"NOVY_QT5","NOVY_QT3"
"NOVY108","NOVY_QT3"
"NOVY150","NOVY_QT3"
"ZLF0023","ZLF0049"
"ZLF0001","ZLF0049"
"ZLF0034","ZLF0049"
"195025","195043"
"195003","195043"
"195031","195043"
"195005","195043"
"195017","195043"
"195036","195043"
"195008","195043"
"195015","195043"
"FLEV113","195043"
"195014","195043"
"195023","195043"
"195016","195043"
"195026","195043"
"195018","195043"
"195033","195043"
"195009","195043"
"DAMP_QT2","DAMP102"
"NOVY126","ROSN_QT1"
"TROY210","ROSN_QT1"
"TROY163","ROSN_QT1"
"ALC_QT1","VAL0011"
"SPR0003","VAL0011"
"C5A0104","VAL0011"
"IJS0003","VAL0011"
"LRB0032","VAL0011"
"LMH0004","LMH0001"
"NEW0014","LMH0001"
"202072","202091"
"195049","195030"
"195050","195030"
"TROY060","TROY100"
"TROY102","TROY100"
"TROY074","TROY100"
"TROY025","TROY100"
"TROY168","TROY196"
"TROY060","TROY196"
"TROY172","TROY196"
"1TN0105","1TN0106"
"ABN0021","BRE0003"
"VEND221","VEND050"
"VEND039","VEND050"
"NOVY107","VEND050"
"VEND032","VEND050"
"VEND037","VEND050"
"VEND042","VEND050"
"TROY090","TROY176"
"TROY180","TROY176"
"TROY173","TROY176"
"TROY018","TROY176"
"TROY033","TROY176"
"TROY170","TROY176"
"FLEV117","VFH0051"
"TROY208","VFH0051"
"195050","VFH0051"
"185060","185321"
"185343","185321"
"185322","185321"
"185323","185321"
"185329","185321"
"185342","185321"
"185334","185321"
"METZ638","METZ640"
"185350","185334"
"185343","185334"
"185_QT3","185334"
"185322","185334"
"185323","185334"
"185321","185334"
"ZLF0009","ZLF2006"
"NWH0013","ALB0002"
"NWH0035","ALB0002"
"VEL0003","ALB0002"
"ELS0007","ALB0002"
"068087","068_QT05"
"068026","068_QT05"
"F1B0504","WOE0003"
"OSN0004","OSH0016"
"VEND051","VEND093"
"068139","068138"
"ELT0003","068138"
"068_QT02","068138"
"NWH0013","NWH0044"
"NWH0028","NWH0044"
"RHH0001","VEND088"
"185034","185033"
"NOVY130","NOVY120"
"NOVY126","NOVY120"
"VILE101","VEND096"
"VEND033","VEND096"
"SILL115","VEND096"
"STF0001","STF0002"
"185092","185018"
"202028","202020"
"388010","388_QT2"
"388015","388_QT2"
"388021","388_QT2"
"388019","388_QT2"
"388_QT1","388_QT2"
"388012","388_QT2"
"388009","388_QT2"
"ELT2003","SARR616"
"185350","185330"
"185325","185330"
"185_QT3","185330"
"185322","185330"
"185329","185330"
"185342","185330"
"185332","185330"
"185336","185330"
"VDMWL06","VDMWL07"
"C5A_QT1","VDMWL07"
"LRB0025","VDMWL07"
"VOW0039","VDMWL07"
"LIW_QT1","VDMWL31"
"388013","VDMWL31"
"VEND016","VEND270"
"VEND165","VEND270"
"VEND037","VEND270"
"SILL151","SILL150"
"TROY170","SILL150"
"SILL146","SILL150"
"HKL_QT1","HOK0007"
"195003","HORB316"
"HORB311","HORB316"
"OSD_QT3","OSN0004"
"OSH0016","OSN0004"
"HORB206","SARR620"
"068096","VFH_QT2"
"068_QT04","VFH_QT2"
"NOVY117","NOVY126"
"NOVY105","NOVY126"
"NOVY130","NOVY126"
"NOVY123","NOVY126"
"ROSN_QT1","NOVY126"
"NOVY120","NOVY126"
"NOVY150","NOVY126"
"ALC_QT1","UDP0002"
"IJS0003","UDP0002"
"185373","185372"
"185_QT6","185372"
"185374","185372"
"185_QT1","185372"
"CUY0086","CUY0080"
"CUY0022","CUY0080"
"CUY0030","CUY0080"
"CUY0084","CUY0080"
"HRW2001","CUY0080"
"MB-O1b","MB_QT1"
"WOE0008","MMB_QT1"
"MRW0001","MMB_QT1"
"185_QT1","185002"
"185003","185002"
"068085","VAL0014"
"1DH0019","VAL0014"
"068005","VAL0014"
"1DH0034","VAL0014"
"1DH_QT1","VAL0014"
"068134","VAL0014"
"ABF0021","ABN0082"
"ABC0008","ABN0082"
"FLEV104","BOUX101"
"WS3_QT1","068002"
"ELT2001","068024"
"VDMW201","068024"
"ELT0005","068024"
"068029","068024"
"ELT2004","068024"
"ELT2002","068024"
"068081","068024"
"068072","068024"
"ELT0003","068024"
"068_QT02","068024"
"068036","068024"
"ELT_QT1","068024"
"BAW0002","DEU0019"
"NEW0011","DEU0019"
"OSD_QT2","DEU0019"
"388010","388_QT1"
"BHC0059","388_QT1"
"BRE0015","388_QT1"
"5850206","388_QT1"
"388015","388_QT1"
"388_QT2","388_QT1"
"388013","388_QT1"
"DMN1037","388_QT1"
"388008","388_QT1"
"388001","388_QT1"
"185020","185021"
"185380","185021"
"185343","185021"
"185092","185021"
"185108","185021"
"ATT_QT1","SILL_QT1"
"BHC0028","SILL_QT1"
"SILL137","SILL_QT1"
"DIFO054","SILL_QT1"
"Y000E02","NKF0001"
"NLF0003","NKF0001"
"ALC_QT1","C5A0203"
"VDM0001","C5A0203"
"SPR0003","C5A0203"
"C5A0104","C5A0203"
"VZS0001","C5A0203"
"C5A_QT1","C5A0203"
"C5A_QT2","C5A0203"
"SPR0001","C5A0203"
"CUY0081","CUY0078"
"388_QT2","388012"
"388009","388012"
"DMN1_QT1","VDMW002"
"CUY0001","CUY0096"
"CUY0100","CUY0096"
"ELT0005","OFBG212"
"VFH0035","OFBG212"
"195050","OFBG212"
"HORB310","OFBG212"
"HORB101","OFBG212"
"DMN1030","OFBG212"
"ZLF0025","ZLF0004"
"SILL_QT1","SILL137"
"HORB315","HORB304"
"HORB305","HORB304"
"BRE0011","BRE0010"
"195010","C4A0201"
"195008","C4A0201"
"TROY208","C4A0201"
"C4A0901","C4A0201"
"1DH0032","C4A0201"
"1DH0036","C4A0201"
"SILL146","C4A0201"
"202026","202037"
"TROY027","TROY081"
"TROY184","TROY081"
"DIF0025","DMN1036"
"VFH0037","DMN1036"
"VEL0004","NWH0036"
"NWH0032","NWH0036"
"NWH0038","NWH0036"
"NWH0028","NWH0036"
"ALC0033","NWH0036"
"C5A0404","NWH0036"
"VOW0005","NWH0036"
"NWH0021","NWH0036"
"BHC0056","LMH0004"
"LMH0001","LMH0004"
"185025","TROY032"
"TROY200","TROY032"
"SILL115","TROY032"
"TROY181","TROY032"
"TROY025","TROY032"
"EMP0007","EMP0015"
"BHC0067","EMP0015"
"F1B0101","F1B0504"
"F1B0601","F1B0504"
"F1B0102","F1B0504"
"F1B0503","F1B0504"
"F1B0402","F1B0504"
"WOE0003","F1B0504"
"IWRD577","F1B0504"
"F1B0602","F1B0504"
"F1B0302","F1B0504"
"NEW0005","388013"
"388019","388013"
"VDMWL31","388013"
"388_QT1","388013"
"388008","388013"
"BHC0071","388013"
"A246_05","388013"
"MRW0002","SILL139"
"FLEV113","SILL139"
"SILL_QT7","SILL139"
"VEND172","VEND220"
"VEND217","VEND220"
"VEND219","VEND220"
"VEND232","VEND220"
"VEND142","VEND187"
"VEND047","VEND187"
"CUY0033","CUY0039"
"CUY0035","CUY0039"
"CUY0038","CUY0039"
"CUY0020","CUY0039"
"NKF0002","NLF0002"
"VILE101","TROY184"
"TROY180","TROY184"
"TROY081","TROY184"
"TROY172","TROY184"
"TROY020","TROY184"
"VEND240","VEND253"
"FLEV103","FLEV106"
"FLEV_QT2","FLEV106"
"FLEV137","FLEV106"
"FLEV150","FLEV106"
"MMB0003","FLEV106"
"FLEV129","FLEV106"
"FLEV_QT3","FLEV106"
"FLEV_QT1","FLEV106"
"TROY008","FLEV106"
"STF0012","STF0015"
"STF0019","STF0015"
"STF0014","STF0015"
"STF0021","STF0015"
"STF0018","STF0015"
"TROY170","TROY186"
"SAND101","TROY186"
"068100","068_QT07"
"C5A0104","C5A0404"
"NWH0036","C5A0404"
"563_QT1","C5A0404"
"VDMWL53","VDM2W23"
"068160","VDM2W23"
"068156","VDM2W23"
"TROY096","TROY172"
"TROY056","TROY172"
"TROY117","TROY172"
"TROY039","TROY172"
"VILE101","TROY172"
"TROY090","TROY172"
"FLEV117","TROY172"
"TROY173","TROY172"
"TROY168","TROY172"
"TROY222","TROY172"
"TROY083","TROY172"
"TROY174","TROY172"
"TROY195","TROY172"
"TROY216","TROY172"
"TROY217","TROY172"
"FLEV_QT3","TROY172"
"SILL115","TROY172"
"TROY033","TROY172"
"TROY196","TROY172"
"TROY184","TROY172"
"TROY024","TROY172"
"TROY008","TROY172"
"TROY074","TROY172"
"TROY020","TROY172"
"TROY025","TROY172"
"VEND039","TROY019"
"FLEV122","TROY019"
"TROY208","TROY019"
"TROY216","TROY019"
"METZ647","TROY019"
"202018","202116"
"202011","202116"
"OUD2215","202116"
"202070","202116"
"202078","202116"
"202023","202116"
"202021","202116"
"202040","202116"
"202041","202116"
"HORB312","HORB101"
"OFBG212","HORB101"
"DIFO063","KNES30a"
"BJG0002","KNES30a"
"NEW0014","KNES30a"
"KNES24","KNES30a"
"F2A0101","KNES30a"
"STF0002","STF0001"
"202048","VFH0054"
"VFH_QT1","VFH0054"
"VFH0023","VFH0054"
"068096","VFH0054"
"202045","VFH0054"
"56304005","VFH0054"
"068100","068_QT08"
"C5A0104","ABF0004"
"ABF0021","ABF0004"
"ABF0013","ABF0004"
"NWH0019","NWH0041"
"ELT0005","VFH0013"
"HORB105","VFH0013"
"VAL0025","VFH0013"
"VFH0027","VFH0013"
"ELT2003","VFH0013"
"C4A1701","VFH0013"
"C4A_QT3","VFH0013"
"1AH_QT1","GEN_QT1"
"CUY0061","GEN_QT1"
"CUY0097","GEN_QT1"
"CUY0084","GEN_QT1"
"CUY0033","GEN_QT1"
"HRW2002","GEN_QT1"
"185111","185030"
"185325","185332"
"185_QT3","185332"
"185322","185332"
"185342","185332"
"185330","185332"
"185331","185332"
"185336","185332"
"FLEV103","195007"
"195004","195007"
"195035","195007"
"195025","195007"
"195006","195007"
"195020","195007"
"195012","195007"
"195031","195007"
"195005","195007"
"195027","195007"
"195017","195007"
"195010","195007"
"195036","195007"
"195008","195007"
"195015","195007"
"VDMLR15","195007"
"195050","195007"
"195022","195007"
"195047","195007"
"FLEV113","195007"
"195014","195007"
"195019","195007"
"195023","195007"
"FLEV109","195007"
"195021","195007"
"195024","195007"
"195016","195007"
"195026","195007"
"195048","195007"
"195018","195007"
"195001","195007"
"LAMA101","TRAG102"
"1TN0118","VEN_QT1"
"HKL0006","VEN_QT1"
"1TN0101","VEN_QT1"
"VEN0001","VEN_QT1"
"OSD_QT1","VOW0028"
"BHC0077","VOW0028"
"VOW0039","VOW0028"
"DIFO044","VOW0028"
"VBA0001","VDMLR07"
"SILL_QT4","IWRD577"
"VDM2W17","IWRD577"
"VNW0003","IWRD577"
"F1B0401","IWRD577"
"VDM2W03","IWRD577"
"IWRD578","IWRD577"
"VDMWL05","IWRD577"
"VNW0005","IWRD577"
"F1B0504","IWRD577"
"BHC0066","IWRD577"
"VDMWL10","IWRD577"
"ABF0021","ABF0006"
"ABF0013","ABF0006"
"1TN0118","1TN0116"
"1TN0119","1TN0116"
"1TN0117","1TN0116"
"BHC0086","BHC0040"
"BHC0066","BHC0040"
"SILL146","FLEV146"
"56302005","56302004"
"C4CRH17","C4CRH13"
"LRC0022","C4CRH13"
"TROY039","TROY170"
"TROY180","TROY170"
"SILL120","TROY170"
"VLD0001","TROY170"
"TROY176","TROY170"
"SILL150","TROY170"
"TROY186","TROY170"
"1AH_QT2","CUY0033"
"GEP0007","CUY0033"
"CUY0068","CUY0033"
"CUY0049","CUY0033"
"D2B0103","CUY0033"
"CUY0076","CUY0033"
"CUY0093","CUY0033"
"CUY0039","CUY0033"
"GEN_QT1","CUY0033"
"CUY0035","CUY0033"
"CUY0038","CUY0033"
"CUY0059","CUY0033"
"CUY0020","CUY0033"
"TROY127","TROY150"
"VLD0001","TROY150"
"600M1","BHC0022"
"VEND274","TROY085"
"SPR0005","LRB0025"
"VDM0001","LRB0025"
"C5A0305","LRB0025"
"C5A_QT1","LRB0025"
"VDMWL07","LRB0025"
"MEH0001","ELS0006"
"ELS0007","ELS0006"
"NWH0004","NWH0023"
"VEND225","VEND248"
"VEND232","VEND248"
"FLEV103","FLEV109"
"MRW0002","FLEV109"
"FLEV113","FLEV109"
"FLEV127","FLEV109"
"FLEV_QT1","FLEV109"
"195014","FLEV109"
"VFH0023","FLEV109"
"195007","FLEV109"
"068129","FLEV109"
"WOE0008","VDMWL23"
"195015","195032"
"195026","195032"
"OSD_QT1","DAAH15A"
"BGA0003","DAAH15A"
"NOVY115","NOVY_QT2"
"TROY148","TROY145"
"VEND028","VEND032"
"VEND150","VEND032"
"VEND050","VEND032"
"VEND042","VEND032"
"VFH0061","VFH0034"
"VEND274","VEND263"
"HOK0012","068129"
"FLEV109","068129"
"CAO0022","CAO_QT1"
"388010","DMN1037"
"600M1","DMN1037"
"388015","DMN1037"
"388_QT1","DMN1037"
"388009","DMN1037"
"DIFO026","DIFO036"
"SIVR107","SIVR103"
"SIVR104","SIVR103"
"VL05271","VL05289"
"VL05288","VL05289"
"TROY172","TROY024"
"VEND016","VEND240"
"VEND253","VEND240"
"VEND034","VEND255"
"VEND154","VEND255"
"VITT107","VEND255"
"VEND185","VEND255"
"VEND174","VEND255"
"VEND069","VEND255"
"TROY099","VEND255"
"VEND181","VEND255"
"VEND213","VEND255"
"VEND053","VEND255"
"VEND243","VEND255"
"195026","VEND255"
"VEND042","VEND255"
"NWH0042","NWH0026"
"VEND071","VEND053"
"VEND069","VEND053"
"MAP0002","VEND053"
"NOVY130","VEND053"
"VEND255","VEND053"
"NOVY150","VEND053"
"ALC0002","SEME102"
"SEME104","SEME102"
"ABN0007","ABC0007"
"VEND213","VEND238"
"185096","185023"
"185342","185023"
"1TN0120","HOK0010"
"56304004","HOK0010"
"HOK_QT2","HOK0010"
"SPR0003","C5A0201"
"C5A0104","C5A0201"
"C5A0101","C5A0201"
"DMW0001","VL05293"
"VL05291","VL05293"
"VL05292","VL05293"
"TROY215","TROY210"
"ROSN_QT1","TROY210"
"CUY0044","CUY0037"
"CUY0097","CUY0037"
"HORB321","195021"
"VIGO102","195021"
"1TN0068","195021"
"195031","195021"
"195005","195021"
"195017","195021"
"1TN0096","195021"
"195010","195021"
"195008","195021"
"195015","195021"
"195050","195021"
"195022","195021"
"195014","195021"
"195019","195021"
"VNW0004","195021"
"SILL151","195021"
"195023","195021"
"195007","195021"
"195024","195021"
"195016","195021"
"195026","195021"
"195048","195021"
"1TN0100","195021"
"SILL146","195021"
"195044","195021"
"195009","195021"
"068124","068026"
"068_QT02","068026"
"068022","068026"
"068_QT05","068026"
"068142","068026"
"MAIR_QT2","MAIR_QT3"
"C5A0404","563_QT1"
"OSN0003","OSH0018"
"IALP065","OSH0018"
"BAR_QT1","BJV0004"
"KNES30d","BJV0004"
"VEND066","VEND065"
"VEND261","VEND065"
"1TN0093","SARR213"
"202032","202043"
"D2A_QT2","1890204"
"GVE0002","GVE0001"
"GVE0003","GVE0001"
"VDM2W17","VDM2W33"
"1GD0003","VDM2W33"
"1TN0126","VDM2W33"
"NWH0038","VOW0005"
"C5A0305","VOW0005"
"NWH0036","VOW0005"
"CUY0058","CUY0035"
"CUY0093","CUY0035"
"CUY0039","CUY0035"
"CUY0033","CUY0035"
"IWRD577","BHC0066"
"BHC0040","BHC0066"
"388015","388008"
"388019","388008"
"388_QT1","388008"
"388013","388008"
"068_QT06","068120"
"068_QT01","068120"
"HORB306","HORB311"
"195014","HORB311"
"HORB316","HORB311"
"ALC0002","VOW0039"
"C5A_QT1","VOW0039"
"VDMWL07","VOW0039"
"VOW0028","VOW0039"
"EMP0012","EMP0011"
"HORB310","HORB102"
"195014","HORB102"
"SARR204","SARR217"
"OFBG207","OFBG218"
"185006","185379"
"185150","185379"
"185096","185379"
"185092","185379"
