"Series_A","Series_B"
"DMN1036","DIF0025"
"DMN1037","388_QT1"
"DMN1037","388009"
"DMN1037","388010"
"DMN1037","600M1"
"DMN1037","388015"
"DMN4_QT1","IALP065"
"DMN4001","DMN4013"
"DMN4002","HOK0002"
"DMN4009","DMN1008"
"DMN4013","DMN4001"
"DMN4016","LMH0002"
"DMN4016","563006a"
"DMN4016","068118"
"DMW0008","ALC0024"
"DMW0005","C5A0307"
"DMW0001","VL05293"
"ECW0001","195022"
"EL_QT1","DMN1_QT2"
"ELS_QT2","1TN0096"
"ELS_QT2","185039"
"ELS_QT2","VEL0004"
"ELS0001","195049"
"ELS0006","ELS0007"
"ELS0006","MEH0001"
"ELS0007","ALB0002"
"ELS0007","ELS0006"
"ELS0007","BHC0006"
"ELS0007","MEH0001"
"ELS0007","NWH0013"
"ELS0007","NWH0027"
"ELS0007","NWH0018"
"ELS0007","VDMM003"
"ELT_QT1","068024"
"ELS0007","1TN0072"
"ELS0007","ALC0035"
"ELS0007","TROY053"
"ELT_QT1","068_QT02"
"ELT_QT1","068_QT07"
"ELT_QT1","068144"
"ELT_QT1","068029"
"ELT0001","068100"
"ELT_QT1","ELT0003"
"ELT_QT1","ELT0005"
"ELT_QT1","ELT2001"
"ELT_QT1","ELT2002"
"ELT_QT1","ELT2004"
"ELT0001","ELT2002"
"ELT0001","ELT0003"
"ELT0003","068022"
"ELT0002","ELT0003"
"ELT0003","068_QT01"
"ELT0003","068_QT02"
"ELT0003","068_QT06"
"ELT0003","068_QT07"
"ELT0003","068138"
"ELT0003","068100"
"ELT0003","068115"
"ELT0003","068032"
"ELT0003","ELT_QT1"
"ELT0003","ELT0001"
"ELT0003","ELT0002"
"ELT0003","ELT2003"
"ELT0003","068082"
"ELT0003","BHC0056"
"ELT0003","068072"
"ELT0003","VFH0027"
"ELT0003","068024"
"ELT0003","068081"
"ELT0003","ELT2002"
"ELT0005","068024"
"ELT0005","C4A_QT3"
"ELT0005","068139"
"ELT0005","ALC0103"
"ELT0005","ELT_QT1"
"ELT0005","HORB310"
"ELT0005","HORB315"
"ELT0005","OFBG212"
"ELT0005","VDMW201"
"ELT0005","VFH0013"
"ELT0005","SAND101"
"ELT0005","SARR214"
"ELT0005","OFBG_QT3"
"ELT0005","VAL0025"
"ELT2002","068100"
"ELT2001","068024"
"ELT2002","068024"
"ELT2001","ELT_QT1"
"ELT2001","ELT2002"
"ELT2001","ELT2004"
"ELT2002","068_QT07"
"ELT2003","068089"
"ELT2002","ELT_QT1"
"ELT2002","ELT0001"
"ELT2002","ELT0003"
"ELT2002","ELT2001"
"ELT2003","068134"
"ELT2003","SARR616"
"ELT2003","ELT0003"
"ELT2003","ELT2004"
"ELT2003","VFH_QT1"
"ELT2003","VFH0013"
"ELT2004","068024"
"ELT2004","ELT_QT1"
"ELT2004","ELT2001"
"ELT2004","ELT2003"
"ELT2004","068130"
"EMP0007","EMP0015"
"EMP0010","EMP0012"
"EMP0011","EMP0012"
"EMP0014","ZLF_QT1"
"EMP0012","EMP0010"
"EMP0012","EMP0011"
"EMP0014","RAT0002"
"EMP0014","NEW0013"
"EMP0014","MAV0001"
"EMP0015","BHC0067"
"EOF0001","EOF0002"
"EMP0015","EMP0007"
"EOF0002","EOF0001"
"F1B0101","F1B0102"
"ERST201","ERST202"
"ERST205","ERST202"
"ERST202","ERST201"
"ERST202","ERST205"
"F1B0101","F1B0301"
"F1B0101","F1B0503"
"F1B0101","F1B0504"
"F1B0101","F1B0602"
"F1B0101","F1B0302"
"F1B0101","F1B0201"
"F1B0101","F1B0103"
"F1B0101","F1B0401"
"F1B0101","F1B0402"
"F1B0101","F1B0505"
"F1B0101","F1B0601"
"F1B0101","DIFO035"
"F1B0102","F1B0101"
"F1B0102","F1B0103"
"F1B0102","F1B0201"
"F1B0102","F1B0302"
"F1B0102","F1B0401"
"F1B0102","F1B0503"
"F1B0102","F1B0504"
"F1B0102","F1B0601"
"F1B0102","F1B0602"
"F1B0102","F1B0402"
"F1B0103","F1B0101"
"F1B0103","F1B0102"
"F1B0103","F1B0201"
"F1B0103","F1B0301"
"F1B0103","F1B0302"
"F1B0103","F1B0402"
"F1B0103","F1B0503"
"F1B0103","F1B0601"
"F1B0201","F1B0602"
"F1B0201","F1B0102"
"F1B0201","F1B0103"
"F1B0201","F1B0101"
"F1B0301","F1B0602"
"F1B0301","F1B0101"
"F1B0301","F1B0103"
"F1B0301","F1B0302"
"F1B0301","F1B0401"
"F1B0301","F1B0402"
"F1B0301","F1B0503"
"F1B0301","F1B0603"
"F1B0301","VFH0037"
"F1B0301","F1B0502"
"F1B0301","MEH0011"
"F1B0302","F1B0602"
"F1B0302","F1B0101"
"F1B0302","F1B0103"
"F1B0302","F1B0301"
"F1B0302","F1B0504"
"F1B0302","F1B0401"
"F1B0302","F1B0503"
"F1B0302","F1B0102"
"F1B0302","F1B0402"
"F1B0302","F1B0502"
"F1B0302","F1B0603"
"F1B0302","F1B0601"
"F1B0401","F1B0505"
"F1B0401","F1B0101"
"F1B0401","F1B0301"
"F1B0401","F1B0302"
"F1B0401","F1B0402"
"F1B0401","F1B0502"
"F1B0401","F1B0503"
"F1B0401","IWRD577"
"F1B0401","F1B0602"
"F1B0401","F1B0603"
"F1B0401","VFH0037"
"F1B0401","F1B0102"
"F1B0402","F1B0101"
"F1B0402","F1B0601"
"F1B0402","F1B0602"
"F1B0402","F1B0603"
"F1B0402","F1B0102"
"F1B0402","F1B0103"
"F1B0402","F1B0301"
"F1B0402","F1B0302"
"F1B0402","F1B0401"
"F1B0402","F1B0503"
"F1B0402","F1B0504"
"F1B0503","F1B0101"
"F1B0503","F1B0301"
"F1B0503","F1B0302"
"F1B0503","F1B0401"
"F1B0503","F1B0502"
"F1B0503","F1B0504"
"F1B0503","F1B0505"
"F1B0503","F1B0602"
"F1B0503","F1B0603"
"F1B0402","F1B0502"
"F1B0502","F1B0301"
"F1B0502","F1B0503"
"F1B0502","F1B0302"
"F1B0502","F1B0401"
"F1B0502","F1B0402"
"F1B0503","F1B0102"
"F1B0503","F1B0103"
"F1B0503","F1B0402"
"F1B0503","F1B0601"
"F1B0503","VFH0037"
"F1B0503","MRW0003"
"F1B0504","F1B0101"
"F1B0504","F1B0402"
"F1B0504","F1B0503"
"F1B0504","F1B0602"
"F1B0504","F1B0102"
"F1B0504","F1B0302"
"F1B0504","F1B0601"
"F1B0504","WOE0003"
"F1B0601","F1B0103"
"F1B0601","F1B0101"
"F1B0601","F1B0102"
"F1B0601","F1B0402"
"F1B0504","IWRD577"
"F1B0505","F1B0401"
"F1B0505","F1B0503"
"F1B0505","F1B0101"
"F1B0505","F1B0602"
"F1B0601","F1B0503"
"F1B0601","F1B0504"
"F1B0601","F1B0302"
"F1B0602","F1B0101"
"F1B0602","F1B0503"
"F1B0602","F1B0504"
"F1B0602","F1B0505"
"F1B0602","F1B0102"
"F1B0602","F1B0201"
"F1B0602","F1B0301"
"F1B0602","MRW0003"
"F1B0602","F1B0302"
"F1B0602","F1B0401"
"F1B0602","F1B0402"
"F1B0602","BHC_QT3"
"F1B0603","F1B0301"
"F1B0603","DMN1_QT1"
"F1B0603","F1B0302"
"F1B0603","F1B0401"
"F1B0603","F1B0402"
"F1B0603","F1B0503"
"F1B0603","VDMLR20"
"F2A0101","195049"
"F2A0101","IALP065"
"F2A0101","KNES30a"
"F2A0101","BSK0002"
"F2A0101","NEW0014"
"F2A0101","VEND196"
"F2A0101","KNES30d"
"F2A0101","VEND143"
"FLEV_QT1","068143"
"FLEV_QT1","FLEV_QT3"
"FLEV_QT1","FLEV103"
"FLEV_QT1","FLEV106"
"FLEV_QT1","FLEV109"
"FLEV_QT1","FLEV117"
"FLEV_QT1","FLEV127"
"FLEV_QT1","FLEV128"
"FLEV_QT1","FLEV129"
"FLEV_QT1","MEH0001"
"FLEV_QT1","MRW0002"
"FLEV_QT2","FLEV106"
"FLEV_QT1","TROY008"
"FLEV_QT2","FLEV128"
"FLEV_QT2","FLEV129"
"FLEV_QT2","FLEV150"
"FLEV_QT3","TROY008"
"FLEV_QT2","VFH0047"
"FLEV_QT3","FLEV117"
"FLEV_QT3","FLEV_QT1"
"FLEV_QT3","FLEV101"
"FLEV_QT3","FLEV106"
"FLEV_QT3","TROY221"
"FLEV_QT3","TROY172"
"FLEV103","C4A_QT2"
"FLEV103","195007"
"FLEV103","195047"
"FLEV101","FLEV_QT3"
"FLEV101","FLEV150"
"FLEV103","FLEV109"
"FLEV103","FLEV_QT1"
"FLEV103","FLEV106"
"FLEV103","FLEV112"
"FLEV103","FLEV117"
"FLEV103","FLEV127"
"FLEV103","FLEV128"
"FLEV103","FLEV129"
"FLEV103","MRW0002"
"FLEV103","SARR609"
"FLEV104","FLEV107"
"FLEV104","BOUX101"
"FLEV104","FLEV118"
"FLEV104","FLEV120"
"FLEV104","FLEV121"
"FLEV104","FLEV122"
"FLEV109","195007"
"FLEV106","FLEV129"
"FLEV106","FLEV137"
"FLEV106","FLEV150"
"FLEV106","MMB0003"
"FLEV104","SILL_QT6"
"FLEV106","FLEV_QT1"
"FLEV106","FLEV_QT2"
"FLEV106","FLEV_QT3"
"FLEV106","FLEV103"
"FLEV106","TROY008"
"FLEV107","FLEV104"
"FLEV107","FLEV121"
"FLEV107","TROY099"
"FLEV109","068129"
"FLEV109","195014"
"FLEV109","FLEV_QT1"
"FLEV109","FLEV103"
"FLEV112","FLEV103"
"FLEV109","FLEV113"
"FLEV109","FLEV127"
"FLEV109","MRW0002"
"FLEV112","TROY030"
"FLEV112","TROY066"
"FLEV109","VFH0023"
"FLEV112","SPR0002"
"FLEV117","195008"
"FLEV113","195022"
"FLEV113","195031"
"FLEV113","195043"
"FLEV113","SILL139"
"FLEV113","VFH0023"
"FLEV113","195007"
"FLEV113","195014"
"FLEV113","FLEV109"
"FLEV113","METZ647"
"FLEV117","TROY172"
"FLEV117","FLEV_QT1"
"FLEV117","FLEV_QT3"
"FLEV117","FLEV103"
"FLEV117","FLEV129"
"FLEV117","TROY008"
"FLEV118","FLEV104"
"FLEV118","ILLA203"
"FLEV117","VFH0051"
"FLEV118","FLEV119"
"FLEV118","FLEV121"
"FLEV118","NOVY108"
"FLEV118","FLEV133"
"FLEV119","FLEV118"
"FLEV119","FLEV120"
"FLEV120","FLEV104"
"FLEV120","FLEV119"
"FLEV121","FLEV104"
"FLEV121","FLEV107"
"FLEV121","FLEV118"
"FLEV122","FLEV104"
"FLEV122","TREM101"
"FLEV122","TROY019"
"FLEV124","VDMM001"
"FLEV127","FLEV_QT1"
"FLEV127","FLEV103"
"FLEV127","FLEV109"
"FLEV127","FLEV128"
"FLEV127","MRW0002"
"FLEV127","VFH0023"
"FLEV128","C4A_QT2"
"FLEV128","FLEV127"
"FLEV128","FLEV_QT1"
"FLEV128","FLEV_QT2"
"FLEV128","FLEV103"
"FLEV128","FLEV137"
"FLEV128","FLEV150"
"FLEV128","SARR606"
"FLEV129","FLEV_QT1"
"FLEV129","FLEV_QT2"
"FLEV129","FLEV103"
"FLEV129","FLEV106"
"FLEV129","FLEV117"
"FLEV129","FLEV150"
"FLEV129","VFH0047"
"FLEV129","VIGO102"
"FLEV129","OSN0003"
"FLEV133","FLEV118"
"FLEV137","C4A_QT2"
"FLEV137","C4A0601"
"FLEV137","FLEV106"
"FLEV137","FLEV128"
"FLEV137","FLEV150"
"FLEV137","TROY083"
"FLEV137","TROY018"
"FLEV146","SILL146"
"FLEV150","FLEV_QT2"
"FLEV150","195035"
"FLEV150","195053"
"FLEV150","FLEV101"
"FLEV150","FLEV106"
"FLEV150","HORB313"
"FLEV150","FLEV137"
"FLEV150","FLEV128"
"FLEV150","FLEV129"
"GEN_QT1","1AH_QT1"
"FLOR103","VLD0001"
"GEN_QT1","CUY0033"
"GEN_QT1","CUY0061"
"GEN_QT1","CUY0084"
"GEN_QT1","HRW2002"
"GEN_QT1","CUY0097"
"GEN0011","D2B0103"
"GEN0012","D2B0103"
"GEP_QT1","GEP0007"
"GEP_QT1","GEP0028"
"GMW_QT1","195016"
"GEP0007","GEP_QT1"
"GEP0007","GEP0028"
"GEP0007","CUY0033"
"GEP0028","GEP_QT1"
"GEP0028","GEP0007"
"GMW_QT1","195017"
"GMW_QT1","GMW0002"
"GVE0004","GVE0003"
"GMW0002","GMW_QT1"
"GVE0003","GVE0001"
"GVE0003","GVE0004"
"GVE0001","GVE0002"
"GVE0001","GVE0003"
"GVE0002","GVE0001"
"HBW2002","068085"
"GWP0001","GWP0002"
"GWP0002","GWP0001"
"HBW0003","068160"
"HBW0001","VDMWL12"
"HKL0001","HKL0005"
"HKL0001","HKL0007"
"HKL_QT1","BSK0002"
"HKL_QT1","HOK0007"
"HKL0006","VEN_QT1"
"HKL0005","HKL0001"
"HKL0007","HKL0008"
"HKL0007","HKL0001"
"HKL0008","HKL0007"
"HOK_QT1","HOK0005"
"HOK_QT2","HOK0010"
"HOK0001","185370"
"HOK0002","DMN4002"
"HOK0002","SWP0002"
"HOK0005","HOK_QT1"
"HOK0005","RHH0001"
"HOK0010","HOK_QT2"
"HOK0007","HKL_QT1"
"HOK0010","56304004"
"HOK0010","1TN0120"
"HOK0012","068129"
"HOK0023","HOK0025"
"HOK0025","HOK0023"
"HORB101","HORB312"
"HORB101","OFBG212"
"HORB102","195014"
"HORB102","HORB310"
"HORB105","HORB324"
"HORB105","195014"
"HORB105","C4A_QT2"
"HORB105","HORB328"
"HORB105","HORB336"
"HORB204","56302002"
"HORB105","SAND101"
"HORB105","SARR216"
"HORB105","VFH_QT5"
"HORB105","VFH0013"
"HORB206","HORB211"
"HORB204","195029"
"HORB206","SARR620"
"HORB211","HORB206"
"HORB303","HORB306"
"HORB304","HORB305"
"HORB304","HORB315"
"HORB306","195014"
"HORB305","HORB304"
"HORB305","HORB315"
"HORB306","068134"
"HORB308","HORB315"
"HORB307","HORB309"
"HORB306","HORB303"
"HORB306","HORB311"
"HORB306","HORB316"
"HORB309","HORB307"
"HORB310","OFBG212"
"HORB310","ELT0005"
"HORB310","HORB312"
"HORB310","HORB102"
"HORB311","195014"
"HORB311","HORB306"
"HORB311","HORB316"
"HORB312","HORB101"
"HORB312","HORB310"
"HORB313","FLEV150"
"HORB312","HORB320"
"HORB315","ELT0005"
"HORB315","HORB304"
"HORB315","HORB305"
"HORB315","HORB308"
"HORB316","068093"
"HORB316","195003"
"HORB316","195009"
"HORB316","HORB306"
"HORB316","HORB311"
"HORB316","HORB319"
"HORB319","HORB316"
"HORB320","1TN0108"
"HORB320","195022"
"HORB320","HORB312"
"HORB320","HORB324"
"HORB320","HORB328"
"HORB320","HORB330"
"HORB320","HORB336"
"HORB320","OFBG212"
"HORB321","195021"
"HORB320","SAND101"
"HORB320","VFH0053"
"HORB321","HORB328"
"HORB324","HORB105"
"HORB324","HORB320"
"HORB328","195053"
"HORB324","SILL120"
"HORB327","HORB337"
"HORB328","195014"
"HORB328","HORB320"
"HORB328","HORB321"
"HORB324","SARR216"
"HORB324","VDMW201"
"HORB328","HORB105"
"HORB336","HORB105"
"HORB330","HORB320"
"HORB337","HORB327"
"HORB336","TROY090"
"HORB336","HORB320"
"HORB336","TROY216"
"HORB348","SARR614"
"HRW_QT1","HRW2003"
"HRW_QT1","HRW3_QT1"
"HRW_QT1","HRW3004"
"HRW2001","CUY0080"
"HRW2001","HRW2003"
"HRW2001","HRW2004"
"HRW2003","HRW2001"
"HRW2002","GEN_QT1"
"HRW2003","HRW2004"
"HRW3_QT1","WHN0011"
"HRW2003","HRW_QT1"
"HRW2004","HRW2003"
"HRW2004","HRW2001"
"HRW3_QT1","HRW_QT1"
"HRW3_QT1","HRW3003"
"HRW3_QT1","HRW3004"
"HRW3003","HRW3_QT1"
"HRW3004","HRW_QT1"
"HRW3004","HRW3_QT1"
"IALP062","TROY226"
"IALP062","TROY090"
"IALP062","NOVY122"
"IALP062","SILL_QT6"
"IALP065","F2A0101"
"IALP065","RHH0003"
"IALP065","DMN4_QT1"
"IALP065","OSH0018"
"IBYK_QT2","IBYK011"
"IBYK011","CUY0020"
"IBYK008","CUY0030"
"IBYK008","CUY0038"
"IBYK011","IBYK_QT2"
"IJS0002","D2A_QT1"
"IJS0001","VDMM002"
"IJS0001","IJS0002"
"IJS0002","IJS0001"
"IJS0003","BJG0004"
"IJS0003","C5A0104"
"IJS0003","SPR0003"
"IJS0003","VAL0011"
"IJS0003","SPR0002"
"IJS0003","UDP0002"
"ILLA203","NOVY108"
"ILLA203","FLEV118"
"IWRD543","DMN1_QT2"
"IOSS001","BSN0004"
"IOSS001","C4A_QT3"
"IWRD577","SILL_QT4"
"IWRD543","VDMWL22"
"IWRD577","VNW0003"
"IWRD577","VDMWL05"
"IWRD577","VNW0005"
"IWRD577","BHC0066"
"IWRD577","VDM2W03"
"IWRD577","F1B0504"
"IWRD577","VDM2W17"
"IWRD577","F1B0401"
"IWRD577","VDMWL10"
"IWRD577","IWRD578"
"IWRD578","BGA0003"
"IWRD578","IWRD577"
"KNES24","KNES30a"
"IWRD578","VNW0005"
"KNES24","KNES30d"
"KNES30a","BJG0002"
"KNES30a","NEW0014"
"KNES30a","F2A0101"
"KNES30a","KNES24"
"KNES30a","DIFO063"
"KNES30d","BJV0004"
"LAMA102","ATT_QT1"
"KNES30d","F2A0101"
"KNES30d","KNES24"
"LAMA101","TRAG102"
"LAMA101","202046"
"LAMA101","202048"
"LIW_QT1","BGA0003"
"LIW_QT1","VDMWL31"
"LIW0002","NEW0005"
"LMH0001","LMH0004"
"LMH0001","NEW0014"
"LRB0025","C5A_QT1"
"LMH0002","DMN4016"
"LMH0004","BHC0056"
"LMH0004","LMH0001"
"LRB0025","C5A0305"
"LRB0025","SPR0005"
"LRB0025","VDMWL07"
"LRB0025","VDM0001"
"LRB0032","UDP0005"
"LRB0032","VAL0011"
"LRB0032","C5A0104"
"LRB0032","C5A0202"
"LRB0032","C5A0305"
"LRB0032","SPR0003"
"LRB0032","SPR0001"
"LRB0032","SPR0002"
"LRC0021","LRC0023"
"LRC0022","C4CRH09"
"LRC0022","C4CRH13"
"LRC0023","LRC0021"
"LRC0023","C4CRH01"
"LRC0029","LRC0031"
"LRC0026","LRC0028"
"LRC0028","LRC0026"
"LRC0031","LRC0029"
"LUPP101","TROY055"
"MAIR_QT2","MAIR_QT3"
"MAIR_QT3","MAIR_QT2"
"MAP0002","195016"
"MAP0002","TROY226"
"MAP0002","195001"
"MAP0002","195050"
"MAP0002","MAP0003"
"MAP0002","VEND053"
"MAP0003","185024"
"MAP0003","195005"
"MAP0003","195008"
"MAP0003","195014"
"MAP0003","195024"
"MAP0003","195025"
"MAP0003","195026"
"MAP0003","195027"
"MAP0003","MAP0002"
"MAP0003","195050"
"MAV0001","EMP0014"
"MB_QT1","VFH0038"
"MAV0001","METZ615"
"MB_QT1","MB-O1b"
"MAV0001","OKF_QT1"
"MAV0001","RAT0003"
"MB-O1b","MB_QT1"
"MEH0001","ALB0002"
"MEH0001","VEL0002"
"MEH0001","OSD0017"
"MEH0001","ELS0006"
"MEH0001","ELS0007"
"MEH0001","VEL0003"
"MEH0001","VEL0004"
"MEH0001","FLEV_QT1"
"MEH0011","F1B0301"
"MEK07O3","MEK07W1"
"MEH0001","NWH0013"
"MEK07O3","VEND107"
"MEK07W1","BAR_QT1"
"MEK07W3","1890203"
"MEK07W1","MEK07O3"
"MEK07W3","BAR_QT2"
"MEK07W3","VEND161"
"METZ616","SARR632"
"MEK07W7","BHC0056"
"METZ606","METZ621"
"MELINP5","1890301"
"MELINP5","1890304"
"MELINP5","1890308"
"METZ615","MAV0001"
"METZ618","202051"
"METZ618","METZ625"
"METZ618","METZ626"
"METZ624","METZ623"
"METZ621","METZ606"
"METZ621","METZ625"
"METZ623","METZ624"
"METZ626","METZ618"
"METZ638","METZ640"
"METZ625","METZ618"
"METZ625","METZ621"
"METZ647","FLEV113"
"METZ640","METZ638"
"METZ647","068129"
"METZ647","C4A_QT3"
"METZ647","SILL_QT7"
"METZ647","TROY208"
"METZ647","TROY019"
"METZ647","TROY217"
"METZ647","TROY221"
"MMB0003","MRW0002"
"MMB0001","VDMLR02"
"MMB0003","ALC0103"
"MLO0001","WEF0017"
"MMB_QT1","MRW0001"
"MMB_QT1","WOE0008"
"MMB0003","VDM2W13"
"MMB0003","195050"
"MMB0003","FLEV106"
"MMB0015","MRW0002"
"MMB0011","VDM2W13"
"MMB0011","195008"
"MRW0002","SILL151"
"MRW0002","FLEV_QT1"
"MRW0002","FLEV103"
"MRW0002","FLEV109"
"MRW0002","FLEV127"
"MRW0002","MMB0003"
"MRW0002","MMB0015"
"MRW0002","SILL139"
"MRW0002","SILL146"
"MRW0002","TREM101"
"MRW0001","MMB_QT1"
"MRW0001","VDMWL43"
"MRW0002","TROY180"
"MRW0002","VEND034"
"MRW0002","VLD0001"
"MRW0002","195021"
"MRW0002","TROY007"
"NEW_QT1","NEW0008"
"MRW0003","F1B0503"
"MRW0003","F1B0602"
"NEW0002","SWP0004"
"NEW0004","VDMWL26"
"NEW0003","NEW0004"
"NEW0003","NEW0013"
"NEW0004","NEW0003"
"NEW0004","NEW0013"
"NEW0005","388013"
"NEW0005","DIFO044"
"NEW0005","NEW0011"
"NEW0005","LIW0002"
"NEW0008","NEW_QT1"
"NEW0005","VBA0001"
"NEW0011","DEU0019"
"NEW0011","NEW0005"
"NEW0013","EMP0014"
"NEW0014","F2A0101"
"NEW0013","OSH0019"
"NEW0013","NEW0003"
"NEW0013","NEW0004"
"NEW0013","NEW0014"
"NEW0014","NEW0013"
"NEW0014","LMH0001"
"NEW0014","KNES30a"
"NHO0003","195001"
"NEW0014","TROY208"
"NHO0003","195007"
"NHO0003","VEND039"
"NIZ0016","OSH0025"
"NIZ0016","C4A_QT3"
"NKF0001","Y000E02"
"NKF0001","NLF0003"
"NKF0002","NLF0002"
"NLF0003","NKF0001"
"NLF0002","NKF0002"
"NLF0003","Y000C01"
"NOVY_QT3","NOVY118"
"NOVY_QT2","NOVY115"
"NOVY_QT3","NOVY_QT5"
"NOVY_QT3","NOVY108"
"NOVY_QT3","NOVY125"
"NOVY_QT3","NOVY130"
"NOVY_QT3","NOVY141"
"NOVY_QT3","NOVY150"
"NOVY_QT3","VEND255"
"NOVY_QT3","VEND047"
"NOVY_QT4","C5A0307"
"NOVY_QT5","NOVY141"
"NOVY_QT4","NOVY134"
"NOVY_QT5","NOVY_QT3"
"NOVY_QT5","NOVY116"
"NOVY_QT5","NOVY118"
"NOVY_QT6","NOVY114"
"NOVY108","NOVY_QT3"
"NOVY105","NOVY117"
"NOVY105","NOVY126"
"NOVY105","NOVY130"
"NOVY108","FLEV118"
"NOVY108","ILLA203"
"NOVY107","VEND050"
"NOVY108","NOVY118"
"NOVY108","NOVY125"
"NOVY108","NOVY141"
"NOVY114","NOVY_QT6"
"NOVY116","NOVY_QT5"
"NOVY115","NOVY_QT2"
"NOVY117","NOVY105"
"NOVY117","NOVY126"
"NOVY117","NOVY130"
"NOVY117","NOVY150"
"NOVY118","NOVY_QT3"
"NOVY118","NOVY_QT5"
"NOVY118","NOVY108"
"NOVY118","NOVY141"
"NOVY122","IALP062"
"NOVY119","NOVY125"
"NOVY119","NOVY141"
"NOVY119","OSH0019"
"NOVY120","NOVY126"
"NOVY120","NOVY130"
"NOVY123","NOVY126"
"NOVY126","NOVY117"
"NOVY125","NOVY_QT3"
"NOVY125","NOVY108"
"NOVY125","NOVY119"
"NOVY125","NOVY130"
"NOVY125","NOVY141"
"NOVY125","NOVY150"
"NOVY124","NOVY130"
"NOVY126","NOVY120"
"NOVY126","NOVY123"
"NOVY126","NOVY130"
"NOVY126","NOVY150"
"NOVY126","NOVY105"
"NOVY126","ROSN_QT1"
"NOVY130","NOVY124"
"NOVY130","NOVY_QT3"
"NOVY130","NOVY105"
"NOVY130","NOVY117"
"NOVY130","NOVY120"
"NOVY130","NOVY125"
"NOVY130","NOVY126"
"NOVY130","NOVY150"
"NOVY131","NOVY133"
"NOVY130","VEND053"
"NOVY131","068005"
"NOVY133","NOVY131"
"NOVY134","NOVY_QT4"
"NOVY134","VFH0038"
"NOVY141","NOVY_QT3"
"NOVY141","NOVY_QT5"
"NOVY141","NOVY108"
"NOVY141","NOVY118"
"NOVY141","NOVY119"
"NOVY141","NOVY125"
"NOVY141","NOVY150"
"NOVY141","TROY020"
"NOVY141","TROY208"
"NOVY141","TROY216"
"NOVY141","TROY221"
"NOVY141","VEND174"
"NOVY150","NOVY_QT3"
"NOVY150","VEND053"
"NOVY150","NOVY125"
"NOVY150","NOVY126"
"NOVY150","NOVY130"
"NOVY150","NOVY141"
"NOVY150","NOVY117"
"NWH0004","NWH0008"
"NWH0004","NWH0035"
"NWH0004","NWH0036"
"NWH0004","NWH0023"
"NWH0008","NWH0004"
"NWH0006","NWH0028"
"NWH0006","NWH0030"
"NWH0007","NWH0012"
"NWH0009","NWH0038"
"NWH0011","NWH0027"
"NWH0018","ELS0007"
"NWH0012","ALC0033"
"NWH0012","NWH0007"
"NWH0012","NWH0035"
"NWH0013","ALB0002"
"NWH0013","ELS0007"
"NWH0013","NWH0035"
"NWH0013","NWH0044"
"NWH0013","MEH0001"
"NWH0020","NWH0028"
"NWH0019","NWH0030"
"NWH0019","NWH0041"
"NWH0020","NWH0030"
"NWH0020","NWH0034"
"NWH0021","NWH0032"
"NWH0021","NWH0036"
"NWH0032","068056"
"NWH0023","NWH0004"
"NWH0030","ALC0075"
"NWH0026","NWH0042"
"NWH0027","ELS0007"
"NWH0027","NWH0011"
"NWH0028","NWH0006"
"NWH0028","NWH0020"
"NWH0028","NWH0030"
"NWH0028","NWH0036"
"NWH0028","NWH0044"
"NWH0030","NWH0006"
"NWH0030","NWH0019"
"NWH0030","NWH0020"
"NWH0030","NWH0028"
"NWH0030","NWH0039"
"NWH0034","NWH0020"
"NWH0032","BSN0002"
"NWH0032","ALC0053"
"NWH0032","NWH0021"
"NWH0032","NWH0033"
"NWH0032","NWH0036"
"NWH0033","NWH0032"
"NWH0033","NWH0040"
"NWH0036","VEL0004"
"NWH0035","NWH0039"
"NWH0035","NWH0042"
"NWH0035","ALB0002"
"NWH0035","NWH0004"
"NWH0035","NWH0012"
"NWH0035","NWH0013"
"NWH0036","ALC0033"
"NWH0036","C5A0404"
"NWH0036","NWH0004"
"NWH0036","NWH0021"
"NWH0036","NWH0028"
"NWH0036","NWH0032"
"NWH0036","NWH0038"
"NWH0038","NWH0009"
"NWH0036","VOW0005"
"NWH0038","C5A0104"
"NWH0038","NWH0036"
"NWH0038","VDM0001"
"NWH0038","VOW0005"
"NWH0041","NWH0019"
"NWH0040","NWH0033"
"NWH0039","NWH0030"
"NWH0039","NWH0035"
"NWH0039","NWH0042"
"NWH0042","NWH0026"
"NWH0042","VDM2W17"
"NWH0042","NWH0035"
"NWH0042","NWH0039"
"NWH0044","NWH0013"
"NWH0044","NWH0028"
"OFBG_QT2","OFBG_QT1"
"OFBG_QT1","OFBG_QT2"
"OFBG_QT3","SAND101"
"OFBG_QT3","ELT0005"
"OFBG_QT3","OFBG209"
"OFBG207","OFBG218"
"OFBG205","OFBG212"
"OFBG209","OFBG_QT3"
"OFBG209","C4A_QT2"
"OFBG209","OSN0003"
"OFBG209","SARR214"
"OFBG209","SILL151"
"OFBG212","HORB101"
"OFBG212","195009"
"OFBG212","ELT0005"
"OFBG212","HORB320"
"OFBG212","195050"
"OFBG212","DMN1030"
"OFBG212","HORB310"
"OFBG212","VFH0035"
"OFBG212","OFBG205"
"OKF_QT1","MAV0001"
"OFBG218","OFBG207"
"OKF0011","C5A_QT2"
"OKF0011","C5A_QT1"
"OSD_QT1","DAAH15A"
"OSD_QT2","DEU0019"
"OSD_QT1","VOW0028"
"OSD_QT3","OSN0004"
