"series_a","series_b","r","sgc","ssgc","overlap","p"
"az052","nm565","0.733682546227178","0.79734219269103","0","301","0"
"az052","nm566","0.693387293921334","0.79734219269103","0","301","0"
"az052","nm567","0.596569444354583","0.727574750830565","0","301","2.88657986402541e-15"
"az052","nm568","0.621106844161379","0.764309764309764","0","297","0"
"az052","nm581","0.56826119642156","0.740863787375415","0","301","0"
"az052","nm584","0.552973901269663","0.717607973421927","0","301","4.32986979603811e-14"
"az052","nm587","0.559965136764352","0.730897009966777","0","301","1.11022302462516e-15"
"az052","ut020","0.57943272322426","0.727574750830565","0.00332225913621262","301","2.88657986402541e-15"
"az052","ut021","0.558273408095261","0.704318936877076","0","301","1.34492417203091e-12"
"az052","ut022","0.525427653637096","0.710963455149502","0","301","2.4757973449141e-13"
"az052","ut024","0.573738165666255","0.73421926910299","0","301","4.44089209850063e-16"
"az056","az033","0.676948268954466","0.752380952380952","0.00317460317460317","315","0"
"az056","az040","0.73867692785335","0.777448071216617","0.0029673590504451","337","0"
"az056","az043","0.683340774326828","0.773770491803279","0.00327868852459016","305","0"
"az056","az052","0.638556787651548","0.727574750830565","0.00332225913621262","301","2.88657986402541e-15"
"az056","az081","0.505000331945476","0.707602339181287","0.00292397660818713","342","1.62092561595273e-14"
"az056","az105","0.588219270798746","0.710526315789474","0.00584795321637427","342","6.88338275267597e-15"
"az056","az503","0.600676313798019","0.731012658227848","0.00316455696202532","316","2.22044604925031e-16"
"az056","az515","0.552167059489894","0.716374269005848","0.00584795321637427","342","1.11022302462516e-15"
"az056","az518","0.634887814214299","0.72782874617737","0.00305810397553517","327","2.22044604925031e-16"
"az056","az519","0.577758720926549","0.710526315789474","0.00292397660818713","342","6.88338275267597e-15"
"az056","az520","0.576788465677779","0.725146198830409","0.00292397660818713","342","0"
"az056","az528","0.64274318224154","0.756345177664975","0","197","6.20170581555612e-13"
"az056","az529","0.649049979367085","0.716577540106952","0","187","3.15531689665249e-09"
"az056","az534","0.683702724268808","0.744479495268139","0.00315457413249211","317","0"
"az056","az536","0.687804559639632","0.786549707602339","0.00292397660818713","342","0"
"az056","az541","0.703088918373528","0.768729641693811","0.00325732899022801","307","0"
"az056","az544","0.622145340656026","0.716374269005848","0.00292397660818713","342","1.11022302462516e-15"
"az056","az551","0.547842789867877","0.700757575757576","0.00378787878787879","264","6.85256296151238e-11"
"az056","az556","0.56406847113717","0.712166172106825","0.0029673590504451","337","6.66133814775094e-15"
"az056","az558","0.597538302606326","0.754385964912281","0.00292397660818713","342","0"
"az056","az559","0.625519720264712","0.774853801169591","0.0087719298245614","342","0"
"az056","nm007","0.589834157723532","0.705882352941177","0.00367647058823529","272","1.11359810262002e-11"
"az056","nm010","0.65559437836444","0.700996677740864","0.00996677740863787","301","3.07354142137228e-12"
"az056","nm011","0.628646589034884","0.743362831858407","0.0117994100294985","339","0"
"az056","nm030","0.524471362252558","0.704678362573099","0.00584795321637427","342","3.73034936274053e-14"
"az056","nm061","0.686015747873646","0.732851985559567","0.0036101083032491","277","9.10382880192628e-15"
"az056","nm063","0.640672055949865","0.740181268882175","0.00302114803625378","331","0"
"az056","nm565","0.598376672569396","0.730994152046784","0.00292397660818713","342","0"
"az056","nm566","0.633286583418904","0.725146198830409","0.00292397660818713","342","0"
"az056","nm568","0.563715616299444","0.723905723905724","0.00336700336700337","297","1.17683640610267e-14"
"az060","az063","0.588526741236629","0.713235294117647","0","272","2.01372252206511e-12"
"az060","az521","0.55799808226519","0.705882352941177","0","272","1.11359810262002e-11"
"az060","az535","0.609294349409753","0.746192893401015","0","197","4.81370499016975e-12"
"az060","ut507","0.512979858155625","0.717472118959108","0","269","9.77662395484913e-13"
"az063","az023","0.623969095797394","0.747826086956522","0","345","0"
"az063","az030","0.666131768943931","0.715909090909091","0","264","2.27950991416037e-12"
"az063","az047","0.612853753418531","0.747851002865329","0","349","0"
"az063","az049","0.638807989725913","0.724928366762178","0","349","0"
"az063","az050","0.54363155779012","0.71875","0.003125","320","5.10702591327572e-15"
"az063","az060","0.588526741236629","0.713235294117647","0","272","2.01372252206511e-12"
"az063","az066","0.589476449735745","0.72","0","350","2.22044604925031e-16"
"az063","az079","0.584222345184597","0.7","0","290","9.64162083505471e-12"
"az063","az080","0.601692652318071","0.717142857142857","0.00285714285714286","350","4.44089209850063e-16"
"az063","az081","0.57719075952","0.711428571428571","0","350","2.66453525910038e-15"
"az063","az084","0.659922304998002","0.717142857142857","0.00285714285714286","350","4.44089209850063e-16"
"az063","az085","0.634258152784155","0.748571428571429","0","350","0"
"az063","az088","0.640221360478288","0.763888888888889","0","288","0"
"az063","az091","0.645890626683575","0.741007194244604","0.00359712230215827","278","8.88178419700125e-16"
"az063","az098","0.593601559349812","0.714733542319749","0","319","1.70974345792274e-14"
"az063","az100","0.634391233859146","0.704545454545455","0","308","6.99662550118774e-13"
"az063","az106","0.593415319474977","0.74","0","350","0"
"az063","az109","0.585389444721766","0.72","0","350","2.22044604925031e-16"
"az063","az129","0.544112771384462","0.731428571428571","0.00285714285714286","350","0"
"az063","az135","0.567991057782937","0.725714285714286","0","350","0"
"az063","az143","0.697297087554629","0.716049382716049","0","324","7.32747196252603e-15"
"az063","az144","0.685573811981496","0.751428571428571","0","350","0"
"az063","az502","0.626766886355025","0.700854700854701","0","234","7.99775135007508e-10"
"az063","az517","0.610727932913789","0.738872403560831","0","337","0"
"az063","az523","0.621778089215391","0.707865168539326","0","267","1.09756648214443e-11"
"az063","az533","0.524810570058981","0.702857142857143","0","350","3.19744231092045e-14"
"az063","az535","0.525231752118491","0.710659898477157","0","197","3.34903060839054e-09"
"az063","az539","0.518312993763489","0.72700296735905","0","337","0"
"az063","az543","0.593905795612533","0.72","0","350","2.22044604925031e-16"
"az063","az547","0.638679592618697","0.725714285714286","0","350","0"
"az063","az548","0.623965473999814","0.738675958188153","0","287","6.66133814775094e-16"
"az063","az563","0.64820594804648","0.745714285714286","0","350","0"
"az063","ca051","0.527411903777747","0.7","0","350","7.23865412055602e-14"
"az063","co066","0.609536151760365","0.774285714285714","0.00285714285714286","350","0"
"az063","nm030","0.556886718574586","0.7","0.00285714285714286","350","7.23865412055602e-14"
"az063","nm031","0.577358165417435","0.711428571428571","0","350","2.66453525910038e-15"
"az063","nv506","0.582723892753281","0.7","0","350","7.23865412055602e-14"
"az063","ut021","0.730361735020509","0.771428571428571","0","350","0"
"az063","ut022","0.641430555368782","0.748571428571429","0","350","0"
"az063","ut024","0.570022280633326","0.702857142857143","0","350","3.19744231092045e-14"
"az063","ut507","0.580449819294247","0.737752161383285","0","347","0"
"az063","ut509","0.588499166175187","0.737142857142857","0.00285714285714286","350","0"
"az063","ut513","0.606671516465083","0.737142857142857","0","350","0"
"az063","ut514","0.604758423446822","0.737142857142857","0","350","0"
"az063","ut515","0.71275799110056","0.762857142857143","0","350","0"
"az063","ut518","0.601379153033437","0.72","0","350","2.22044604925031e-16"
"az063","ut520","0.656714688708783","0.702857142857143","0","350","3.19744231092045e-14"
"az063","ut529","0.578048520248804","0.7","0","350","7.23865412055602e-14"
"az066","az023","0.576411107931474","0.72680412371134","0.00171821305841924","582","0"
"az066","az030","0.598121637045635","0.746212121212121","0","264","1.33226762955019e-15"
"az066","az032","0.567901185862632","0.706395348837209","0.00290697674418605","344","1.90958360235527e-14"
"az066","az047","0.524133330103758","0.705989110707804","0","551","0"
"az066","az049","0.682239060229342","0.784200385356455","0","519","0"
"az066","az050","0.644912464713894","0.715625","0.003125","320","1.22124532708767e-14"
"az066","az052","0.600963400057666","0.730897009966777","0","301","1.11022302462516e-15"
"az066","az063","0.589476449735745","0.72","0","350","2.22044604925031e-16"
"az066","az069","0.634592623935944","0.771117166212534","0.00272479564032698","367","0"
"az066","az071","0.524073273300878","0.710622710622711","0","273","3.39994699061208e-12"
"az066","az072","0.693572984867737","0.784741144414169","0.00272479564032698","367","0"
"az066","az077","0.598962321955087","0.756923076923077","0","325","0"
"az066","az079","0.544360103682967","0.744827586206897","0","290","0"
"az066","az080","0.634760003961232","0.772357723577236","0.002710027100271","369","0"
"az066","az081","0.693177724947782","0.833333333333333","0","366","0"
"az066","az082","0.524270518839632","0.712095400340716","0.00340715502555366","587","0"
"az066","az084","0.704098873464335","0.788732394366197","0.00603621730382294","497","0"
"az066","az085","0.570190878098404","0.729131175468484","0","587","0"
"az066","az087","0.554402276321804","0.73876404494382","0","356","0"
"az066","az088","0.616740981679088","0.746527777777778","0","288","0"
"az066","az089","0.542834394839833","0.722371967654987","0","371","0"
"az066","az090","0.616810932396809","0.77247191011236","0.00280898876404494","356","0"
"az066","az091","0.637302381274267","0.758992805755396","0.00359712230215827","278","0"
"az066","az098","0.585095108193453","0.717868338557994","0","319","7.105427357601e-15"
"az066","az100","0.645865471839034","0.724025974025974","0","308","3.77475828372553e-15"
"az066","az104","0.530047411227165","0.710455764075067","0","373","4.44089209850063e-16"
"az066","az106","0.506511580094314","0.755298651252408","0","519","0"
"az066","az129","0.547433524076195","0.731958762886598","0.00206185567010309","485","0"
"az066","az139","0.672646060723543","0.780979827089337","0.00288184438040346","347","0"
"az066","az143","0.517050744808144","0.728395061728395","0","324","2.22044604925031e-16"
"az066","az144","0.559512877882825","0.709876543209877","0.00205761316872428","486","0"
"az066","az502","0.557484508772345","0.747863247863248","0","234","3.37507799486048e-14"
"az066","az517","0.646460845040851","0.735905044510386","0","337","0"
"az066","az521","0.585933869506911","0.745803357314149","0","417","0"
"az066","az523","0.619004914317379","0.737827715355805","0","267","7.7715611723761e-15"
"az066","az535","0.634436541936403","0.700507614213198","0","197","1.81765644757803e-08"
"az066","az538","0.605444867561585","0.723905723905724","0","297","1.17683640610267e-14"
"az066","az539","0.561908427495604","0.747774480712166","0","337","0"
"az066","az543","0.540731736432432","0.735694822888283","0","367","0"
"az066","az547","0.605073500953142","0.744058500914077","0","547","0"
"az066","az548","0.665484955856443","0.721254355400697","0","287","6.55031584528842e-14"
"az066","az563","0.514593838498222","0.726851851851852","0","432","0"
"az066","co049","0.578683362512673","0.753086419753086","0","324","0"
"az066","co066","0.50105996926567","0.713725490196078","0.00196078431372549","510","0"
"az066","co067","0.54644956811321","0.735945485519591","0","587","0"
"az066","co076","0.611804145691714","0.733102253032929","0","577","0"
"az066","co509","0.585008108060609","0.72572402044293","0","587","0"
"az066","co582","0.546193638658235","0.751256281407035","0","398","0"
"az066","co600","0.568778536880164","0.730858468677494","0","431","0"
"az066","co610","0.57836715114934","0.766609880749574","0.00170357751277683","587","0"
"az066","co626","0.587347657451766","0.740041928721174","0","477","0"
"az066","co629","0.517172119033674","0.737649063032368","0","587","0"
"az066","co638","0.539133772148847","0.765586034912718","0","401","0"
"az066","co647","0.597613732335869","0.734241908006814","0","587","0"
"az066","nm007","0.501381305487817","0.716911764705882","0","272","8.37996338987068e-13"
"az066","nm010","0.528122265082693","0.700996677740864","0.00664451827242525","301","3.07354142137228e-12"
"az066","nm021","0.582850234530625","0.742718446601942","0.00242718446601942","412","0"
"az066","nm022","0.575730608840187","0.726384364820847","0","307","2.22044604925031e-15"
"az066","nm023","0.62794428822815","0.752551020408163","0","392","0"
"az066","nm024","0.641708578241862","0.768518518518518","0.00308641975308642","324","0"
"az066","nm029","0.637379472674375","0.760752688172043","0","372","0"
"az066","nm030","0.639200148396609","0.758992805755396","0.00539568345323741","556","0"
"az066","nm031","0.644728009106151","0.779141104294479","0","489","0"
"az066","nm032","0.575593718449546","0.756838905775076","0","329","0"
"az066","nm053","0.541478443315072","0.757396449704142","0.0029585798816568","338","0"
"az066","nm055","0.604538788977888","0.766756032171582","0","373","0"
"az066","nm501","0.520439811793383","0.7","0","240","5.76323877510276e-10"
"az066","nm520","0.515893877580835","0.723653395784543","0.00234192037470726","427","0"
"az066","nm537","0.586141667926612","0.748110831234257","0","397","0"
"az066","nm545","0.569314192559998","0.705314009661836","0","207","3.46478579160703e-09"
"az066","nm555","0.570340453187921","0.707988980716253","0","363","2.22044604925031e-15"
"az066","nv057","0.523203875277944","0.700729927007299","0.0024330900243309","411","4.44089209850063e-16"
"az066","ut020","0.669975959639229","0.756704980842912","0.00574712643678161","522","0"
"az066","ut021","0.65470596135351","0.788557213930348","0","402","0"
"az066","ut022","0.59382119765857","0.781124497991968","0","498","0"
"az066","ut024","0.559369962721596","0.724020442930153","0","587","0"
"az066","ut517","0.56786128076053","0.708163265306123","0","490","0"
"az066","ut518","0.565351401447391","0.7","0","460","0"
"az066","ut520","0.608048455968056","0.736453201970443","0","406","0"
"az069","az047","0.502436009350338","0.724043715846995","0.00273224043715847","366","0"
"az069","az049","0.675845421887593","0.762295081967213","0.00273224043715847","366","0"
"az069","az052","0.575902641002178","0.710963455149502","0.00332225913621262","301","2.4757973449141e-13"
"az069","az066","0.634592623935944","0.771117166212534","0.00272479564032698","367","0"
"az069","az072","0.710869877634211","0.789757412398922","0.00539083557951483","371","0"
"az069","az077","0.69638870940622","0.78419452887538","0.00303951367781155","329","0"
"az069","az079","0.598526872655336","0.77891156462585","0.00340136054421769","294","0"
"az069","az080","0.640824804775337","0.722371967654987","0.00539083557951483","371","0"
"az069","az081","0.671165080536667","0.775675675675676","0.0027027027027027","370","0"
"az069","az084","0.6314712299003","0.754716981132076","0.00539083557951483","371","0"
"az069","az088","0.511916778212886","0.729452054794521","0.00342465753424658","292","4.44089209850063e-15"
"az069","az089","0.649033316073663","0.711590296495957","0.00269541778975741","371","4.44089209850063e-16"
"az069","az090","0.738624621567295","0.786111111111111","0.00555555555555556","360","0"
"az069","az106","0.525738386444822","0.725067385444744","0.00269541778975741","371","0"
"az069","az139","0.699397490665042","0.794871794871795","0.0056980056980057","351","0"
"az069","az143","0.559945362685881","0.722560975609756","0.00304878048780488","328","6.66133814775094e-16"
"az069","az517","0.534658525101767","0.741935483870968","0.00293255131964809","341","0"
"az069","az518","0.613711482524734","0.70392749244713","0.00302114803625378","331","1.16795462190566e-13"
"az069","az521","0.563470864941432","0.722371967654987","0.00269541778975741","371","0"
"az069","az523","0.657158272131868","0.738007380073801","0.003690036900369","271","4.66293670342566e-15"
"az069","az535","0.549349577731457","0.701492537313433","0.00497512437810945","201","1.10806417374931e-08"
"az069","az538","0.601319936029542","0.744186046511628","0.00332225913621262","301","0"
"az069","az547","0.622509063250246","0.749326145552561","0.00269541778975741","371","0"
"az069","az548","0.552226229191582","0.701030927835051","0.00343642611683849","291","6.95088431257318e-12"
"az069","nm021","0.604520905312896","0.716981132075472","0.00539083557951483","371","0"
"az069","nm029","0.71969937892437","0.78167115902965","0.00269541778975741","371","0"
"az069","nm030","0.647438618903703","0.757412398921833","0.00539083557951483","371","0"
"az069","nm031","0.696353523069821","0.77088948787062","0.00269541778975741","371","0"
"az069","nm032","0.602417427364847","0.777777777777778","0.003003003003003","333","0"
"az069","nm033","0.614949850874997","0.714285714285714","0.00539083557951483","371","2.22044604925031e-16"
"az069","nm053","0.565593619048178","0.751461988304094","0.00584795321637427","342","0"
"az069","nm055","0.577673593889733","0.722371967654987","0.00269541778975741","371","0"
"az069","ut020","0.618009604066355","0.722371967654987","0.00539083557951483","371","0"
"az069","ut021","0.65335663327878","0.76010781671159","0.00269541778975741","371","0"
"az069","ut022","0.592584505036702","0.754716981132076","0.00269541778975741","371","0"
"az069","ut024","0.573267407702627","0.702702702702703","0.0027027027027027","370","6.21724893790088e-15"
"az071","az050","0.511836662904508","0.710622710622711","0.00366300366300366","273","3.39994699061208e-12"
"az071","az066","0.524073273300878","0.710622710622711","0","273","3.39994699061208e-12"
"az071","az081","0.515754663804744","0.728937728937729","0","273","3.86357612569554e-14"
"az071","az084","0.515921665374323","0.714285714285714","0.00366300366300366","273","1.42952316650735e-12"
"az071","az087","0.516576772844367","0.721611721611722","0","273","2.42028619368284e-13"
"az071","az088","0.532874615618981","0.710622710622711","0","273","3.39994699061208e-12"
"az071","az523","0.560290339873395","0.71969696969697","0","264","9.38138455808257e-13"
"az071","az539","0.501641801080385","0.728937728937729","0","273","3.86357612569554e-14"
"az071","az547","0.506156084024453","0.717948717948718","0","273","5.92415005939984e-13"
"az071","az554","0.595446866916454","0.706959706959707","0","273","7.97073518299385e-12"
"az072","az030","0.608044002828131","0.715909090909091","0.00378787878787879","264","2.27950991416037e-12"
"az072","az032","0.563110558983704","0.712209302325581","0.00581395348837209","344","3.5527136788005e-15"
"az072","az047","0.527446852880149","0.710382513661202","0.00273224043715847","366","8.88178419700125e-16"
"az072","az049","0.733415400652935","0.800546448087432","0.00273224043715847","366","0"
"az072","az050","0.641078010571952","0.734375","0.00625","320","0"
"az072","az052","0.639580769619073","0.724252491694352","0.00332225913621262","301","7.105427357601e-15"
"az072","az066","0.693572984867737","0.784741144414169","0.00272479564032698","367","0"
"az072","az069","0.710869877634211","0.789757412398922","0.00539083557951483","371","0"
"az072","az077","0.637720169155496","0.765957446808511","0.00303951367781155","329","0"
"az072","az079","0.660388274928765","0.731292517006803","0.00340136054421769","294","2.22044604925031e-15"
"az072","az080","0.777462271651126","0.754716981132076","0.00539083557951483","371","0"
"az072","az081","0.692214302966045","0.808108108108108","0.0027027027027027","370","0"
"az072","az083","0.673517965953652","0.714285714285714","0.00269541778975741","371","2.22044604925031e-16"
"az072","az084","0.723666478936663","0.76010781671159","0.00539083557951483","371","0"
"az072","az087","0.545822327162492","0.722222222222222","0.00277777777777778","360","0"
"az072","az088","0.610447161468031","0.726027397260274","0.00342465753424658","292","1.11022302462516e-14"
"az072","az089","0.703619769612221","0.749326145552561","0.00269541778975741","371","0"
"az072","az090","0.793554616657399","0.816666666666667","0.00555555555555556","360","0"
"az072","az091","0.612390125988429","0.74468085106383","0.00709219858156028","282","2.22044604925031e-16"
"az072","az098","0.672133725729292","0.712074303405573","0.00309597523219814","323","2.48689957516035e-14"
"az072","az100","0.60144985953888","0.711538461538462","0.00320512820512821","312","7.83817455385361e-14"
"az072","az106","0.529431860042082","0.733153638814016","0.00269541778975741","371","0"
"az072","az109","0.538555682994793","0.700808625336927","0.00269541778975741","371","1.02140518265514e-14"
"az072","az127","0.547756326576465","0.716981132075472","0.00269541778975741","371","0"
"az072","az129","0.530356129666346","0.716981132075472","0.00539083557951483","371","0"
"az072","az135","0.588220224340464","0.708894878706199","0.00269541778975741","371","8.88178419700125e-16"
"az072","az139","0.723850211056194","0.800569800569801","0.0056980056980057","351","0"
"az072","az143","0.579929482572939","0.710365853658537","0.00304878048780488","328","2.53130849614536e-14"
"az072","az144","0.562097103977117","0.703504043126685","0.00269541778975741","371","4.44089209850063e-15"
"az072","az502","0.511768941719874","0.722222222222222","0.00427350427350427","234","1.05573327857655e-11"
"az072","az517","0.577615925489449","0.747800586510264","0.00293255131964809","341","0"
"az072","az521","0.673912046430915","0.738544474393531","0.00269541778975741","371","0"
"az072","az523","0.653884335863774","0.760147601476015","0.003690036900369","271","0"
"az072","az538","0.698659181379902","0.774086378737541","0.00332225913621262","301","0"
"az072","az543","0.661753127588156","0.746630727762803","0.00269541778975741","371","0"
"az072","az547","0.645502401601962","0.776280323450135","0.00269541778975741","371","0"
"az072","az548","0.656732649239228","0.711340206185567","0.00343642611683849","291","5.57998092176604e-13"
"az072","co049","0.503594445801487","0.728395061728395","0.00308641975308642","324","2.22044604925031e-16"
"az072","co066","0.650042046998247","0.700808625336927","0.00539083557951483","371","1.02140518265514e-14"
"az072","co067","0.506188338361104","0.725067385444744","0.00269541778975741","371","0"
"az072","co557","0.558609727452377","0.703470031545741","0.00315457413249211","317","4.31210622764411e-13"
"az072","co582","0.502412295922852","0.711590296495957","0.00269541778975741","371","4.44089209850063e-16"
"az072","co600","0.537000672052971","0.722371967654987","0.00269541778975741","371","0"
"az072","co610","0.590525486351322","0.743935309973046","0.00539083557951483","371","0"
"az072","co629","0.526365806604802","0.708894878706199","0.00269541778975741","371","8.88178419700125e-16"
"az072","nm021","0.662282996802909","0.768194070080862","0.00539083557951483","371","0"
"az072","nm023","0.598065592415528","0.725067385444744","0.00269541778975741","371","0"
"az072","nm024","0.655235820644977","0.73780487804878","0.00609756097560976","328","0"
"az072","nm029","0.749811196569449","0.792452830188679","0.00269541778975741","371","0"
"az072","nm030","0.651964376075232","0.76010781671159","0.00539083557951483","371","0"
"az072","nm031","0.700785354532659","0.77088948787062","0.00269541778975741","371","0"
"az072","nm032","0.55507160270159","0.735735735735736","0.003003003003003","333","0"
"az072","nm051","0.501795117730876","0.707746478873239","0.00352112676056338","284","2.52309284576313e-12"
"az072","nm052","0.552629983437338","0.705705705705706","0.003003003003003","333","6.01740879346835e-14"
"az072","nm053","0.545762808890174","0.733918128654971","0.00584795321637427","342","0"
"az072","nm055","0.542761376798398","0.741239892183288","0.00269541778975741","371","0"
"az072","nm061","0.526879592932607","0.733096085409253","0.00355871886120996","281","5.55111512312578e-15"
"az072","nm520","0.592277286336624","0.730458221024259","0.00269541778975741","371","0"
"az072","nm537","0.650386954675619","0.746630727762803","0.00269541778975741","371","0"
"az072","nm551","0.535561381011352","0.719557195571956","0.003690036900369","271","4.87609952415369e-13"
"az072","nm557","0.555547072992153","0.706199460916442","0.00269541778975741","371","1.99840144432528e-15"
"az072","nm558","0.578480258105388","0.70125786163522","0.00314465408805031","318","7.07878200501e-13"
"az072","nm587","0.523734684743661","0.706199460916442","0.00539083557951483","371","1.99840144432528e-15"
"az072","ut020","0.639977325510518","0.76010781671159","0.00539083557951483","371","0"
"az072","ut021","0.743122581971727","0.787061994609164","0.00269541778975741","371","0"
"az072","ut022","0.594355348117865","0.749326145552561","0.00269541778975741","371","0"
"az072","ut024","0.598370202076667","0.727027027027027","0.0027027027027027","370","0"
"az072","ut517","0.54121112277165","0.706199460916442","0.00269541778975741","371","1.99840144432528e-15"
"az072","ut518","0.568587085602285","0.706199460916442","0.00269541778975741","371","1.99840144432528e-15"
"az072","ut520","0.578376803013169","0.706199460916442","0.00269541778975741","371","1.99840144432528e-15"
"az072","ut524","0.597068562816764","0.719676549865229","0.00269541778975741","371","0"
"az077","az030","0.579131344012912","0.734848484848485","0","264","2.30926389122033e-14"
"az077","az032","0.507393549877023","0.745341614906832","0.0031055900621118","322","0"
"az077","az043","0.606971534532307","0.731147540983607","0","305","6.66133814775094e-16"
"az077","az049","0.724008148904999","0.790123456790123","0","324","0"
"az077","az052","0.636423829735405","0.714285714285714","0","301","1.0413891970984e-13"
"az077","az066","0.598962321955087","0.756923076923077","0","325","0"
"az077","az069","0.69638870940622","0.78419452887538","0.00303951367781155","329","0"
"az077","az072","0.637720169155496","0.765957446808511","0.00303951367781155","329","0"
"az077","az079","0.828408740197982","0.870748299319728","0","294","0"
"az077","az081","0.554716388891882","0.756838905775076","0","329","0"
"az077","az084","0.567757134371936","0.735562310030395","0.00303951367781155","329","0"
"az077","az088","0.559890220246638","0.756849315068493","0","292","0"
"az077","az089","0.719807052847136","0.817629179331307","0","329","0"
"az077","az090","0.60925207326578","0.753799392097264","0.00303951367781155","329","0"
"az077","az104","0.500016195278332","0.714285714285714","0","329","7.54951656745106e-15"
"az077","az135","0.5101829712478","0.717325227963526","0","329","3.10862446895044e-15"
"az077","az139","0.564731823282135","0.74468085106383","0.00303951367781155","329","0"
"az077","az143","0.608321234468309","0.713414634146341","0","328","1.06581410364015e-14"
"az077","az144","0.551227916072898","0.732522796352584","0","329","0"
"az077","az502","0.569348277973433","0.739316239316239","0","234","2.4491519923231e-13"
"az077","az517","0.611389709481489","0.741641337386018","0","329","0"
"az077","az518","0.587900472150911","0.720364741641337","0","329","1.33226762955019e-15"
"az077","az521","0.534597173569811","0.747720364741641","0","329","0"
"az077","az523","0.882347214699676","0.918819188191882","0","271","0"
"az077","az533","0.571759704103899","0.74468085106383","0","329","0"
"az077","az535","0.539640964418036","0.736318407960199","0","201","2.07305284050108e-11"
"az077","az538","0.632124809457851","0.774086378737541","0","301","0"
"az077","az547","0.672325076084449","0.78419452887538","0","329","0"
"az077","co067","0.575214082486228","0.747720364741641","0","329","0"
"az077","co076","0.614569400754446","0.708206686930091","0","329","4.2410519540681e-14"
"az077","co610","0.62073983580834","0.747720364741641","0.00303951367781155","329","0"
"az077","co626","0.521549012093028","0.70516717325228","0","329","9.85878045867139e-14"
"az077","co629","0.505640126189609","0.70516717325228","0","329","9.85878045867139e-14"
"az077","co638","0.580954950571868","0.738601823708207","0","329","0"
"az077","nm007","0.608665989185704","0.716911764705882","0","272","8.37996338987068e-13"
"az077","nm010","0.635797389551334","0.707641196013289","0.00664451827242525","301","5.80868686483882e-13"
"az077","nm021","0.63270701026697","0.717325227963526","0","329","3.10862446895044e-15"
"az077","nm023","0.611418047113694","0.729483282674772","0","329","0"
"az077","nm029","0.695429095210781","0.753799392097264","0","329","0"
"az077","nm030","0.658593346226728","0.74468085106383","0.00303951367781155","329","0"
"az077","nm031","0.651409330779748","0.753799392097264","0","329","0"
"az077","nm032","0.512332356108299","0.747720364741641","0","329","0"
"az077","nm055","0.557059499183685","0.726443768996961","0","329","2.22044604925031e-16"
"az077","nm061","0.515723184623122","0.725978647686833","0","281","3.5527136788005e-14"
"az077","nm537","0.522830862873118","0.702127659574468","0","329","2.25819363208757e-13"
"az077","ut020","0.629305387075053","0.762917933130699","0.00303951367781155","329","0"
"az077","ut021","0.635764479718278","0.741641337386018","0","329","0"
"az077","ut022","0.590396595189102","0.723404255319149","0","329","4.44089209850063e-16"
"az077","ut024","0.611607165046513","0.734756097560976","0","328","0"
"az077","ut517","0.579350631942911","0.720364741641337","0","329","1.33226762955019e-15"
"az077","ut518","0.564010423044555","0.735562310030395","0","329","0"
"az077","ut520","0.56844858010913","0.74468085106383","0","329","0"
"az077","ut524","0.603780531117003","0.726443768996961","0","329","2.22044604925031e-16"
"az079","az023","0.572929465525811","0.701754385964912","0","285","9.62430135587056e-12"
"az079","az030","0.542340199254067","0.71969696969697","0","264","9.38138455808257e-13"
"az079","az032","0.519415532752771","0.728222996515679","0.00348432055749129","287","1.04360964314765e-14"
"az079","az043","0.542177752361957","0.704861111111111","0","288","3.5704772471945e-12"
"az079","az049","0.697609670255508","0.782006920415225","0","289","0"
"az079","az050","0.605358874863849","0.70242214532872","0.00346020761245675","289","5.88729065498228e-12"
"az079","az063","0.584222345184597","0.7","0","290","9.64162083505471e-12"
"az079","az066","0.544360103682967","0.744827586206897","0","290","0"
"az079","az069","0.598526872655336","0.77891156462585","0.00340136054421769","294","0"
"az079","az072","0.660388274928765","0.731292517006803","0.00340136054421769","294","2.22044604925031e-15"
"az079","az077","0.828408740197982","0.870748299319728","0","294","0"
"az079","az084","0.558360415505376","0.714285714285714","0.00340136054421769","294","2.00506278247303e-13"
"az079","az085","0.590607540471341","0.714285714285714","0","294","2.00506278247303e-13"
"az079","az088","0.546479573733537","0.753424657534247","0","292","0"
"az079","az089","0.75004627623713","0.782312925170068","0","294","0"
"az079","az090","0.627352408366545","0.744897959183674","0.00340136054421769","294","0"
"az079","az109","0.524792501360042","0.700680272108844","0","294","5.90594240179598e-12"
"az079","az135","0.500601415983955","0.724489795918367","0","294","1.37667655053519e-14"
"az079","az139","0.576800302526037","0.707482993197279","0.00340136054421769","294","1.11755049658768e-12"
"az079","az502","0.570932745854797","0.747863247863248","0","234","3.37507799486048e-14"
"az079","az517","0.549193045420952","0.707482993197279","0","294","1.11755049658768e-12"
"az079","az521","0.54027259391591","0.748299319727891","0","294","0"
"az079","az523","0.800269837331834","0.874538745387454","0","271","0"
"az079","az533","0.51504862929168","0.72108843537415","0","294","3.41948691584548e-14"
"az079","az535","0.508599892261419","0.72636815920398","0","201","1.37492461860234e-10"
"az079","az538","0.611159601252603","0.744897959183674","0","294","0"
"az079","az543","0.558976728521774","0.707482993197279","0","294","1.11755049658768e-12"
"az079","az547","0.624267642489089","0.795918367346939","0","294","0"
"az079","co076","0.529260906325877","0.707482993197279","0","294","1.11755049658768e-12"
