"series_a","series_b","r","sgc","ssgc","overlap","p","distance_m"
"IA020","IA024","0.644714653748154","0.720858895705521","0.00613496932515337","326","1.55431223447522e-15","55080.25058492"
"IA020","IA025","0.513445824610841","0.733128834355828","0","326","0","45251.4431708"
"IA020","IA027","0.525106930874325","0.711864406779661","0","295","3.39284156325448e-13","84557.62707174"
"IA021","IA002","0.501096105321898","0.773462783171521","0","309","0","122386.15994794"
"IA021","IA003","0.504004923927535","0.740601503759398","0.0037593984962406","266","4.21884749357559e-15","182479.6182746"
"IA021","IA004","0.562099692168894","0.715953307392996","0.00389105058365759","257","4.39093206239249e-12","218410.46337401"
"IA021","IA006","0.526269336773951","0.718518518518519","0","135","3.81606364951992e-07","246744.84249016"
"IA021","IA020","0.565943673616603","0.769938650306748","0","326","0","4747.63588596"
"IA021","IA023","0.665681676731434","0.79559748427673","0.00314465408805031","318","0","34519.21302843"
"IA021","IA024","0.650030856975046","0.743119266055046","0.00611620795107034","327","0","57820.43383166"
"IA021","IA026","0.556962163114869","0.78169014084507","0","284","0","84549.50305403"
"IA021","IA027","0.509519281331362","0.756756756756757","0","296","0","79814.40465845"
"IA023","IA001","0.516015927521694","0.716","0.008","250","8.46078762606339e-12","202067.19458209"
"IA023","IA002","0.589325058959888","0.737864077669903","0.00323624595469256","309","0","153832.83162428"
"IA023","IA004","0.633222367689685","0.727626459143969","0.00778210116731518","257","2.91544566266566e-13","246428.49324265"
"IA023","IA005","0.546602860700072","0.767772511848341","0","211","7.32747196252603e-15","197130.94024149"
"IA023","IA006","0.638491246584274","0.748148148148148","0","135","8.09626166109467e-09","263881.57335517"
"IA023","IA020","0.58867000221188","0.719242902208202","0.00315457413249211","317","5.77315972805081e-15","39250.66907364"
"IA023","IA021","0.665681676731434","0.79559748427673","0.00314465408805031","318","0","34519.21302843"
"IA023","IA024","0.694897115158012","0.751572327044025","0.00943396226415094","318","0","81602.43654325"
"IA023","IA026","0.672237610443856","0.77112676056338","0.00352112676056338","284","0","50093.68230614"
"IA023","IA027","0.632228773983344","0.763513513513513","0.00337837837837838","296","0","45353.18897402"
"IA024","IA002","0.585942975778068","0.73462783171521","0.00647249190938511","309","2.22044604925031e-16","78154.55738223"
"IA024","IA003","0.507062399570582","0.74812030075188","0.0075187969924812","266","6.66133814775094e-16","186903.36114717"
"IA024","IA004","0.637105831517926","0.78988326848249","0.00778210116731518","257","0","231847.860506"
"IA024","IA005","0.538305748875613","0.710900473933649","0.004739336492891","211","8.95443497128667e-10","224565.16315289"
"IA024","IA006","0.577664680398238","0.718518518518519","0.00740740740740741","135","3.81606364951992e-07","281312.02349034"
"IA024","IA020","0.644714653748154","0.720858895705521","0.00613496932515337","326","1.55431223447522e-15","55080.25058492"
"IA024","IA021","0.650030856975046","0.743119266055046","0.00611620795107034","327","0","57820.43383166"
"IA024","IA023","0.694897115158012","0.751572327044025","0.00943396226415094","318","0","81602.43654325"
"IA024","IA025","0.555804325288674","0.744927536231884","0.00579710144927536","345","0","40945.56466614"
"IA024","IA026","0.603292491265494","0.73943661971831","0.00704225352112676","284","6.66133814775094e-16","126786.74049147"
"IA024","IA027","0.60491948844591","0.722972972972973","0.00675675675675676","296","1.68753899743024e-14","122317.39361328"
"IA025","IA003","0.513136589763989","0.732075471698113","0.00377358490566038","265","4.15223411209809e-14","148766.59538929"
"IA025","IA004","0.542523655325721","0.73046875","0.00390625","256","1.64313007644523e-13","191938.90841387"
"IA025","IA005","0.506424568689451","0.728571428571429","0","210","3.48121531601464e-11","186207.26518328"
"IA025","IA006","0.583051656112938","0.718518518518519","0","135","3.81606364951992e-07","241002.37245417"
"IA025","IA020","0.513445824610841","0.733128834355828","0","326","0","45251.4431708"
"IA025","IA024","0.555804325288674","0.744927536231884","0.00579710144927536","345","0","40945.56466614"
"IA025","IA026","0.53564878412914","0.735915492957746","0","284","1.77635683940025e-15","133879.00335164"
"IA026","IA002","0.528414841805729","0.71830985915493","0","284","1.86517468137026e-13","202260.54988986"
"IA026","IA003","0.520716885382289","0.71969696969697","0.00378787878787879","264","9.38138455808257e-13","259078.50868467"
"IA026","IA004","0.600544539562328","0.705882352941177","0.00392156862745098","255","4.85371742797724e-11","287634.37968901"
"IA026","IA005","0.549254860918817","0.746411483253589","0","209","1.04338759854272e-12","221960.28988923"
"IA026","IA006","0.566644310893642","0.746268656716418","0","134","1.18735712373308e-08","291171.39360612"
"IA026","IA021","0.556962163114869","0.78169014084507","0","284","0","84549.50305403"
"IA026","IA023","0.672237610443856","0.77112676056338","0.00352112676056338","284","0","50093.68230614"
"IA026","IA024","0.603292491265494","0.73943661971831","0.00704225352112676","284","6.66133814775094e-16","126786.74049148"
"IA026","IA025","0.53564878412914","0.735915492957746","0","284","1.77635683940025e-15","133879.00335164"
"IA026","IA027","0.703621952547082","0.848591549295775","0","284","0","4741.30198138"
"IA026","IL008","0.53597536636825","0.707746478873239","0","284","2.52309284576313e-12","440256.31869566"
"IA027","IA020","0.525106930874325","0.711864406779661","0","295","3.39284156325448e-13","84557.62707174"
"IA027","IA021","0.509519281331362","0.756756756756757","0","296","0","79814.40465845"
"IA027","IA023","0.632228773983344","0.763513513513513","0.00337837837837838","296","0","45353.18897402"
"IA027","IA024","0.60491948844591","0.722972972972973","0.00675675675675676","296","1.68753899743024e-14","122317.39361328"
"IA027","IA026","0.703621952547082","0.848591549295775","0","284","0","4741.30198138"
"IA030","IA001","0.616598443443586","0.804","0.004","250","0","36016.83940204"
"IA030","IA006","0.543556409041202","0.681481481481481","0","135","2.473013618709e-05","113852.34799912"
"IA030","IA015","0.504328274371925","0.78099173553719","0","242","0","36016.83940204"
"IA030","IA032","0.648163895454066","0.795539033457249","0","269","0","7783.65558142"
"IA032","IA001","0.621988576408019","0.788","0.004","250","0","37062.78539655"
"IA032","IA004","0.50159183124712","0.7109375","0.00390625","256","1.47846179743283e-11","208885.08776096"
"IA032","IA005","0.560631721825251","0.723809523809524","0","210","8.77855566017161e-11","94016.56482633"
"IA032","IA006","0.703591232523339","0.711111111111111","0","135","9.30573029744863e-07","121318.23655094"
"IA032","IA015","0.568237239599475","0.735537190082645","0","242","2.33368879776208e-13","37062.78539655"
"IA032","IA030","0.648163895454066","0.795539033457249","0","269","0","7783.65558142"
"ID002","ID003","0.589056346290186","0.771604938271605","0","162","4.71400696255841e-12","84831.42878654"
"ID002","OR029","0.524587366182634","0.713815789473684","0.00328947368421053","304","8.92619311798626e-14","220172.43534315"
"ID002","OR031","0.524921893236183","0.703947368421053","0","304","1.14463993838854e-12","288868.13887258"
"ID002","OR032","0.565071388307945","0.713815789473684","0.00328947368421053","304","8.92619311798626e-14","281433.69510479"
"ID002","OR033","0.50540035365979","0.697368421052632","0","304","5.882183629069e-12","323231.81734086"
"ID002","OR035","0.55485320206202","0.753289473684211","0.00328947368421053","304","0","238190.71756739"
"ID002","OR040","0.541354465308505","0.707641196013289","0.00332225913621262","301","5.80868686483882e-13","251505.2908472"
"ID002","WA015","0.51784268477618","0.6996699669967","0","303","3.62021523869771e-12","339933.72615469"
"ID002","WA059","0.537778595499847","0.713815789473684","0","304","8.92619311798626e-14","350237.37551969"
"ID003","ID002","0.589056346290186","0.771604938271605","0","162","4.71400696255841e-12","84831.42878654"
"ID003","OR029","0.515552898421819","0.728395061728395","0","162","6.10013928259434e-09","135434.76933714"
"ID003","OR031","0.525070748426688","0.728395061728395","0","162","6.10013928259434e-09","204141.93598139"
"ID003","OR032","0.505691426396073","0.660493827160494","0","162","4.39808929530994e-05","205701.1771293"
"ID003","OR033","0.513226369638312","0.691358024691358","0","162","1.10933690500303e-06","238405.05687101"
"ID003","OR035","0.506632176256885","0.709876543209877","0.00617283950617284","162","9.16305984421939e-08","153495.62497971"
"ID003","OR037","0.5732634939246","0.697530864197531","0","162","4.94808857665063e-07","155253.54510256"
"ID003","OR038","0.553184532243471","0.660493827160494","0","162","4.39808929530994e-05","163467.50673575"
"ID003","OR039","0.528751518029562","0.716049382716049","0","162","3.80396094623592e-08","219479.14295189"
"ID003","WA012","0.609337331035209","0.746913580246914","0","162","3.27023963464512e-10","42507.44808334"
"ID003","WA013","0.603012123313711","0.740740740740741","0","162","8.8845997225917e-10","115217.3200049"
"ID003","WA015","0.5300747009565","0.685185185185185","0","162","2.42846747289249e-06","296898.6763415"
"ID004","UT523","0.558036028822514","0.74375","0.00625","160","6.98439306390242e-10","376610.01297895"
"ID004","WY008","0.503451959712462","0.664414414414414","0.00225225225225225","444","4.24260626630257e-12","308156.57573778"
"ID005","ID014","0.549710755015396","0.70959595959596","0.00252525252525253","396","0","65593.56732241"
"ID006","CA073","0.507101729309222","0.713114754098361","0.00204918032786885","488","0","336132.4398235"
"ID006","NV060","0.513041332465081","0.741869918699187","0.00203252032520325","492","0","191295.17802374"
"ID006","NV061","0.552399049757986","0.739837398373984","0","492","0","132929.49639673"
"ID006","NV518","0.503127481732193","0.721544715447154","0.00203252032520325","492","0","191295.17802374"
"ID006","OR009","0.580313273312599","0.687755102040816","0.00204081632653061","490","0","229320.17241222"
"ID006","OR021","0.599032165878561","0.719334719334719","0","481","0","174331.73914873"
"ID006","OR063","0.564815435644247","0.733739837398374","0.00203252032520325","492","0","174331.73914873"
"ID011","MT112","0.505517946913075","0.710997442455243","0.0051150895140665","782","0","324428.73108885"
"ID014","ID005","0.549710755015396","0.70959595959596","0.00252525252525253","396","0","65593.56732241"
"IL001","IA003","0.553584608673234","0.728323699421965","0.00578034682080925","173","1.89853088805592e-09","301922.5784842"
"IL001","IA006","0.555454703776327","0.711111111111111","0","135","9.30573029744863e-07","178632.44626795"
"IL001","IL002","0.549040835948678","0.780346820809249","0","173","1.64535052249448e-13","0"
"IL001","IL008","0.583945829313533","0.751445086705202","0","173","3.72841757467768e-11","52335.45511027"
"IL001","IL009","0.522884169676215","0.716763005780347","0","173","1.18309531060845e-08","67999.54073838"
"IL002","IL001","0.549040835948678","0.780346820809249","0","173","1.64535052249448e-13","0"
"IL006","IL007","0.520070931653106","0.767295597484277","0.00628930817610063","159","1.57367452402468e-11","44745.62407571"
"IL007","IL006","0.520070931653106","0.767295597484277","0.00628930817610063","159","1.57367452402468e-11","44745.62407571"
"IL007","MO038","0.559460735594185","0.656626506024096","0","166","5.43742150778126e-05","265749.86954685"
"IL008","IA003","0.525232141466957","0.739622641509434","0.00377358490566038","265","6.21724893790088e-15","257399.60292441"
"IL008","IA004","0.56818307549092","0.734375","0.00390625","256","6.3726801613484e-14","205444.58950976"
"IL008","IA006","0.580253569212222","0.740740740740741","0","135","2.21501805786062e-08","149289.24073579"
"IL008","IA026","0.53597536636825","0.707746478873239","0","284","2.52309284576313e-12","440256.31869566"
"IL008","IL001","0.583945829313533","0.751445086705202","0","173","3.72841757467768e-11","52335.45511027"
"IL008","IL009","0.592058765787579","0.799319727891156","0","294","0","84059.61997573"
"IL008","IN001","0.557250293595715","0.663194444444444","0","288","3.04198226608321e-08","194493.38021585"
"IL009","IA004","0.552633164999437","0.7734375","0.00390625","256","0","285990.74937301"
"IL009","IA006","0.597161361157893","0.748148148148148","0","135","8.09626166109467e-09","232540.47430581"
"IL009","IL001","0.522884169676215","0.716763005780347","0","173","1.18309531060845e-08","67999.54073838"
"IL009","IL008","0.592058765787579","0.799319727891156","0","294","0","84059.61997573"
"IL009","IL011","0.535615657165294","0.714285714285714","0","294","2.00506278247303e-13","200669.25155528"
"IL011","IL009","0.535615657165294","0.714285714285714","0","294","2.00506278247303e-13","200669.25155527"
"IL013","IL014","0.544923995843212","0.748466257668712","0","326","0","20894.71927591"
"IL013","IL015","0.551575716764344","0.723214285714286","0","112","2.30618759933243e-06","42884.14386331"
"IL013","MO007","0.510805792465781","0.735294117647059","0","204","1.80055970133708e-11","109500.8610033"
"IL014","IL013","0.544923995843212","0.748466257668712","0","326","0","20894.71927591"
"IL015","IL013","0.551575716764344","0.723214285714286","0","112","2.30618759933243e-06","42884.14386331"
"IN001","IL008","0.557250293595715","0.663194444444444","0","288","3.04198226608321e-08","194493.38021585"
"INDI005","INDI007","0.561355256723241","0.725806451612903","0.00403225806451613","248","1.14375175996884e-12","10685.59507384"
"INDI007","INDI005","0.561355256723241","0.725806451612903","0.00403225806451613","248","1.14375175996884e-12","10685.59507384"
"ITAL024","AUST004","0.519400505849699","0.769021739130435","0.0217391304347826","368","0","85857.30153087"
"ITAL024","SWIT183","0.558473612096225","0.765027322404372","0.0273224043715847","183","7.4762418478258e-13","206327.80415244"
"ITAL024","SWIT185","0.523212810431769","0.747368421052632","0.0263157894736842","190","9.13735753726996e-12","177145.1799032"
"JAPA001","JAPA007","0.565907686963139","0.689814814814815","0","216","2.41358941721614e-08","1435.09256441"
"JAPA007","JAPA001","0.565907686963139","0.689814814814815","0","216","2.41358941721614e-08","1435.0925644"
"JAPA010","JAPA011","0.990785195730243","0.980645161290323","0","310","0","94411.81448863"
"JAPA011","JAPA010","0.990785195730243","0.980645161290323","0","310","0","94411.81448863"
"KS001","MO030","0.504144375172617","0.684","0.004","250","5.93457860631474e-09","132360.87790622"
"KS004","KS007","0.698864782723916","0.827868852459016","0","244","0","22239.01594693"
"KS004","KS010","0.509166462968165","0.692913385826772","0.0078740157480315","254","7.79400988193402e-10","58889.19479707"
"KS007","KS004","0.698864782723916","0.827868852459016","0","244","0","22239.01594693"
"KS007","KS010","0.599533362141088","0.741803278688525","0.00819672131147541","244","4.21884749357559e-14","37958.6969341"
"KS007","OK004","0.54039195990037","0.684426229508197","0.00409836065573771","244","8.32908519932118e-09","105012.64690084"
"KS007","OK007","0.567956398692814","0.655737704918033","0.00409836065573771","244","1.14224723879452e-06","155316.29658775"
"KS007","OK010","0.5419666759043","0.706730769230769","0.00480769230769231","208","2.47607312431342e-09","301165.94279445"
"KS007","OK016","0.517211337629096","0.71063829787234","0","235","1.06062048033095e-10","277248.72377732"
"KS010","AR024","0.54649776619731","0.673151750972763","0.0116731517509728","257","2.82957461905653e-08","180098.37108352"
"KS010","KS004","0.509166462968165","0.692913385826772","0.0078740157480315","254","7.79400988193402e-10","58889.19479707"
"KS010","KS007","0.599533362141088","0.741803278688525","0.00819672131147541","244","4.21884749357559e-14","37958.6969341"
"KS010","OK001","0.55490060848174","0.686046511627907","0.0116279069767442","258","2.27704433086728e-09","113309.63861501"
"KS010","OK004","0.505673365532215","0.726530612244898","0.0122448979591837","245","1.32627242521721e-12","83382.95515"
"KY002","KY004","0.556951185551478","0.725552050473186","0.0126182965299685","317","8.88178419700125e-16","0"
"KY004","KY002","0.556951185551478","0.725552050473186","0.0126182965299685","317","8.88178419700125e-16","0"
"KYRG002","KYRG005","0.512232414933344","0.699537750385208","0","649","0","0"
"KYRG002","KYRG007","0.595972447454131","0.731895223420647","0","649","0","0"
"KYRG005","KYRG002","0.512232414933344","0.699537750385208","0","649","0","0"
"KYRG005","KYRG007","0.593913468925424","0.748159057437408","0","679","0","0"
"KYRG007","KYRG002","0.595972447454131","0.731895223420647","0","649","0","0"
"KYRG007","KYRG005","0.593913468925424","0.748159057437408","0","679","0","0"
"LITH005","LITH007","0.586123676672668","0.733333333333333","0","120","3.18635546392443e-07","5559.75398673"
"LITH005","LITH008","0.613667695260822","0.708333333333333","0","120","5.0103319564343e-06","134138.21841893"
"LITH007","LITH005","0.586123676672668","0.733333333333333","0","120","3.18635546392443e-07","5559.75398673"
"LITH008","LITH005","0.613667695260822","0.708333333333333","0","120","5.0103319564343e-06","134138.21841893"
"MA002","NY001","0.513781415315398","0.618374558303887","0.0106007067137809","283","6.81262473503086e-05","180213.97054682"
"MA002","NY004","0.575106790284321","0.641304347826087","0.0072463768115942","276","2.6654377509594e-06","137362.97585503"
"MA002","NY006","0.609245642796677","0.685512367491166","0.00353356890459364","283","4.33111546627174e-10","137362.97585503"
"MA002","NY011","0.518803067420084","0.703180212014134","0.00353356890459364","283","8.14126543957627e-12","136766.39870064"
"MA002","PA011","0.540723338005969","0.681978798586572","0.00353356890459364","283","9.1994456496991e-10","253622.79329438"
"MA005","MA014","0.54614127351922","0.74235807860262","0.0393013100436681","229","2.21600515715181e-13","7997.14125924"
"MA014","MA005","0.54614127351922","0.74235807860262","0.0393013100436681","229","2.21600515715181e-13","7997.14125924"
"ME005","ME010","0.546630032083566","0.765","0.005","200","6.61692922676593e-14","45739.23804681"
"ME010","ME005","0.546630032083566","0.765","0.005","200","6.61692922676593e-14","45739.23804681"
"ME010","NH004","0.529127308132089","0.758389261744966","0.00671140939597315","298","0","67378.07706178"
"ME015","ME016","0.501501095919543","0.669354838709677","0","248","9.6069699084822e-08","17120.64497507"
"ME016","ME015","0.501501095919543","0.669354838709677","0","248","9.6069699084822e-08","17120.64497507"
"ME017","ME018","0.809124900911191","0.867507886435331","0.0157728706624606","317","0","0"
"ME018","ME017","0.809124900911191","0.867507886435331","0.0157728706624606","317","0","0"
"ME019","ME020","0.523015264121546","0.78169014084507","0","284","0","20151.65285232"
"ME020","ME019","0.523015264121546","0.78169014084507","0","284","0","20151.65285232"
"ME020","ME021","0.513476023831454","0.715254237288136","0","295","1.42330591756945e-13","116713.33510928"
"ME021","ME020","0.513476023831454","0.715254237288136","0","295","1.42330591756945e-13","116713.33510928"
"ME033","ME034","0.789229343890286","0.842105263157895","0","152","0","5616.23863152"
"ME033","ME035","0.815725020808132","0.830188679245283","0","106","1.05346842360632e-11","5047.0921491"
"ME034","ME033","0.789229343890286","0.842105263157895","0","152","0","5616.23863152"
"ME034","ME035","0.513324728608833","0.745283018867924","0","106","4.40225096376423e-07","10133.01599312"
"ME035","ME033","0.815725020808132","0.830188679245283","0","106","1.05346842360632e-11","5047.0921491"
"ME035","ME034","0.513324728608833","0.745283018867924","0","106","4.40225096376423e-07","10133.01599312"
"MEXI001","MEXI019","0.57302629002389","0.664864864864865","0","185","7.29792101750171e-06","90827.84868555"
"MEXI004","MEXI005","0.717148549116317","0.810089020771513","0","337","0","0"
"MEXI004","MEXI012","0.546038325974366","0.673469387755102","0","245","5.62118747104989e-08","155709.07751204"
"MEXI004","MEXI031","0.504525965340147","0.682857142857143","0","350","7.81552600415125e-12","180947.76194701"
"MEXI004","NM579","0.503083146547155","0.694767441860465","0","344","5.01820807130571e-13","377405.47549391"
"MEXI005","MEXI004","0.717148549116317","0.810089020771513","0","337","0","0"
"MEXI006","MEXI008","0.853663980410178","0.887399463806971","0.00268096514745308","373","0","0"
"MEXI006","MEXI009","0.904720720503465","0.915824915824916","0","297","0","47408.64354387"
"MEXI006","MEXI022","0.516265067672529","0.715817694369973","0","373","0","344785.25285864"
"MEXI006","MEXI023","0.563216514157641","0.71313672922252","0","373","2.22044604925031e-16","344785.25285864"
"MEXI008","MEXI006","0.853663980410178","0.887399463806971","0.00268096514745308","373","0","0"
"MEXI008","MEXI009","0.674054507092562","0.848484848484849","0.00336700336700337","297","0","47408.64354387"
"MEXI009","MEXI006","0.904720720503465","0.915824915824916","0","297","0","47408.64354387"
"MEXI009","MEXI008","0.674054507092562","0.848484848484849","0.00336700336700337","297","0","47408.64354387"
"MEXI009","MEXI022","0.591196668324288","0.727272727272727","0","297","4.66293670342566e-15","300014.50332446"
"MEXI009","MEXI023","0.643417436712743","0.723905723905724","0","297","1.17683640610267e-14","300014.50332446"
"MEXI011","AZ534","0.513834940218221","0.657142857142857","0","315","2.43274373978863e-08","218494.4095627"
"MEXI011","AZ537","0.517228477164995","0.673846153846154","0.00307692307692308","325","3.65451446882048e-10","227996.23060881"
"MEXI011","MEXI012","0.908478604030954","0.906122448979592","0","245","0","0"
"MEXI011","MEXI031","0.616311277916648","0.707462686567164","0","335","3.08642000845794e-14","29351.65747608"
"MEXI012","AZ040","0.531346208994602","0.653061224489796","0","245","1.6547776906517e-06","325688.69232477"
"MEXI012","AZ514","0.519682687723392","0.644897959183673","0","245","5.73247651880493e-06","416053.30035881"
"MEXI012","AZ519","0.510538440161584","0.661224489795918","0","245","4.48508248762636e-07","337202.68053155"
"MEXI012","AZ534","0.54322209241799","0.648979591836735","0","245","3.10424713978463e-06","218494.4095627"
"MEXI012","AZ537","0.537037148995696","0.677551020408163","0.00408163265306122","245","2.72530182865438e-08","227996.23060881"
"MEXI012","AZ557","0.526504225670589","0.685714285714286","0.00816326530612245","245","6.10788641886018e-09","349322.46051776"
"MEXI012","AZ558","0.508721432292467","0.657142857142857","0","245","8.68322808544875e-07","322858.42555594"
"MEXI012","AZ559","0.525359076919775","0.648979591836735","0.00816326530612245","245","3.10424713978463e-06","324789.60034373"
"MEXI012","MEXI004","0.546038325974366","0.673469387755102","0","245","5.62118747104989e-08","155709.07751204"
"MEXI012","MEXI011","0.908478604030954","0.906122448979592","0","245","0","0"
"MEXI012","MEXI018","0.548726405512599","0.751020408163265","0","245","3.99680288865056e-15","29886.07603304"
"MEXI012","MEXI028","0.542081380304265","0.73469387755102","0.00408163265306122","245","2.02504679691629e-13","206031.31430489"
"MEXI012","MEXI031","0.710243826351993","0.746938775510204","0","245","1.06581410364015e-14","29351.65747608"
"MEXI012","NM012","0.501400192173919","0.640816326530612","0","245","1.04210035114516e-05","375334.46116246"
"MEXI012","NM020","0.548038732224784","0.624489795918367","0","245","9.73325255908541e-05","291314.15575696"
"MEXI012","NM111","0.502680880323634","0.636734693877551","0.00408163265306122","245","1.86496525578228e-05","507711.30425384"
"MEXI014","MEXI016","0.580122404520579","0.708333333333333","0.0138888888888889","144","5.7330314384707e-07","4447.80318939"
"MEXI014","MEXI022","0.514955185345798","0.672297297297297","0.00675675675675676","296","3.05473313311211e-09","441828.25133274"
"MEXI014","MEXI023","0.511947717178925","0.679054054054054","0.00675675675675676","296","7.22300219635486e-10","441828.25133274"
"MEXI014","MEXI024","0.522592721757665","0.73015873015873","0.0158730158730159","126","2.37816798476231e-07","521304.58103924"
"MEXI014","TX001","0.53824524461458","0.679310344827586","0.00689655172413793","290","1.01463859536466e-09","75046.21853579"
"MEXI016","MEXI014","0.580122404520579","0.708333333333333","0.0138888888888889","144","5.7330314384707e-07","4447.80318939"
"MEXI018","AZ559","0.508264313441661","0.717325227963526","0.0060790273556231","329","3.10862446895044e-15","297885.71066758"
"MEXI018","MEXI012","0.548726405512599","0.751020408163265","0","245","3.99680288865056e-15","29886.07603304"
"MEXI018","MEXI031","0.515216840149615","0.735562310030395","0","329","0","12354.48218877"
"MEXI019","AZ023","0.555435026098579","0.647727272727273","0","176","8.86785829958825e-05","727874.19045693"
"MEXI019","AZ026","0.57941682426404","0.698324022346369","0","179","1.11573106753582e-07","432552.26675739"
"MEXI019","AZ029","0.56599785218077","0.674157303370786","0","178","3.3663975531617e-06","563041.35390031"
"MEXI019","AZ030","0.572082371485484","0.702247191011236","0","178","6.79049123597508e-08","584423.66659442"
"MEXI019","AZ032","0.623788634752943","0.696629213483146","0.00561797752808989","178","1.5482940374234e-07","529912.18904226"
"MEXI019","AZ049","0.634224442558267","0.716666666666667","0","180","6.10788641886018e-09","547672.106373"
"MEXI019","AZ050","0.609046956026136","0.727777777777778","0","180","9.84400561065968e-10","549055.54313894"
"MEXI019","AZ063","0.567241590389013","0.696132596685083","0","181","1.31037929840261e-07","608286.65234416"
"MEXI019","AZ077","0.570759260556584","0.67027027027027","0","185","3.62408983756168e-06","550817.66497427"
"MEXI019","AZ079","0.594774371382675","0.654054054054054","0","185","2.78066543561994e-05","547381.06858613"
"MEXI019","AZ085","0.540762633682036","0.650537634408602","0","186","4.02361868847567e-05","726782.98573276"
"MEXI019","AZ104","0.544176392269815","0.675675675675676","0","185","1.76261168727265e-06","575843.19717619"
"MEXI019","AZ109","0.537125923551322","0.708108108108108","0","185","1.50359651396315e-08","438942.82933465"
"MEXI019","AZ143","0.561002421069908","0.67741935483871","0","186","1.30261321684699e-06","521422.22237142"
"MEXI019","AZ144","0.51649406705248","0.661375661375661","0","189","9.11801690195446e-06","653560.64697305"
"MEXI019","AZ502","0.579471102843787","0.662921348314607","0","178","1.37833827220657e-05","569626.4222291"
"MEXI019","AZ517","0.603848212806318","0.68","0","200","3.5586299307333e-07","505280.6099351"
"MEXI019","AZ523","0.547810796158606","0.683417085427136","0","199","2.28115170974874e-07","550817.66497427"
"MEXI019","AZ538","0.532632741737423","0.685","0","200","1.67151057883785e-07","517389.25447233"
"MEXI019","AZ547","0.508639924418403","0.691542288557214","0","201","5.59885164896912e-08","546950.50670765"
"MEXI019","AZ548","0.587231052401085","0.715","0","200","1.19347176585904e-09","546950.50670765"
"MEXI019","CA051","0.599336345665066","0.668478260869565","0","184","4.86096261487212e-06","260425.67763998"
"MEXI019","CA089","0.517216744231533","0.641025641025641","0","195","8.19475720912344e-05","448702.2968136"
"MEXI019","CA513","0.535371905449476","0.659340659340659","0","182","1.71380134863508e-05","404933.21761793"
"MEXI019","CA542","0.516978760217506","0.682795698924731","0.00537634408602151","186","6.16415348986266e-07","264901.87148198"
"MEXI019","CA548","0.548568246806697","0.696808510638298","0","188","6.77626192935321e-08","270033.47553706"
"MEXI019","CO066","0.506580292683104","0.645833333333333","0","192","5.31212815941817e-05","923322.75978621"
"MEXI019","MEXI001","0.57302629002389","0.664864864864865","0","185","7.29792101750171e-06","90827.84868555"
"MEXI019","UT023","0.516178211984513","0.661290322580645","0.00537634408602151","186","1.08543855845689e-05","833874.72205823"
"MEXI019","UT507","0.571246532499099","0.674157303370786","0","178","3.3663975531617e-06","730559.74940872"
"MEXI019","UT516","0.518867952056344","0.660287081339713","0","209","3.57823878083252e-06","730173.9425758"
"MEXI022","MEXI006","0.516265067672529","0.715817694369973","0","373","0","344785.25285864"
"MEXI022","MEXI009","0.591196668324288","0.727272727272727","0","297","4.66293670342566e-15","300014.50332446"
"MEXI022","MEXI014","0.514955185345798","0.672297297297297","0.00675675675675676","296","3.05473313311211e-09","441828.25133274"
"MEXI022","MEXI023","0.957890803308493","0.93030794165316","0","617","0","0"
"MEXI022","MEXI025","0.511156848017658","0.679083094555874","0.00573065902578797","349","2.21505036535063e-11","210124.95960642"
"MEXI022","MEXI028","0.592794447296338","0.690243902439024","0.0024390243902439","410","1.31006316905768e-14","286354.12343734"
"MEXI022","MEXI031","0.50222740788144","0.701612903225806","0","372","7.32747196252603e-15","499283.2110772"
"MEXI023","MEXI006","0.563216514157641","0.71313672922252","0","373","2.22044604925031e-16","344785.25285864"
"MEXI023","MEXI009","0.643417436712743","0.723905723905724","0","297","1.17683640610267e-14","300014.50332446"
"MEXI023","MEXI014","0.511947717178925","0.679054054054054","0.00675675675675676","296","7.22300219635486e-10","441828.25133274"
"MEXI023","MEXI022","0.957890803308493","0.93030794165316","0","617","0","0"
"MEXI023","MEXI025","0.540495035851231","0.70487106017192","0.00573065902578797","349","1.93178806284777e-14","210124.95960642"
"MEXI023","MEXI028","0.619895352255469","0.714634146341463","0.0024390243902439","410","0","286354.12343734"
"MEXI023","MEXI031","0.529653090143849","0.704301075268817","0","372","3.33066907387547e-15","499283.2110772"
"MEXI023","MEXI032","0.518780093121257","0.716577540106952","0","187","3.15531689665249e-09","363398.06294306"
"MEXI024","MEXI014","0.522592721757665","0.73015873015873","0.0158730158730159","126","2.37816798476231e-07","521304.58103924"
"MEXI025","MEXI022","0.511156848017658","0.679083094555874","0.00573065902578797","349","2.21505036535063e-11","210124.95960642"
"MEXI025","MEXI023","0.540495035851231","0.70487106017192","0.00573065902578797","349","1.93178806284777e-14","210124.95960642"
"MEXI025","MEXI028","0.636004347799507","0.759312320916905","0.00859598853868195","349","0","79365.57625719"
"MEXI028","MEXI012","0.542081380304265","0.73469387755102","0.00408163265306122","245","2.02504679691629e-13","206031.31430489"
"MEXI028","MEXI022","0.592794447296338","0.690243902439024","0.0024390243902439","410","1.31006316905768e-14","286354.12343734"
"MEXI028","MEXI023","0.619895352255469","0.714634146341463","0.0024390243902439","410","0","286354.12343734"
