"series_a","series_b","r","sgc","ssgc","overlap","p"
"nm022","az106","0.537947743126313","0.697749196141479","0","311","3.06554781559498e-12"
"nm022","az139","0.566159705733362","0.697749196141479","0.00321543408360129","311","3.06554781559498e-12"
"nm022","az143","0.525441045255037","0.646302250803859","0","311","2.46769733092123e-07"
"nm022","az502","0.605811412507933","0.688034188034188","0","234","8.78084982502969e-09"
"nm022","az514","0.505981716581349","0.636655948553055","0","311","1.43624578852197e-06"
"nm022","az517","0.517025598282216","0.665594855305466","0","311","5.20149745497633e-09"
"nm022","az518","0.516059905986228","0.652733118971061","0","311","7.16610548678887e-08"
"nm022","az521","0.504613091417942","0.62379421221865","0","311","1.26386570626913e-05"
"nm022","az523","0.624328668232164","0.701107011070111","0","271","3.56106255594568e-11"
"nm022","az535","0.549065377193089","0.656716417910448","0","201","8.84341824258783e-06"
"nm022","az538","0.555133199535839","0.67109634551495","0","301","2.9060109874024e-09"
"nm022","az541","0.523592821492832","0.678456591639871","0","311","3.08924441583258e-10"
"nm022","az543","0.519399897862562","0.662379421221865","0","311","1.02111057387333e-08"
"nm022","az547","0.532955055738044","0.688102893890675","0","311","3.25690585611937e-11"
"nm022","az548","0.616558649887777","0.670103092783505","0","291","6.49514264594586e-09"
"nm022","co021","0.661026563369129","0.778877887788779","0","303","0"
"nm022","co046","0.508127096776933","0.675","0.00357142857142857","280","4.72381778138242e-09"
"nm022","co066","0.660510853745586","0.733118971061093","0.00321543408360129","311","2.22044604925031e-16"
"nm022","co067","0.532544963775097","0.720257234726688","0","311","7.99360577730113e-15"
"nm022","co076","0.698053610296598","0.758842443729904","0","311","0"
"nm022","co502","0.568149776383103","0.664285714285714","0.00357142857142857","280","3.84010567788806e-08"
"nm022","co509","0.708246621653443","0.813504823151125","0","311","0"
"nm022","co557","0.564689683757027","0.668810289389068","0","311","2.61660781930573e-09"
"nm022","co599","0.569362239654235","0.659163987138264","0","311","1.97959619807619e-08"
"nm022","co600","0.586357786841437","0.720257234726688","0","311","7.99360577730113e-15"
"nm022","co610","0.622771838296726","0.733118971061093","0.00321543408360129","311","2.22044604925031e-16"
"nm022","co625","0.51858198961617","0.62379421221865","0","311","1.26386570626913e-05"
"nm022","co626","0.537083532702396","0.70096463022508","0","311","1.35957911595597e-12"
"nm022","co629","0.508410343112918","0.67524115755627","0","311","6.37683017501445e-10"
"nm022","co638","0.660385795719551","0.742765273311897","0","311","0"
"nm022","co647","0.707986722959805","0.7491961414791","0","311","0"
"nm022","nm007","0.52023160763993","0.6875","0","272","6.22370821545815e-10"
"nm022","nm010","0.583567293960203","0.704318936877076","0.00664451827242525","301","1.34492417203091e-12"
"nm022","nm011","0.619969231537498","0.677524429967427","0.00977198697068404","307","4.94126517480709e-10"
"nm022","nm012","0.573347033293669","0.677524429967427","0","307","4.94126517480709e-10"
"nm022","nm021","0.750887431699537","0.720257234726688","0","311","7.99360577730113e-15"
"nm022","nm023","0.689021656951757","0.790996784565916","0","311","0"
"nm022","nm024","0.711181825859917","0.778135048231511","0.00321543408360129","311","0"
"nm022","nm025","0.596921316834273","0.707395498392283","0.00321543408360129","311","2.57571741713036e-13"
"nm022","nm026","0.607655410702836","0.720257234726688","0","311","7.99360577730113e-15"
"nm022","nm029","0.664544761565718","0.726688102893891","0","311","1.33226762955019e-15"
"nm022","nm030","0.570657134345746","0.739549839228296","0.00321543408360129","311","0"
"nm022","nm031","0.631943613739892","0.717041800643087","0","311","1.93178806284777e-14"
"nm022","nm033","0.570982753787512","0.717041800643087","0.00321543408360129","311","1.93178806284777e-14"
"nm022","nm035","0.559793208113166","0.639871382636656","0","311","8.08446201761015e-07"
"nm022","nm039","0.56653222489014","0.665480427046263","0","281","2.89096564465297e-08"
"nm022","nm043","0.513052562496012","0.659163987138264","0","311","1.97959619807619e-08"
"nm022","nm052","0.525223450319091","0.655948553054662","0","311","3.79005031803104e-08"
"nm022","nm053","0.570577647354741","0.713826366559486","0.00321543408360129","311","4.64073224293315e-14"
"nm022","nm055","0.62040000774429","0.710610932475884","0","311","1.0991207943789e-13"
"nm022","nm063","0.514927953925215","0.659163987138264","0","311","1.97959619807619e-08"
"nm022","nm500","0.525146361690917","0.650190114068441","0.00380228136882129","263","1.10839031530752e-06"
"nm022","nm501","0.539236164449346","0.684426229508197","0","244","8.32908519932118e-09"
"nm022","nm503","0.846821187524125","0.839228295819936","0","311","0"
"nm022","nm512","0.609238082839388","0.655948553054662","0","311","3.79005031803104e-08"
"nm022","nm520","0.581972845161098","0.697749196141479","0","311","3.06554781559498e-12"
"nm022","nm537","0.684798318859582","0.765273311897106","0","311","0"
"nm022","nm545","0.522602184179405","0.734597156398104","0","211","9.3975938142421e-12"
"nm022","nm549","0.612127788407543","0.67524115755627","0","311","6.37683017501445e-10"
"nm022","nm551","0.507006398294361","0.6309963099631","0","271","1.61095772097664e-05"
"nm022","nm555","0.585558583348987","0.688102893890675","0","311","3.25690585611937e-11"
"nm022","nm556","0.571246253558268","0.659163987138264","0","311","1.97959619807619e-08"
"nm022","nm557","0.565109168127364","0.665594855305466","0","311","5.20149745497633e-09"
"nm022","nm558","0.501015351073497","0.672025723472669","0","311","1.29986710284413e-09"
"nm022","nm559","0.557549619438874","0.627009646302251","0","311","7.47553701296866e-06"
"nm022","nm564","0.578957547855278","0.655948553054662","0","311","3.79005031803104e-08"
"nm022","nm565","0.563357074198842","0.672025723472669","0","311","1.29986710284413e-09"
"nm022","nm566","0.517767582025614","0.646302250803859","0","311","2.46769733092123e-07"
"nm022","nm581","0.551142730959744","0.704180064308682","0","311","5.95523630408934e-13"
"nm022","nm582","0.590811546528607","0.681672025723473","0.00321543408360129","311","1.47787337922978e-10"
"nm022","nm583","0.580966298454544","0.726688102893891","0","311","1.33226762955019e-15"
"nm022","nm584","0.62751279089938","0.684887459807074","0","311","6.9816152858948e-11"
"nm022","nm586","0.51789563147061","0.655948553054662","0","311","3.79005031803104e-08"
"nm022","nm587","0.501226342165604","0.694533762057878","0","311","6.82454093237084e-12"
"nm022","nv057","0.502859851096517","0.636655948553055","0.00321543408360129","311","1.43624578852197e-06"
"nm022","ut020","0.58831939577246","0.717041800643087","0.00321543408360129","311","1.93178806284777e-14"
"nm022","ut021","0.597257656463066","0.697749196141479","0","311","3.06554781559498e-12"
"nm022","ut022","0.584158895066409","0.678456591639871","0","311","3.08924441583258e-10"
"nm022","ut023","0.57605972031134","0.67524115755627","0.00321543408360129","311","6.37683017501445e-10"
"nm022","ut024","0.602026355770158","0.693548387096774","0","310","9.39093247609435e-12"
"nm022","ut501","0.501970396101348","0.64951768488746","0","311","1.33812557256974e-07"
"nm022","ut507","0.558974905560615","0.657894736842105","0","304","3.67125185807282e-08"
"nm022","ut513","0.516379337511716","0.668810289389068","0","311","2.61660781930573e-09"
"nm022","ut515","0.580956709344461","0.665594855305466","0","311","5.20149745497633e-09"
"nm022","ut516","0.529405285987428","0.639871382636656","0","311","8.08446201761015e-07"
"nm022","ut517","0.507855525076241","0.652733118971061","0","311","7.16610548678887e-08"
"nm022","ut518","0.514721040529763","0.665594855305466","0","311","5.20149745497633e-09"
"nm022","ut520","0.526965846967513","0.684887459807074","0","311","6.9816152858948e-11"
"nm022","ut524","0.512911217006808","0.655948553054662","0","311","3.79005031803104e-08"
"nm022","ut529","0.519760532751904","0.684887459807074","0","311","6.9816152858948e-11"
"nm023","az023","0.516386831819573","0.697674418604651","0","387","7.32747196252603e-15"
"nm023","az029","0.500984535286514","0.662790697674419","0","344","1.55423074410521e-09"
"nm023","az030","0.544631796904874","0.71969696969697","0","264","9.38138455808257e-13"
"nm023","az047","0.52069815972318","0.703324808184143","0","391","8.88178419700125e-16"
"nm023","az049","0.549246485008748","0.70843989769821","0","391","2.22044604925031e-16"
"nm023","az050","0.561315474358425","0.7","0.003125","320","8.34221580703343e-13"
"nm023","az052","0.571497424790902","0.704318936877076","0","301","1.34492417203091e-12"
"nm023","az063","0.568688870137747","0.682857142857143","0","350","7.81552600415125e-12"
"nm023","az066","0.62794428822815","0.752551020408163","0","392","0"
"nm023","az069","0.567699084875772","0.676549865229111","0.00269541778975741","371","1.03765884773566e-11"
"nm023","az072","0.598065592415528","0.725067385444744","0.00269541778975741","371","0"
"nm023","az077","0.611418047113694","0.729483282674772","0","329","0"
"nm023","az079","0.528139981044068","0.67687074829932","0","294","1.31623045795948e-09"
"nm023","az080","0.537967134393251","0.702412868632708","0.00268096514745308","373","5.32907051820075e-15"
"nm023","az081","0.641868717125708","0.748648648648649","0","370","0"
"nm023","az084","0.585420820016632","0.734848484848485","0.00505050505050505","396","0"
"nm023","az085","0.526640063162722","0.702020202020202","0","396","8.88178419700125e-16"
"nm023","az088","0.606130569983891","0.712328767123288","0","292","3.97015753605956e-13"
"nm023","az089","0.564772675776029","0.696","0","375","3.17523785042795e-14"
"nm023","az090","0.55430285197583","0.697222222222222","0.00277777777777778","360","7.21644966006352e-14"
"nm023","az091","0.501887783439725","0.659574468085106","0.00354609929078014","282","8.34886264566848e-08"
"nm023","az100","0.526959072437085","0.641025641025641","0","312","6.29242708605204e-07"
"nm023","az104","0.509673684876557","0.708222811671088","0","377","6.66133814775094e-16"
"nm023","az106","0.53906654359832","0.696969696969697","0","396","4.44089209850063e-15"
"nm023","az139","0.626891873988931","0.732193732193732","0.00284900284900285","351","0"
"nm023","az143","0.560436695212182","0.682926829268293","0","328","3.45159456571764e-11"
"nm023","az144","0.549698127180767","0.71969696969697","0","396","0"
"nm023","az502","0.563895613996898","0.717948717948718","0","234","2.59403609703668e-11"
"nm023","az517","0.567045526646458","0.69208211143695","0","341","1.30251365249023e-12"
"nm023","az521","0.532544448490353","0.702020202020202","0","396","8.88178419700125e-16"
"nm023","az523","0.63704657937123","0.70479704797048","0","271","1.55395696310734e-11"
"nm023","az535","0.574288663610083","0.671641791044776","0","201","1.13371096666093e-06"
"nm023","az538","0.547770242062799","0.677740863787375","0","301","6.94318824656648e-10"
"nm023","az539","0.523215293232831","0.668621700879765","0","341","4.73636907472041e-10"
"nm023","az547","0.535970291690343","0.696969696969697","0","396","4.44089209850063e-15"
"nm023","az548","0.549491164132774","0.666666666666667","0","291","1.29866322140515e-08"
"nm023","az563","0.504540264591708","0.704545454545455","0","396","4.44089209850063e-16"
"nm023","co021","0.668866141211592","0.747422680412371","0","388","0"
"nm023","co046","0.532427006096283","0.682142857142857","0.00357142857142857","280","1.08982822766279e-09"
"nm023","co049","0.55995167842178","0.743827160493827","0","324","0"
"nm023","co066","0.547910479191186","0.707070707070707","0.00252525252525253","396","2.22044604925031e-16"
"nm023","co067","0.669620800966829","0.797979797979798","0","396","0"
"nm023","co076","0.667593037028944","0.73989898989899","0","396","0"
"nm023","co502","0.583212217041648","0.673972602739726","0.00273972602739726","365","2.98145952370987e-11"
"nm023","co509","0.703545636829185","0.787878787878788","0","396","0"
"nm023","co557","0.533876726009218","0.712933753943218","0","317","3.39728245535298e-14"
"nm023","co582","0.561487565408634","0.732323232323232","0","396","0"
"nm023","co600","0.656479472751237","0.785353535353535","0","396","0"
"nm023","co610","0.725182896330801","0.803030303030303","0.00252525252525253","396","0"
"nm023","co612","0.519972097146281","0.714646464646465","0.00252525252525253","396","0"
"nm023","co625","0.507632868224925","0.656565656565657","0","396","4.62773819265294e-10"
"nm023","co626","0.643498832339925","0.757575757575758","0","396","0"
"nm023","co629","0.577501547347807","0.73989898989899","0","396","0"
"nm023","co631","0.505407172552122","0.702020202020202","0.00505050505050505","396","8.88178419700125e-16"
"nm023","co638","0.738770795413789","0.825757575757576","0","396","0"
"nm023","co647","0.690025379841745","0.775252525252525","0","396","0"
"nm023","co650","0.506641842050186","0.707070707070707","0","396","2.22044604925031e-16"
"nm023","nm010","0.547010939535237","0.664451827242525","0.00664451827242525","301","1.15482068352435e-08"
"nm023","nm011","0.550151216333223","0.684365781710914","0.00884955752212389","339","1.12860831791295e-11"
"nm023","nm012","0.525720534485365","0.693877551020408","0","392","1.62092561595273e-14"
"nm023","nm021","0.76588308403862","0.77020202020202","0.00252525252525253","396","0"
"nm023","nm022","0.689021656951757","0.790996784565916","0","311","0"
"nm023","nm024","0.611243749075265","0.75","0.00304878048780488","328","0"
"nm023","nm025","0.53994816432525","0.694444444444444","0.00252525252525253","396","9.99200722162641e-15"
"nm023","nm026","0.524217398588311","0.717171717171717","0","396","0"
"nm023","nm028","0.512504410393589","0.716666666666667","0","360","2.22044604925031e-16"
"nm023","nm029","0.606495483417447","0.75531914893617","0","376","0"
"nm023","nm030","0.7136412467549","0.79040404040404","0.00252525252525253","396","0"
"nm023","nm031","0.678664417025994","0.757575757575758","0","396","0"
"nm023","nm032","0.573925767302091","0.735735735735736","0","333","0"
"nm023","nm033","0.541348734832519","0.691919191919192","0.00252525252525253","396","2.19824158875781e-14"
"nm023","nm034","0.537250965042734","0.702265372168285","0.00323624595469256","309","1.15196741035106e-12"
"nm023","nm051","0.561344118964852","0.725352112676056","0","284","3.06421554796543e-14"
"nm023","nm053","0.531584675372412","0.733918128654971","0.00292397660818713","342","0"
"nm023","nm055","0.746597757145041","0.782493368700265","0","377","0"
"nm023","nm501","0.527645635490983","0.754098360655738","0","244","1.99840144432528e-15"
"nm023","nm503","0.745187856539083","0.80050505050505","0","396","0"
"nm023","nm512","0.639321350345443","0.717041800643087","0","311","1.93178806284777e-14"
"nm023","nm520","0.561945835104661","0.717171717171717","0.00252525252525253","396","0"
"nm023","nm537","0.653320033015917","0.765151515151515","0","396","0"
"nm023","nm545","0.62431079264783","0.758293838862559","0","211","6.19504447740837e-14"
"nm023","nm550","0.574255755215933","0.712121212121212","0.00252525252525253","396","0"
"nm023","nm555","0.504489674589464","0.711171662125341","0","367","6.66133814775094e-16"
"nm023","nm558","0.506130977482451","0.710691823899371","0","318","5.72875080706581e-14"
"nm023","nm581","0.642188366780045","0.742424242424242","0","396","0"
"nm023","nm582","0.57489516052637","0.714646464646465","0.00252525252525253","396","0"
"nm023","nm584","0.577987422529856","0.727272727272727","0","396","0"
"nm023","nm587","0.581290490114563","0.72979797979798","0.00252525252525253","396","0"
"nm023","nv057","0.545406328903599","0.686868686868687","0.00252525252525253","396","1.02806652080289e-13"
"nm023","ut020","0.594618374698585","0.78030303030303","0.00505050505050505","396","0"
"nm023","ut021","0.598810288839051","0.73989898989899","0","396","0"
"nm023","ut022","0.580714131259501","0.734848484848485","0","396","0"
"nm023","ut024","0.677462993216506","0.734177215189873","0","395","0"
"nm023","ut507","0.519058992843004","0.691516709511568","0","389","4.19664303308309e-14"
"nm023","ut509","0.534338384721082","0.681818181818182","0.00252525252525253","396","4.6118664442929e-13"
"nm023","ut515","0.533191949608062","0.702020202020202","0","396","8.88178419700125e-16"
"nm023","ut516","0.544442043942272","0.712121212121212","0","396","0"
"nm023","ut517","0.589848909089228","0.727272727272727","0","396","0"
"nm023","ut518","0.588410235672111","0.72979797979798","0","396","0"
"nm023","ut520","0.560987603324369","0.73989898989899","0","396","0"
"nm023","ut524","0.586210080844255","0.75","0","396","0"
"nm024","az023","0.591445793269682","0.730407523510972","0.00313479623824451","319","2.22044604925031e-16"
"nm024","az030","0.576858102800124","0.696969696969697","0.00378787878787879","264","1.5460788205246e-10"
"nm024","az043","0.530025208602905","0.688524590163934","0.00327868852459016","305","4.55251392139644e-11"
"nm024","az049","0.543304863434132","0.739938080495356","0.00309597523219814","323","0"
"nm024","az050","0.507074371947068","0.715625","0.00625","320","1.22124532708767e-14"
"nm024","az052","0.600089271041451","0.737541528239203","0.00332225913621262","301","2.22044604925031e-16"
"nm024","az063","0.536057687896265","0.682098765432099","0.00308641975308642","324","5.54352119763735e-11"
"nm024","az066","0.641708578241862","0.768518518518518","0.00308641975308642","324","0"
"nm024","az069","0.611986383796359","0.670731707317073","0.00609756097560976","328","6.24318596820217e-10"
"nm024","az072","0.655235820644977","0.73780487804878","0.00609756097560976","328","0"
"nm024","az077","0.553191587946069","0.698170731707317","0.00304878048780488","328","7.07212066686225e-13"
"nm024","az079","0.543294423488962","0.687074829931973","0.00340136054421769","294","1.40517819602337e-10"
"nm024","az080","0.674022762461397","0.74390243902439","0.00609756097560976","328","0"
"nm024","az081","0.59665909705133","0.765243902439024","0.00304878048780488","328","0"
"nm024","az082","0.572337026722867","0.713414634146341","0.00609756097560976","328","1.06581410364015e-14"
"nm024","az083","0.594510256991677","0.746951219512195","0.00304878048780488","328","0"
"nm024","az084","0.625429329482481","0.713414634146341","0.00609756097560976","328","1.06581410364015e-14"
"nm024","az085","0.599344731687936","0.740853658536585","0.00304878048780488","328","0"
"nm024","az089","0.545051575477683","0.728658536585366","0.00304878048780488","328","2.22044604925031e-16"
"nm024","az090","0.589347272712978","0.689024390243902","0.00609756097560976","328","7.55440154875942e-12"
"nm024","az099","0.562552980825536","0.721830985915493","0.00352112676056338","284","7.61612994892857e-14"
"nm024","az139","0.593547666401924","0.734756097560976","0.00609756097560976","328","0"
"nm024","az502","0.546228940509213","0.692307692307692","0.00427350427350427","234","4.01718813769492e-09"
"nm024","az503","0.584919687608207","0.708860759493671","0.00316455696202532","316","1.12354570092066e-13"
"nm024","az523","0.557256936188194","0.70479704797048","0.003690036900369","271","1.55395696310734e-11"
"nm024","az537","0.520941422146958","0.698170731707317","0.00609756097560976","328","7.07212066686225e-13"
"nm024","az541","0.525276042616477","0.70096463022508","0.00321543408360129","311","1.35957911595597e-12"
"nm024","az548","0.553754213674445","0.701030927835051","0.00343642611683849","291","6.95088431257318e-12"
"nm024","co021","0.662303611735585","0.78125","0.003125","320","0"
"nm024","co046","0.585119203513463","0.717857142857143","0.00714285714285714","280","3.07975867031018e-13"
"nm024","co049","0.517573450766142","0.691588785046729","0.00311526479750779","321","6.64024391028306e-12"
"nm024","co066","0.619632317893676","0.740853658536585","0.00609756097560976","328","0"
"nm024","co067","0.544732150809105","0.746951219512195","0.00304878048780488","328","0"
"nm024","co076","0.719941851350123","0.798780487804878","0.00304878048780488","328","0"
"nm024","co502","0.541101296216324","0.713804713804714","0.00673400673400673","297","1.71640479607049e-13"
"nm024","co509","0.69692571377365","0.786585365853659","0.00304878048780488","328","0"
"nm024","co557","0.528624365378196","0.678233438485804","0.00315457413249211","317","2.19964935155303e-10"
"nm024","co582","0.520264102228588","0.704268292682927","0.00304878048780488","328","1.37223565843669e-13"
"nm024","co600","0.581623868443212","0.728658536585366","0.00304878048780488","328","2.22044604925031e-16"
"nm024","co610","0.599328724723539","0.76219512195122","0.00609756097560976","328","0"
"nm024","co625","0.533613338835303","0.667682926829268","0.00304878048780488","328","1.24969723458435e-09"
"nm024","co626","0.570306559470187","0.719512195121951","0.00304878048780488","328","1.77635683940025e-15"
"nm024","co629","0.558568688349837","0.682926829268293","0.00304878048780488","328","3.45159456571764e-11"
"nm024","co631","0.514218826768445","0.649390243902439","0.00304878048780488","328","6.26231155820278e-08"
"nm024","co638","0.591012217354295","0.725609756097561","0.00304878048780488","328","2.22044604925031e-16"
"nm024","co647","0.703254131427948","0.780487804878049","0.00304878048780488","328","0"
"nm024","co650","0.513630705893453","0.646341463414634","0.00304878048780488","328","1.15351140861364e-07"
"nm024","nm007","0.513811723754234","0.691176470588235","0.00367647058823529","272","2.86475509980733e-10"
"nm024","nm010","0.532893172549047","0.704318936877076","0.00996677740863787","301","1.34492417203091e-12"
"nm024","nm011","0.602171670836942","0.716049382716049","0.0123456790123457","324","7.32747196252603e-15"
"nm024","nm012","0.582503497698844","0.728395061728395","0.00308641975308642","324","2.22044604925031e-16"
"nm024","nm021","0.640569942456123","0.710365853658537","0.00304878048780488","328","2.53130849614536e-14"
"nm024","nm022","0.711181825859917","0.778135048231511","0.00321543408360129","311","0"
"nm024","nm023","0.611243749075265","0.75","0.00304878048780488","328","0"
"nm024","nm025","0.7256606400411","0.759146341463415","0.00609756097560976","328","0"
"nm024","nm026","0.75007221829432","0.780487804878049","0.00304878048780488","328","0"
"nm024","nm028","0.541206187042757","0.664634146341463","0.00304878048780488","328","2.47190334867753e-09"
"nm024","nm029","0.696599374959177","0.771341463414634","0.00304878048780488","328","0"
"nm024","nm030","0.645278960521598","0.786585365853659","0.00609756097560976","328","0"
"nm024","nm031","0.689898068744651","0.777439024390244","0.00304878048780488","328","0"
"nm024","nm032","0.58560303171052","0.771341463414634","0.00304878048780488","328","0"
"nm024","nm033","0.666585062205046","0.740853658536585","0.00609756097560976","328","0"
"nm024","nm039","0.588049524843605","0.729537366548043","0.00355871886120996","281","1.3988810110277e-14"
"nm024","nm043","0.589703740075012","0.715654952076677","0.00319488817891374","313","2.33146835171283e-14"
"nm024","nm051","0.543374216910794","0.679577464788732","0.00352112676056338","284","1.42538447711615e-09"
"nm024","nm052","0.567416843495033","0.682926829268293","0.00304878048780488","328","3.45159456571764e-11"
"nm024","nm053","0.683185980568108","0.759146341463415","0.00609756097560976","328","0"
"nm024","nm055","0.752393799222651","0.801829268292683","0.00304878048780488","328","0"
"nm024","nm063","0.537277893058577","0.689024390243902","0.00304878048780488","328","7.55440154875942e-12"
"nm024","nm112","0.503954188696468","0.654434250764526","0.00305810397553517","327","2.33279999761749e-08"
"nm024","nm500","0.566560282222985","0.695817490494297","0.00760456273764259","263","2.13569384399648e-10"
"nm024","nm501","0.62499632797565","0.741803278688525","0.00409836065573771","244","4.21884749357559e-14"
"nm024","nm503","0.789676583439652","0.798780487804878","0.00304878048780488","328","0"
"nm024","nm512","0.56040137093604","0.655948553054662","0.00321543408360129","311","3.79005031803104e-08"
"nm024","nm520","0.614330522719676","0.704268292682927","0.00304878048780488","328","1.37223565843669e-13"
"nm024","nm537","0.93017867516991","0.911585365853659","0.00304878048780488","328","0"
"nm024","nm545","0.638493257746122","0.739336492890995","0.004739336492891","211","3.57269769324375e-12"
"nm024","nm549","0.580603128910821","0.682926829268293","0.00304878048780488","328","3.45159456571764e-11"
"nm024","nm550","0.523460680337734","0.73780487804878","0.00609756097560976","328","0"
"nm024","nm551","0.530471551339978","0.70479704797048","0.003690036900369","271","1.55395696310734e-11"
"nm024","nm554","0.510007737672639","0.654804270462633","0.00355871886120996","281","2.1031115693404e-07"
"nm024","nm555","0.650284563848629","0.768292682926829","0.00304878048780488","328","0"
"nm024","nm556","0.549444350559468","0.676829268292683","0.00304878048780488","328","1.50341294968825e-10"
"nm024","nm557","0.582204629791034","0.695121951219512","0.00304878048780488","328","1.57607260575787e-12"
"nm024","nm558","0.55399136095468","0.688679245283019","0.00314465408805031","318","1.70521374798227e-11"
"nm024","nm559","0.602950466868939","0.673780487804878","0.00304878048780488","328","3.08199465948178e-10"
"nm024","nm564","0.529673605378507","0.685975609756098","0.00304878048780488","328","1.62445612517104e-11"
"nm024","nm565","0.610993838639032","0.728658536585366","0.00304878048780488","328","2.22044604925031e-16"
"nm024","nm566","0.545201238624986","0.685975609756098","0.00304878048780488","328","1.62445612517104e-11"
"nm024","nm567","0.505471320763162","0.652439024390244","0.00304878048780488","328","3.35971854781292e-08"
"nm024","nm581","0.586516845603735","0.76219512195122","0.00304878048780488","328","0"
"nm024","nm582","0.588241394390813","0.722560975609756","0.00609756097560976","328","6.66133814775094e-16"
"nm024","nm583","0.687015516856158","0.73780487804878","0.00304878048780488","328","0"
"nm024","nm584","0.745786127461714","0.76219512195122","0.00304878048780488","328","0"
"nm024","nm585","0.548022658367777","0.676829268292683","0.00304878048780488","328","1.50341294968825e-10"
"nm024","nm586","0.607334260248033","0.673780487804878","0.00304878048780488","328","3.08199465948178e-10"
"nm024","nm587","0.587538896615472","0.75609756097561","0.00304878048780488","328","0"
"nm024","ut020","0.560272445821229","0.725609756097561","0.00609756097560976","328","2.22044604925031e-16"
"nm024","ut021","0.620111647129187","0.731707317073171","0.00304878048780488","328","0"
"nm024","ut022","0.577736266017409","0.734756097560976","0.00304878048780488","328","0"
"nm024","ut023","0.574486145649473","0.731707317073171","0.00609756097560976","328","0"
"nm024","ut024","0.586318814202715","0.752293577981651","0.00305810397553517","327","0"
"nm024","ut529","0.593473540465138","0.698170731707317","0.00304878048780488","328","7.07212066686225e-13"
"nm025","az023","0.619151630549378","0.716006884681583","0.00688468158347676","581","0"
"nm025","az030","0.529081681100997","0.625","0.00378787878787879","264","4.8650074185197e-05"
"nm025","az043","0.53781745418129","0.698360655737705","0.00327868852459016","305","4.25504076417837e-12"
"nm025","az050","0.506238016678297","0.684375","0.00625","320","4.2126080401772e-11"
"nm025","az052","0.65937910459361","0.754152823920266","0.00332225913621262","301","0"
"nm025","az063","0.546160503527253","0.645714285714286","0.00285714285714286","350","4.97702357105112e-08"
"nm025","az069","0.600424711151495","0.68733153638814","0.00539083557951483","371","5.33351141029925e-13"
"nm025","az072","0.594589297679413","0.69811320754717","0.00539083557951483","371","2.30926389122033e-14"
"nm025","az077","0.574275846870373","0.668693009118541","0.00303951367781155","329","9.37940169976059e-10"
"nm025","az079","0.525558523002276","0.673469387755102","0.00340136054421769","294","2.70180122718955e-09"
"nm025","az080","0.616902232473025","0.731903485254692","0.00536193029490617","373","0"
"nm025","az081","0.571385885676709","0.737837837837838","0.0027027027027027","370","0"
"nm025","az083","0.512386391414473","0.747346072186836","0.00212314225053079","471","0"
"nm025","az084","0.542904592103638","0.672654690618762","0.00798403193612774","501","1.08801856413265e-14"
"nm025","az085","0.614612400169187","0.710659898477157","0.0050761421319797","591","0"
"nm025","az088","0.533080623305887","0.672354948805461","0.00341296928327645","293","3.6243896772703e-09"
"nm025","az089","0.572563849853334","0.696808510638298","0.00265957446808511","376","2.30926389122033e-14"
"nm025","az090","0.519790582671102","0.628808864265928","0.00554016620498615","361","9.84373617729517e-07"
"nm025","az091","0.526213294433529","0.65017667844523","0.00706713780918728","283","4.35549572630478e-07"
"nm025","az099","0.589215313869086","0.708771929824561","0.00350877192982456","285","1.80278014738633e-12"
"nm025","az100","0.539078253604366","0.674121405750799","0.00319488817891374","313","7.22667925501241e-10"
"nm025","az139","0.572397073029923","0.710227272727273","0.00568181818181818","352","3.10862446895044e-15"
"nm025","az502","0.513168771848156","0.675213675213675","0.00427350427350427","234","8.2988392380301e-08"
"nm025","az503","0.536601814891525","0.693037974683544","0.00316455696202532","316","6.74127420552395e-12"
"nm025","az514","0.508263898301173","0.665816326530612","0.00510204081632653","392","5.16877651790537e-11"
"nm025","az518","0.534705063789497","0.671686746987952","0.00301204819277108","332","3.93554522304385e-10"
"nm025","az523","0.579972665924763","0.680147058823529","0.00367647058823529","272","2.81354495257347e-09"
"nm025","az537","0.543389327976253","0.728915662650602","0.00602409638554217","332","0"
"nm025","az541","0.527076911065837","0.701923076923077","0.00320512820512821","312","9.79660796929238e-13"
"nm025","az548","0.559021252372181","0.647260273972603","0.00342465753424658","292","4.83444704713065e-07"
"nm025","co021","0.598260068307953","0.712255772646536","0.00532859680284192","563","0"
"nm025","co076","0.5858581729768","0.746987951807229","0.00516351118760757","581","0"
"nm025","co502","0.552994706545803","0.67827868852459","0.00409836065573771","488","3.33066907387547e-15"
"nm025","co509","0.514945099405317","0.725888324873096","0.0050761421319797","591","0"
"nm025","co638","0.50953450478291","0.672413793103448","0.00246305418719212","406","3.70281583172982e-12"
"nm025","co647","0.637820903000222","0.737732656514382","0.0050761421319797","591","0"
"nm025","nm010","0.650728713662235","0.770764119601329","0.00996677740863787","301","0"
"nm025","nm011","0.639919249703663","0.737463126843658","0.0117994100294985","339","0"
"nm025","nm012","0.574562808351435","0.711409395973154","0.00223713646532438","447","0"
"nm025","nm021","0.553981692006052","0.644230769230769","0.00480769230769231","416","4.01718813769492e-09"
"nm025","nm022","0.596921316834273","0.707395498392283","0.00321543408360129","311","2.57571741713036e-13"
"nm025","nm023","0.53994816432525","0.694444444444444","0.00252525252525253","396","9.99200722162641e-15"
"nm025","nm024","0.7256606400411","0.759146341463415","0.00609756097560976","328","0"
